accel_x (m/s^2),accel_y (m/s^2),accel_z (m/s^2)
-3.705429580480116333e-03,2.921671077976860723e-02,-9.789853624132117460e+00
-1.502483922407634636e-03,1.393923960852976734e-02,-9.791585279077517967e+00
-4.190648948143308600e-03,1.654505601017327091e-02,-9.797473895676331423e+00
4.483374518342929382e-03,1.637691804632495154e-02,-9.804561987430773229e+00
1.145491081064106340e-02,1.611616713444835591e-02,-9.798720840723932568e+00
5.329433001395999375e-03,1.894518173648842424e-02,-9.784723156677417322e+00
-1.147283034202712867e-02,2.891998383186204780e-02,-9.798395151177757612e+00
-7.545596533815395162e-05,3.704435638511391349e-02,-9.782063452808360537e+00
-1.218457897367902776e-02,3.159990444791459935e-02,-9.795434947681251003e+00
6.068955971401675253e-03,2.546360649304052828e-02,-9.814160460014482723e+00
-9.516258674612275426e-03,1.646304005806691409e-02,-9.779573607232547872e+00
1.116744118539970618e-03,3.931217942328871923e-02,-9.811968175961615302e+00
-3.974507470856242404e-03,3.468831764856263739e-02,-9.787415179977447366e+00
2.085465219416309662e-03,2.252432411767358797e-02,-9.802140916506296264e+00
-2.163838013963764999e-03,2.186969863342722725e-02,-9.797335994730220321e+00
-1.153308144258295654e-03,1.218016319649543357e-02,-9.800163820027870898e+00
-2.580132049148882618e-03,3.146402879344834674e-02,-9.785740265476894351e+00
1.749026425594018457e-03,1.713486156474147704e-02,-9.780272137733037496e+00
5.484681595396084797e-03,2.438551357430190220e-02,-9.803779830886261593e+00
3.131607153423900114e-03,2.210245726913514369e-02,-9.786195073335006711e+00
1.106314264987760853e-03,3.784851693994401023e-02,-9.787575397042202141e+00
-1.020316917641850285e-02,3.204497382141261591e-02,-9.810292346818432208e+00
8.640136946427292089e-03,1.976354624501721127e-02,-9.794962907983132183e+00
1.193507816489363434e-03,9.207098903457449843e-03,-9.787794695355344743e+00
-4.453404913520007252e-03,2.522988569407100951e-02,-9.788585376596621757e+00
-2.688739875300743664e-03,3.198857201824290009e-02,-9.792759149557795695e+00
-2.896317492846101852e-03,1.328213528736587982e-02,-9.785493813246535666e+00
5.025004739257841156e-03,2.434961666812333891e-03,-9.781489754870072773e+00
-1.496707836021451098e-02,2.289766424139455872e-02,-9.785341340083245854e+00
9.467907391842652091e-04,1.979001879158875932e-02,-9.788007537968441696e+00
-2.945614700507673180e-03,2.051466171513087466e-02,-9.802157214917821548e+00
-5.107112954686006921e-03,7.757742371965846775e-03,-9.781397985514496796e+00
1.585933009883741182e-02,2.531263730627879988e-02,-9.799045192625118972e+00
-5.283386368041843688e-03,1.826717390448419007e-02,-9.785609307085914921e+00
-1.017531696329838573e-02,2.103281790749277763e-02,-9.777422826019247282e+00
-1.603077022979588345e-02,2.030805383677691464e-02,-9.811049806010034402e+00
-5.015836744173610834e-03,1.790759433224076158e-02,-9.775799119992321096e+00
-1.001592936827167164e-02,1.140538622099146297e-02,-9.804677438429679981e+00
-2.274228120894392080e-02,1.894273940563128214e-02,-9.789080496776398022e+00
6.534209432443926178e-03,1.573798943438657963e-02,-9.797399548365383737e+00
-3.022147139599692250e-03,1.709204131746341199e-02,-9.805743068514749083e+00
2.020189313923042435e-03,2.426153680679827424e-02,-9.782340423059475043e+00
-1.135947389192856760e-02,1.847337326831119397e-02,-9.793458872378291602e+00
3.519466955594525992e-03,2.385249730551110281e-02,-9.790538960079802067e+00
-1.207122554256851235e-02,9.007298427892574191e-03,-9.799721785616679171e+00
3.208174513395940612e-03,1.189754767248880907e-02,-9.798550234451676388e+00
3.120750963297113344e-03,2.340718826543731687e-02,-9.783361265127888728e+00
-1.664595177159328707e-03,2.476761225799879729e-02,-9.814973322843719927e+00
5.730876420964524723e-03,1.756471957249845436e-02,-9.794192726649493252e+00
1.030517318623629455e-02,3.015970093819266007e-02,-9.797038608497530277e+00
-1.331775032050173425e-02,1.196829492893490034e-02,-9.790207574731352835e+00
6.796062584338355764e-03,6.285601397364462550e-03,-9.791236769999944300e+00
1.628731282062667292e-03,2.632109492691596386e-02,-9.793858431242108864e+00
1.227105097734147027e-02,2.364215307837447960e-02,-9.809187086328332583e+00
-9.883435447365722035e-03,2.472383349545408809e-02,-9.787432614965226207e+00
-1.033218741412047018e-02,2.901665687322613901e-02,-9.807117625674942829e+00
-3.050991482833749838e-03,2.286189706399861105e-02,-9.790805045850904165e+00
-1.666433939160101400e-03,3.565106022532230079e-02,-9.782407836684402724e+00
-1.188595650936447208e-02,2.774437506365807354e-02,-9.796753676304295055e+00
1.531481885889457960e-02,3.183252439748776585e-02,-9.788615152652068829e+00
-3.492100896578878566e-04,1.028122151594756603e-02,-9.795744223992942423e+00
-3.093938418828791163e-03,2.045875340519035315e-02,-9.793242676664911883e+00
3.133210746768422695e-03,2.423975851758395500e-02,-9.796916442226837773e+00
8.346353277195701220e-03,3.134304716056049434e-02,-9.796661425882696506e+00
5.686923269085100534e-03,1.779063712709814254e-02,-9.804488375542607770e+00
-5.033962695085911036e-03,2.374105213959522287e-02,-9.797084184804729645e+00
8.121683535184484604e-03,2.625423193911848724e-02,-9.777459706260712480e+00
1.643809525993339795e-03,1.357389151824908886e-02,-9.790201551908499056e+00
6.870657525288051404e-03,1.785051314176267639e-02,-9.781821964224258537e+00
-4.106687411763814376e-04,1.309816798176976008e-02,-9.795827470990079888e+00
-1.965412371901117949e-02,3.242187347905020611e-02,-9.803637856305625675e+00
5.929666078591176205e-03,1.975519208179514138e-02,-9.795996966932381866e+00
-1.466740538199642722e-02,3.850810041311866772e-03,-9.805383997253935391e+00
-6.267156385638185737e-03,5.990649111505763624e-03,-9.794234314702107369e+00
3.129830203421789941e-03,2.929031394029933677e-02,-9.792245127103221591e+00
-1.099960824971709739e-03,2.430491363164739849e-02,-9.788308306473620490e+00
3.615601113551821563e-03,2.192269808135253323e-02,-9.783449641985365375e+00
1.673680148461239442e-02,2.032884947432369444e-02,-9.790575918781785347e+00
-1.412180163603427539e-02,1.727635770004518415e-02,-9.786749840659458854e+00
-3.471539256367670630e-03,3.733066221323301515e-02,-9.784228367119661485e+00
-1.502125137106765512e-02,1.823167385691823808e-02,-9.787192178735063308e+00
-3.079033922943013365e-03,1.153099724569405828e-02,-9.799646863770716365e+00
-6.864855993566391923e-03,8.266057508244340976e-03,-9.806206766630827687e+00
-1.940368261887044990e-02,1.949189305118471938e-02,-9.791477296408647391e+00
-1.187851170603709079e-03,1.570931197051856840e-02,-9.799643811872048360e+00
6.819138472189893718e-03,1.377279580320058851e-02,-9.806064429480915834e+00
-3.593814417254791345e-03,1.625060066974438194e-02,-9.804847488207524719e+00
-2.464926823676157324e-03,2.237353102640899857e-02,-9.794824147869793052e+00
2.897524305851844565e-03,1.843400728669277594e-02,-9.798055851920734582e+00
-1.312461387145397000e-02,1.693852528336367569e-02,-9.796769678843139317e+00
-1.611012494361700048e-02,2.010334639036450571e-02,-9.801377455929600302e+00
1.127246099306763137e-02,1.214320568672063588e-02,-9.798058880926468817e+00
-8.536440101777290762e-03,1.524155307441260598e-02,-9.796726270592218455e+00
-1.272897505614581891e-02,9.419647591874394724e-03,-9.777252557450209380e+00
3.716984545023476871e-03,4.151131671923213862e-03,-9.801897436345624826e+00
1.687130919968174089e-02,8.072367409469163868e-03,-9.783851292090995244e+00
6.333957425737880256e-05,1.520432303382626693e-02,-9.803481670432610429e+00
-1.928165971922175250e-03,-1.155013732897013437e-02,-9.796290465718243468e+00
9.412408854528410418e-03,2.136054526807728074e-02,-9.781287409098194274e+00
-2.536188589322029095e-03,9.789390493295609466e-03,-9.810164071907152561e+00
-2.173732618294945199e-02,2.399035867394225252e-02,-9.801365359936607291e+00
1.215423984659812218e-02,2.386488378311037856e-02,-9.791927779522483277e+00
-9.787565508607582940e-03,1.590212543634334300e-02,-9.782830423561312827e+00
5.186299033717233116e-03,2.535335789340776441e-03,-9.797099333564167623e+00
8.244079009659576384e-04,-3.442869770050264316e-04,-9.800771516618377532e+00
-6.604340384312042903e-04,2.614219731434685653e-02,-9.775618077297611563e+00
4.833712245878064862e-03,6.471245002370260707e-04,-9.808370987214134473e+00
1.701926698114854600e-02,1.416885171984715898e-02,-9.791591028347074399e+00
1.674588931909565606e-02,1.950554174600391960e-02,-9.796770841688063669e+00
2.312310084174392429e-03,9.123640760689886650e-03,-9.794630284836717493e+00
1.603809189471795986e-03,6.945555873741161845e-03,-9.803626375831894890e+00
-2.409318340782601493e-03,2.758224263287750722e-02,-9.791333567989394027e+00
-1.395465989695018720e-02,1.123664990904533686e-03,-9.791827793002163105e+00
3.152037900341806646e-04,-1.197942161933883420e-03,-9.781609988264934330e+00
-3.342871290567919415e-03,8.070541393107425604e-03,-9.799526863458009274e+00
1.435186953832382189e-04,1.206955660021034708e-02,-9.781266423756409978e+00
1.518181496806007315e-02,-7.558712058468371187e-03,-9.794427911064241599e+00
1.574838655636600498e-02,2.006990426692333712e-02,-9.784460659148752626e+00
7.003910710869403616e-03,1.185001848236055463e-02,-9.791050128783403750e+00
-2.144029565969308299e-02,8.562995216752987415e-03,-9.795430834851092783e+00
1.388959198219688954e-02,6.576594860400577017e-03,-9.800297347462496589e+00
-1.784078104569077495e-03,1.452474886956846810e-02,-9.803110125386634621e+00
1.070799322783515597e-02,1.480815214320729475e-03,-9.797620316942662555e+00
-2.492111253076697273e-04,1.241759430108890089e-02,-9.781546799930637803e+00
8.511599715310350783e-03,1.739654267173224370e-02,-9.792024861222520471e+00
-1.454477803950999029e-02,2.213736432406458732e-02,-9.794152936785957664e+00
7.604867199399775735e-03,2.135652190288890584e-02,-9.792785021250367095e+00
5.977076546255684353e-03,6.038564772364122916e-03,-9.789707237202890155e+00
6.723693404984579063e-03,9.563128896777090687e-03,-9.788172064499246261e+00
-8.624076476753721188e-03,2.803242608619409271e-02,-9.798056819127534567e+00
-7.216281106023548185e-03,1.593912064940848292e-02,-9.793084511317781349e+00
1.184141430204673287e-02,1.896370229301850424e-02,-9.795363576803904238e+00
-9.398597587268629414e-03,1.409302814200771338e-02,-9.804422054589286617e+00
4.661701401182385355e-04,6.391652417464287368e-03,-9.798967440693425957e+00
-1.177554924507475710e-03,1.258187153533642071e-02,-9.801054657823987881e+00
6.639948056741720381e-03,3.054281904042394080e-02,-9.797061210596060832e+00
1.984929650033548224e-04,5.308021330700843886e-03,-9.801207248478709388e+00
9.760905811445882985e-03,-6.443757150776750070e-04,-9.794430078449119392e+00
-5.061647612836586013e-03,2.391227851284230890e-02,-9.778789068600659107e+00
-7.976194890457829687e-03,4.628794010643200174e-03,-9.791124910822730953e+00
-1.086913874636645516e-02,6.922906153374831437e-03,-9.809491079320066476e+00
-1.699888660059928336e-02,1.556156797245441918e-02,-9.793340821496933302e+00
-1.184972359279506948e-02,1.842352190061386993e-02,-9.802711922234649933e+00
-3.270008638896068891e-03,1.875082204602602012e-02,-9.799725938982735585e+00
-7.632639854493339891e-03,-6.970592111081291148e-03,-9.796717663836956191e+00
1.417102879287797032e-03,1.457166548714307688e-03,-9.795939122170613800e+00
1.359569856060060047e-02,9.224971094400430394e-03,-9.780847528787475653e+00
2.251928599416702648e-02,1.221264612636878757e-02,-9.792637710250598815e+00
-4.773239852247703266e-03,1.945781143378464903e-02,-9.792115163663936528e+00
-8.753379908025072167e-03,1.848540429741905508e-02,-9.774127618339596424e+00
-6.146132787051047930e-03,2.665580889204188439e-03,-9.794667446505982866e+00
1.242802699402002949e-02,8.069756033269474826e-03,-9.795896787663419758e+00
8.058165866538529896e-04,1.294072783672445964e-02,-9.797131227445476043e+00
2.222990720570562281e-02,6.677710590439680551e-03,-9.803185174116221035e+00
1.391902773388288940e-03,8.084167668469704679e-03,-9.793546107911348386e+00
-2.217183098125828384e-03,1.451804377050066458e-02,-9.785288676956662712e+00
4.361614048569738278e-03,1.791932640023175330e-02,-9.804191988953979475e+00
-4.306602880229206884e-03,1.607877198958485021e-02,-9.794019949215817533e+00
4.211719471407627396e-03,2.007371738637347622e-02,-9.789864514648876082e+00
-9.080131491717761960e-03,1.245321721573075524e-02,-9.798875895205599207e+00
-1.453367184598032373e-02,1.855537005975075107e-02,-9.798887486594995977e+00
6.979114910965687237e-03,4.862141088516998798e-03,-9.796245911800292916e+00
3.959109350236661440e-03,2.118952542679952006e-02,-9.800255221675563178e+00
2.739008570689344113e-03,4.057176143708803549e-03,-9.785942715469470699e+00
-3.157324714790269923e-03,9.347179950489063055e-03,-9.783003671129231194e+00
5.288620436299964860e-03,2.087120002502967225e-02,-9.799424027142144666e+00
-9.556031212098267322e-03,1.646031729638509564e-02,-9.804937744635678243e+00
-8.506158933926933610e-04,1.018587248380235094e-02,-9.790094036362191332e+00
6.359598305231111380e-03,9.002727691580159758e-03,-9.800649548837355951e+00
-7.046585161238849704e-03,2.981312718263109951e-02,-9.808918294429480156e+00
8.959398644447856552e-03,5.765418047133600427e-04,-9.795622518981403459e+00
7.117040047605359583e-03,1.456378999495578502e-02,-9.798485895076872509e+00
-7.116303800950016419e-03,1.590851808233395212e-02,-9.801852619110350773e+00
1.148782771206936955e-02,1.447670140438544160e-02,-9.790761473197067133e+00
-1.480153244026293207e-03,2.281397537083220545e-02,-9.798241179882149154e+00
-1.074022350954840707e-03,2.140098352158460379e-03,-9.812127907443429109e+00
7.414176229766047087e-03,9.175776666026107600e-03,-9.809220608335342817e+00
6.056996030611688786e-03,-4.975937575531741777e-03,-9.802284517379225903e+00
1.358508981933195976e-02,1.271061689922923024e-02,-9.795948119820096167e+00
-2.515209337231122388e-03,6.687298720338008366e-03,-9.788527790377173687e+00
2.701645598102225213e-03,3.522064542492709532e-02,-9.777967757971230967e+00
-2.529349119833934189e-03,1.004003924172768535e-02,-9.797420539876027235e+00
-4.308260846526757067e-03,2.572238170546516274e-03,-9.793054054263540920e+00
1.767557802148060977e-03,7.406867429039021462e-03,-9.787635857796031402e+00
-8.245752441561091800e-03,4.097386332924909599e-03,-9.786972528914235525e+00
-2.401176407294436117e-03,1.654090727814672840e-02,-9.812441220994717384e+00
-3.598113298016996937e-03,8.163134463749371211e-03,-9.797038992303113147e+00
-2.878637241778580526e-03,2.659158998509876526e-02,-9.788747438947002166e+00
-1.483250407961129048e-03,1.527756022802331110e-02,-9.793546902706305346e+00
1.441203445282119178e-03,-1.112874639628108966e-03,-9.788431310030865973e+00
5.604535410410825015e-03,3.395583763412873476e-03,-9.801021481915649147e+00
-1.820287733624645701e-02,1.238635634651010821e-02,-9.794810173988205193e+00
-1.607571083905003301e-04,9.671362510250610181e-03,-9.790375320179304452e+00
-2.345111308329286999e-03,8.213864163858299733e-03,-9.789589557591128255e+00
-2.693453501432044057e-03,2.164791844290735873e-02,-9.785591370031648140e+00
-2.105635985842201768e-02,8.109818851363659667e-03,-9.795288171147557676e+00
1.215448183172893569e-02,8.464185706375061680e-03,-9.786261755196145273e+00
3.116519893313217555e-03,1.926310140489215922e-02,-9.799787134390950172e+00
1.271902994728996497e-02,9.155313781931233297e-03,-9.792011153245393729e+00
-2.193621551634447955e-03,1.134179920506748346e-02,-9.794305332524237073e+00
-4.487557622617910011e-03,9.870625112429401785e-03,-9.802362319155482950e+00
-9.800643601204549193e-03,1.413618184965436189e-02,-9.797133699815271157e+00
-1.008997604003160353e-02,1.946467796612086527e-03,-9.803944170967882954e+00
2.212345246220676423e-02,1.808906551464437712e-02,-9.816011238907508485e+00
-1.040506721485336648e-02,-5.473986779573598513e-03,-9.786956977637613520e+00
-1.423904196639951209e-03,2.073547040420027979e-02,-9.788443132356615450e+00
-1.690726861307187282e-03,1.240882100312644398e-02,-9.799502026013957590e+00
4.582546846598740606e-03,-6.416091153517721607e-03,-9.784431043812341855e+00
2.681704654812959963e-03,9.317202607223681182e-03,-9.799907795139301214e+00
1.459465847124302631e-04,7.829020208810131415e-03,-9.786361498413663540e+00
-3.512454949169212769e-03,1.687488953746687018e-02,-9.800694199397918638e+00
-5.116764551341236762e-03,7.813051275948428714e-03,-9.800873523842263069e+00
-8.106019678152808980e-03,1.297225991180575924e-02,-9.787521643922698189e+00
-9.536166878336388431e-03,2.255117743909344774e-02,-9.797454353900409529e+00
4.748008365682492710e-03,1.466318557259459546e-02,-9.794464966394542671e+00
-1.332980471736969902e-02,1.626695830597054901e-02,-9.785039658209479185e+00
1.198698668610096319e-03,5.862493002897975133e-03,-9.797092466057859994e+00
7.037667874036635657e-03,2.741841594673134763e-02,-9.817123874670253159e+00
8.846643134255380639e-03,1.849456015748986160e-02,-9.800788048729849322e+00
-2.152166241672913514e-03,1.379467644169277141e-02,-9.797088405238087105e+00
-3.640854538227679665e-03,1.893667827124732340e-03,-9.800559874280578398e+00
-4.079291877348822362e-05,1.716534717096025037e-02,-9.798773838610065567e+00
4.171338764489489312e-04,3.262368898033256130e-03,-9.783427803182693339e+00
-6.488327927713183514e-03,4.216239975731908562e-03,-9.804468790787884913e+00
-4.725346206262786425e-03,1.749520963897414211e-03,-9.800626626592444879e+00
-3.610196892170867110e-03,1.369963975311418863e-02,-9.801207605948523138e+00
-9.559713571699310353e-03,1.786788029692692320e-02,-9.787705591413654815e+00
-9.467535207202639608e-03,3.579469491297619828e-03,-9.792972619544979551e+00
-1.170281415632893306e-02,3.691740715256924647e-03,-9.786133377061078775e+00
3.973049351425169545e-03,-1.378521306567340524e-02,-9.789960973177656456e+00
1.346179381229080667e-04,1.229112453593276741e-02,-9.788521731657327862e+00
-1.428989312090785287e-02,-5.635025427707524015e-05,-9.793193659673132601e+00
1.008905259186789610e-02,5.426657837422389774e-03,-9.800131564469868550e+00
-9.358030309213734299e-03,8.770028004805587377e-03,-9.794652149599512470e+00
1.761248318142130675e-02,1.119456490169406723e-02,-9.803767428002389650e+00
5.472427160364197810e-03,1.048501535161832678e-02,-9.792100969731841076e+00
-3.890936409830500486e-03,-4.232479484967993644e-03,-9.797026331717979986e+00
1.190202719919959164e-03,1.790675032438799816e-02,-9.803239067090185443e+00
6.175256464576150614e-03,-6.886483653471621100e-03,-9.797964956887415866e+00
-5.891845678923267153e-03,9.053876235239068440e-03,-9.791346851439858057e+00
9.879382120015750405e-05,1.596382071330824243e-02,-9.793155589060859256e+00
1.194924373305720870e-02,1.919532658808622942e-03,-9.793998573269124819e+00
-5.332737713899217240e-03,1.434230432070723871e-02,-9.782392417118444428e+00
1.040874635129775821e-02,1.924845489650905961e-02,-9.797936783807012162e+00
-1.138228023644137325e-02,4.580446762795764223e-03,-9.799541357223986893e+00
-1.148311326031595551e-03,1.067603628613816510e-02,-9.805594154077379443e+00
-4.315813421539898415e-03,-7.034780513292876111e-04,-9.799542681188826876e+00
2.626019887554349730e-03,1.586376499418079219e-02,-9.799223407726888269e+00
2.542539886202924322e-03,-6.868871909279797641e-04,-9.791608607272213050e+00
-7.836221094274512661e-03,1.183112266805804239e-02,-9.797982233071834912e+00
-1.276176743654986075e-03,-4.606630837201352961e-03,-9.786677492414950663e+00
-1.028722155785989460e-02,9.710700178002001220e-03,-9.783457388912010444e+00
-1.618362613260239044e-02,1.649644219657767433e-02,-9.799969689995862154e+00
9.887606334084819010e-03,1.505031655862664255e-02,-9.792170907696705839e+00
6.673001138603752193e-03,-2.809026851518289965e-03,-9.793947129493227877e+00
-6.306422550023088169e-04,8.844520142342986169e-04,-9.787096449597211034e+00
3.717239272738995237e-03,-1.969113146197366479e-03,-9.794082732011773373e+00
2.655292538694575127e-03,1.001293779549878964e-03,-9.810320969016419923e+00
-3.319774631561764420e-03,3.484675145489305511e-03,-9.791229620480299545e+00
-7.524190257475667784e-04,2.415408984041571630e-02,-9.803336855680290896e+00
1.442446019171782397e-02,1.008291210841025763e-02,-9.789992702934950941e+00
4.806122471182107674e-05,1.956539472597108170e-02,-9.798041010382897653e+00
9.580151327191381919e-03,1.449468612857514500e-02,-9.781301965059336467e+00
-1.256641304070926172e-03,5.557023387254953276e-03,-9.799057937673769203e+00
1.015511088042227519e-02,2.197013164214042802e-03,-9.799138707077618804e+00
1.231637809672157628e-02,7.806202921819865165e-03,-9.785794726748408223e+00
-9.223947583009215259e-03,5.806613264039217973e-04,-9.804456750932724063e+00
-5.175413768999002732e-03,-2.452737259447028938e-03,-9.791776908883147001e+00
8.075375706567921447e-03,1.258471570287153334e-02,-9.793779008624792226e+00
-5.020004153600034387e-03,1.320003813451597549e-02,-9.794529094453890750e+00
9.071289134446476263e-03,6.931410875060715557e-03,-9.798713120252601882e+00
2.646405784590173758e-03,4.499586612603363733e-03,-9.786003933783602449e+00
3.014141812088211476e-03,1.299906304388304817e-02,-9.795145109117967763e+00
1.544910138279529006e-02,3.827987606568475712e-03,-9.798991617365755857e+00
-4.038607519355023878e-04,3.640670658440243665e-03,-9.793805697476244632e+00
-7.116336637150093118e-04,4.498433777965096456e-03,-9.798737073775336981e+00
3.884227583609811164e-03,-6.554487919430068005e-03,-9.781429987993593755e+00
1.367649880047809552e-04,-1.655527665505889499e-03,-9.787308300958692087e+00
-1.085614089562380235e-03,9.510667227878263560e-03,-9.783193451093756821e+00
-2.216834949727190872e-04,1.581477224884441854e-02,-9.801037792809058402e+00
9.445918659697633956e-04,1.264266069433845480e-02,-9.801048528945232263e+00
-9.556876395795574006e-03,7.007019997301783439e-03,-9.791725964746278876e+00
-1.332357846577191104e-03,1.084481754682248625e-02,-9.791930723600266617e+00
-9.514819243071111080e-04,-8.530816890246949169e-03,-9.787084318567258023e+00
6.261267500834724001e-04,1.190845812295412282e-02,-9.798321031547551740e+00
5.942788793669287473e-03,1.876940022994100232e-02,-9.801852048530554029e+00
-4.740723777651629361e-03,-2.176888194035907220e-03,-9.795311710705465913e+00
1.214076693721156085e-02,7.857561290564038861e-04,-9.798671895291100498e+00
3.240845261029285653e-04,1.002466067493748038e-03,-9.792646208280352482e+00
-1.561010809070884596e-02,-1.251581443553110781e-03,-9.785808033239488779e+00
-3.268307741493360879e-03,-5.292904747065812175e-03,-9.790261442813832815e+00
1.312757977151429549e-02,2.091557605111875329e-02,-9.790882281338170401e+00
-1.282246113732171504e-02,2.615234001126343771e-02,-9.802899309758579705e+00
-1.111721362945086722e-02,-3.801192353024398021e-03,-9.795844368891055254e+00
-7.450474966175816768e-03,-5.253373715334378087e-03,-9.792151287580857399e+00
-1.839439681732109311e-02,1.767394449998200417e-02,-9.793855132175105282e+00
-6.072438967556030836e-04,1.581118133749106341e-02,-9.806647320652997379e+00
-1.111506067497862633e-02,8.162555041628518498e-03,-9.802684365172540382e+00
-5.721066389916865634e-03,-9.032347719900368083e-03,-9.792634826549420524e+00
1.187002420427913513e-02,1.631511069662657659e-02,-9.793216281222843378e+00
-3.080528240693971177e-03,-6.001927080071802270e-03,-9.807344102099225580e+00
4.890239848447682988e-03,4.976036358461661049e-03,-9.807348060386829047e+00
-3.659426519056785962e-04,6.230725236136345178e-03,-9.798843159967342231e+00
-4.045958965084315954e-03,6.857356374439419790e-03,-9.794054757791821331e+00
-3.989388224317511576e-03,9.212095384479909721e-03,-9.807873013712168131e+00
-5.266914717263379911e-03,1.217965536917710312e-02,-9.793084520974247198e+00
2.466649031158388641e-02,1.196867848593173404e-02,-9.803924697559949664e+00
4.722190187745318665e-03,-5.039020202451958801e-03,-9.783684864283971550e+00
1.090139136676299136e-02,2.768063366993209987e-03,-9.793739660578129502e+00
1.124069197231289396e-02,2.601030021092696001e-04,-9.801553520269051134e+00
4.230496077342853732e-03,1.277471092064322647e-02,-9.798894268585407019e+00
1.095251018160095687e-02,-1.703756244248028767e-03,-9.785642264978092086e+00
-1.053654756513369185e-02,-5.512914635641468115e-03,-9.793310390098092455e+00
1.054986675114229396e-02,1.185962831067604792e-02,-9.786435217250197383e+00
4.992964009160448351e-03,1.298779774988961452e-02,-9.808887171798390980e+00
-8.370461536850897551e-04,2.328734444772616666e-02,-9.803908671616591519e+00
-2.029719785850842007e-02,6.586553630257733355e-03,-9.787384431079537706e+00
-4.506352150931971709e-03,1.227725840771639199e-03,-9.786387769625468636e+00
-4.758532434748801408e-03,1.497482775037126124e-02,-9.786778811052526450e+00
-1.505137939613223307e-02,8.580346331989128009e-03,-9.794394315309684629e+00
6.882123698854288214e-03,1.011672608504610507e-02,-9.782710515471567447e+00
-5.247138417605200569e-03,-9.161965158675407228e-04,-9.794525256275859348e+00
-9.900381991996829931e-03,1.054354825547832407e-02,-9.801924836751153336e+00
6.859888618720734119e-03,-4.094642810707816750e-03,-9.792220222402686858e+00
1.379436449450335399e-03,-2.877611960388696925e-03,-9.802249614876519246e+00
1.778555226924240576e-02,9.688314061908037678e-03,-9.792653179586238821e+00
9.213991853176565355e-03,2.291052667049489448e-03,-9.776093830791488415e+00
-1.069510813888957393e-03,8.086484102034661656e-03,-9.795604614815680122e+00
-1.236761309449044798e-02,-3.240484994352151905e-03,-9.802457374395462608e+00
-2.302106226810788411e-03,1.123040874815111126e-02,-9.776848656830454232e+00
-4.599489537963388254e-03,2.060722707414740142e-03,-9.799411663829495467e+00
2.491947482790541051e-03,8.641243767859060898e-03,-9.780763555055226988e+00
-1.129053789056667966e-03,8.583156334890689604e-03,-9.799113872955482307e+00
2.946754376166249838e-03,-2.432584847604716237e-03,-9.799207137630160602e+00
-1.143820225348332609e-02,5.600214357461528319e-03,-9.808141143158964681e+00
1.748282075223042339e-02,2.926011555328538426e-03,-9.798705233072675824e+00
-3.333287216224089730e-03,6.037282821584767818e-03,-9.808030065723237101e+00
-1.251357552521463121e-02,2.481510782548245093e-03,-9.789507154798497979e+00
-6.106079121017967716e-03,3.510089554577083132e-03,-9.788631280202471530e+00
-3.082394994014261654e-04,8.979279311232503044e-03,-9.784628239234894664e+00
1.781241902506847455e-02,7.419355141159040060e-03,-9.781871629266808199e+00
-7.212327052902715342e-03,7.894911298618247433e-03,-9.796055401529251583e+00
1.598013477001147473e-02,6.534374960863384429e-03,-9.790686638159439070e+00
-6.466937036168123910e-03,-5.319581761324086548e-03,-9.787091202905134679e+00
2.097627692311506645e-03,1.021801040283021496e-02,-9.802222984755873725e+00
-2.835867466783758726e-04,1.816589778554832807e-02,-9.810598159168423038e+00
-8.141639622524459927e-03,3.731139822373129300e-03,-9.794155507089133295e+00
-2.796667776557850652e-03,1.301430124278342426e-02,-9.795854341264732312e+00
2.708336326523675709e-03,-1.758070912175578593e-06,-9.793558321136663025e+00
-1.934851390158931874e-03,-2.496876022918977783e-02,-9.796416544030313034e+00
1.036526622527206808e-02,-1.260554927312516546e-02,-9.790812172072348218e+00
-1.904987124906515339e-02,-2.896373760765773124e-03,-9.810941186724631891e+00
4.467279376101421055e-03,-3.403282413305408656e-03,-9.802258055663999770e+00
-5.299366215914137063e-03,-5.481373018747162998e-03,-9.795329068727772537e+00
-9.037592968973254606e-03,-3.071864027368826494e-03,-9.817785401079671459e+00
9.454830914240548723e-03,3.345067268503394611e-03,-9.782097643143819354e+00
-3.437313925003934994e-03,1.146912015077357523e-02,-9.788397874115158714e+00
-1.352749524620242309e-03,-8.609674360786570210e-03,-9.781851773189806920e+00
1.198173056629854962e-03,-3.044977828057546937e-03,-9.789849015539935806e+00
-1.938008212120355964e-03,1.152210997902545012e-02,-9.790807435455542773e+00
3.342176945329064248e-03,-8.856880636717270189e-03,-9.799019406834027279e+00
3.531698616647539670e-03,1.447640983524064312e-05,-9.800087006154635461e+00
6.567434092981645419e-03,1.346478576282013340e-03,-9.796123376630308854e+00
-8.977852712944246749e-03,-1.466296073974092395e-02,-9.795196246451304489e+00
8.643968139703975956e-03,-1.408397833887273590e-02,-9.804408009383443812e+00
-2.615909366138350137e-03,6.754894023199047720e-03,-9.785730808133584091e+00
-1.387000418909914261e-02,-3.880944087741752986e-03,-9.789668829531819938e+00
-4.861792892663248204e-03,3.810790825424776370e-03,-9.798905104061192972e+00
-3.509245954988041583e-03,3.966840837811689072e-03,-9.792102661149893805e+00
-7.791422357031540721e-03,3.794515268270768054e-03,-9.785133507520310303e+00
