ref_accel_x (m/s^2),ref_accel_y (m/s^2),ref_accel_z (m/s^2)
0.000000000000000000e+00,2.812679555338995149e-02,-9.794845972013900948e+00
0.000000000000000000e+00,2.797752665325971971e-02,-9.794845937139935899e+00
0.000000000000000000e+00,2.782904131118055582e-02,-9.794845902450536101e+00
0.000000000000000000e+00,2.768133541401681871e-02,-9.794845867944740547e+00
0.000000000000000000e+00,2.753440487022399200e-02,-9.794845833621579345e+00
0.000000000000000000e+00,2.738824560973530595e-02,-9.794845799480096815e+00
0.000000000000000000e+00,2.724285358384903252e-02,-9.794845765519342606e+00
0.000000000000000000e+00,2.709822476511630773e-02,-9.794845731738361039e+00
0.000000000000000000e+00,2.695435514722957157e-02,-9.794845698136215972e+00
0.000000000000000000e+00,2.681124074491160816e-02,-9.794845664711965938e+00
0.000000000000000000e+00,2.666887759380513409e-02,-9.794845631464681901e+00
0.000000000000000000e+00,2.652726175036298692e-02,-9.794845598393429498e+00
0.000000000000000000e+00,2.638638929173889314e-02,-9.794845565497286799e+00
0.000000000000000000e+00,2.624625631567879119e-02,-9.794845532775335428e+00
0.000000000000000000e+00,2.610685894041275129e-02,-9.794845500226662338e+00
0.000000000000000000e+00,2.596819330454742947e-02,-9.794845467850358034e+00
0.000000000000000000e+00,2.583025556695912536e-02,-9.794845435645518350e+00
0.000000000000000000e+00,2.569304190668736734e-02,-9.794845403611244450e+00
0.000000000000000000e+00,2.555654852282907008e-02,-9.794845371746635720e+00
0.000000000000000000e+00,2.542077163443325766e-02,-9.794845340050811089e+00
0.000000000000000000e+00,2.528570748039631402e-02,-9.794845308522877048e+00
0.000000000000000000e+00,2.515135231935780244e-02,-9.794845277161956076e+00
0.000000000000000000e+00,2.501770242959683657e-02,-9.794845245967174208e+00
0.000000000000000000e+00,2.488475410892898240e-02,-9.794845214937653921e+00
0.000000000000000000e+00,2.475250367460369444e-02,-9.794845184072531907e+00
0.000000000000000000e+00,2.462094746320231398e-02,-9.794845153370946633e+00
0.000000000000000000e+00,2.449008183053659124e-02,-9.794845122832034789e+00
0.000000000000000000e+00,2.435990315154773836e-02,-9.794845092454949054e+00
0.000000000000000000e+00,2.423040782020598541e-02,-9.794845062238836775e+00
0.000000000000000000e+00,2.410159224941073319e-02,-9.794845032182854183e+00
0.000000000000000000e+00,2.397345287089117441e-02,-9.794845002286161062e+00
0.000000000000000000e+00,2.384598613510742482e-02,-9.794844972547920747e+00
0.000000000000000000e+00,2.371918851115223381e-02,-9.794844942967305457e+00
0.000000000000000000e+00,2.359305648665317723e-02,-9.794844913543482079e+00
0.000000000000000000e+00,2.346758656767530815e-02,-9.794844884275631713e+00
0.000000000000000000e+00,2.334277527862443566e-02,-9.794844855162933683e+00
0.000000000000000000e+00,2.321861916215083727e-02,-9.794844826204577970e+00
0.000000000000000000e+00,2.309511477905345014e-02,-9.794844797399751002e+00
0.000000000000000000e+00,2.297225870818464175e-02,-9.794844768747648089e+00
0.000000000000000000e+00,2.285004754635541757e-02,-9.794844740247468096e+00
0.000000000000000000e+00,2.272847790824119099e-02,-9.794844711898413436e+00
0.000000000000000000e+00,2.260754642628794164e-02,-9.794844683699691856e+00
0.000000000000000000e+00,2.248724975061898446e-02,-9.794844655650512877e+00
0.000000000000000000e+00,2.236758454894217582e-02,-9.794844627750091348e+00
0.000000000000000000e+00,2.224854750645756732e-02,-9.794844599997652779e+00
0.000000000000000000e+00,2.213013532576562498e-02,-9.794844572392410242e+00
0.000000000000000000e+00,2.201234472677586138e-02,-9.794844544933603459e+00
0.000000000000000000e+00,2.189517244661599166e-02,-9.794844517620454383e+00
0.000000000000000000e+00,2.177861523954155096e-02,-9.794844490452202734e+00
0.000000000000000000e+00,2.166266987684596287e-02,-9.794844463428086456e+00
0.000000000000000000e+00,2.154733314677113182e-02,-9.794844436547350597e+00
0.000000000000000000e+00,2.143260185441846558e-02,-9.794844409809240204e+00
0.000000000000000000e+00,2.131847282166035584e-02,-9.794844383213009209e+00
0.000000000000000000e+00,2.120494288705216182e-02,-9.794844356757918646e+00
0.000000000000000000e+00,2.109200890574463444e-02,-9.794844330443213565e+00
0.000000000000000000e+00,2.097966774939681242e-02,-9.794844304268170987e+00
0.000000000000000000e+00,2.086791630608932427e-02,-9.794844278232051948e+00
0.000000000000000000e+00,2.075675148023822456e-02,-9.794844252334128143e+00
0.000000000000000000e+00,2.064617019250926042e-02,-9.794844226573674817e+00
0.000000000000000000e+00,2.053616937973249887e-02,-9.794844200949965440e+00
0.000000000000000000e+00,2.042674599481756822e-02,-9.794844175462291247e+00
0.000000000000000000e+00,2.031789700666916318e-02,-9.794844150109934588e+00
0.000000000000000000e+00,2.020961940010315705e-02,-9.794844124892183146e+00
0.000000000000000000e+00,2.010191017576303321e-02,-9.794844099808333482e+00
0.000000000000000000e+00,1.999476635003679878e-02,-9.794844074857682159e+00
0.000000000000000000e+00,1.988818495497437708e-02,-9.794844050039529293e+00
0.000000000000000000e+00,1.978216303820535746e-02,-9.794844025353178552e+00
0.000000000000000000e+00,1.967669766285722044e-02,-9.794844000797940708e+00
0.000000000000000000e+00,1.957178590747399652e-02,-9.794843976373128314e+00
0.000000000000000000e+00,1.946742486593531704e-02,-9.794843952078053917e+00
0.000000000000000000e+00,1.936361164737594384e-02,-9.794843927912037174e+00
0.000000000000000000e+00,1.926034337610565972e-02,-9.794843903874403068e+00
0.000000000000000000e+00,1.915761719152964115e-02,-9.794843879964474809e+00
0.000000000000000000e+00,1.905543024806917451e-02,-9.794843856181586261e+00
0.000000000000000000e+00,1.895377971508288226e-02,-9.794843832525065963e+00
0.000000000000000000e+00,1.885266277678828220e-02,-9.794843808994254886e+00
0.000000000000000000e+00,1.875207663218379089e-02,-9.794843785588490448e+00
0.000000000000000000e+00,1.865201849497113984e-02,-9.794843762307117174e+00
0.000000000000000000e+00,1.855248559347818377e-02,-9.794843739149483142e+00
0.000000000000000000e+00,1.845347517058214953e-02,-9.794843716114938204e+00
0.000000000000000000e+00,1.835498448363323196e-02,-9.794843693202835766e+00
0.000000000000000000e+00,1.825701080437862681e-02,-9.794843670412538117e+00
0.000000000000000000e+00,1.815955141888697319e-02,-9.794843647743396886e+00
0.000000000000000000e+00,1.806260362747317064e-02,-9.794843625194781467e+00
0.000000000000000000e+00,1.796616474462356741e-02,-9.794843602766063029e+00
0.000000000000000000e+00,1.787023209892161374e-02,-9.794843580456605636e+00
0.000000000000000000e+00,1.777480303297383768e-02,-9.794843558265785788e+00
0.000000000000000000e+00,1.767987490333623735e-02,-9.794843536192983535e+00
0.000000000000000000e+00,1.758544508044104782e-02,-9.794843514237577153e+00
0.000000000000000000e+00,1.749151094852392785e-02,-9.794843492398946694e+00
0.000000000000000000e+00,1.739806990555145538e-02,-9.794843470676488195e+00
0.000000000000000000e+00,1.730511936314909488e-02,-9.794843449069581709e+00
0.000000000000000000e+00,1.721265674652948385e-02,-9.794843427577632156e+00
0.000000000000000000e+00,1.712067949442109410e-02,-9.794843406200024916e+00
0.000000000000000000e+00,1.702918505899729540e-02,-9.794843384936164910e+00
0.000000000000000000e+00,1.693817090580578347e-02,-9.794843363785460610e+00
0.000000000000000000e+00,1.684763451369837226e-02,-9.794843342747309833e+00
0.000000000000000000e+00,1.675757337476113315e-02,-9.794843321821124604e+00
0.000000000000000000e+00,1.666798499424496788e-02,-9.794843301006316949e+00
0.000000000000000000e+00,1.657886689049645895e-02,-9.794843280302302446e+00
0.000000000000000000e+00,1.649021659488916769e-02,-9.794843259708502003e+00
0.000000000000000000e+00,1.640203165175520630e-02,-9.794843239224338305e+00
0.000000000000000000e+00,1.631430961831726104e-02,-9.794843218849226929e+00
0.000000000000000000e+00,1.622704806462087548e-02,-9.794843198582604771e+00
0.000000000000000000e+00,1.614024457346719191e-02,-9.794843178423901620e+00
0.000000000000000000e+00,1.605389674034595621e-02,-9.794843158372545489e+00
0.000000000000000000e+00,1.596800217336892536e-02,-9.794843138427975049e+00
0.000000000000000000e+00,1.588255849320360097e-02,-9.794843118589632525e+00
0.000000000000000000e+00,1.579756333300735144e-02,-9.794843098856960140e+00
0.000000000000000000e+00,1.571301433836179429e-02,-9.794843079229400118e+00
0.000000000000000000e+00,1.562890916720762954e-02,-9.794843059706403565e+00
0.000000000000000000e+00,1.554524548977973507e-02,-9.794843040287421587e+00
0.000000000000000000e+00,1.546202098854264177e-02,-9.794843020971907066e+00
0.000000000000000000e+00,1.537923335812632804e-02,-9.794843001759314660e+00
0.000000000000000000e+00,1.529688030526235934e-02,-9.794842982649109686e+00
0.000000000000000000e+00,1.521495954872038002e-02,-9.794842963640750355e+00
0.000000000000000000e+00,1.513346881924490170e-02,-9.794842944733705536e+00
0.000000000000000000e+00,1.505240585949245251e-02,-9.794842925927442323e+00
0.000000000000000000e+00,1.497176842396904725e-02,-9.794842907221431361e+00
0.000000000000000000e+00,1.489155427896798542e-02,-9.794842888615145071e+00
0.000000000000000000e+00,1.481176120250797534e-02,-9.794842870108061206e+00
0.000000000000000000e+00,1.473238698427158100e-02,-9.794842851699657515e+00
0.000000000000000000e+00,1.465342942554400014e-02,-9.794842833389420633e+00
0.000000000000000000e+00,1.457488633915215819e-02,-9.794842815176828310e+00
0.000000000000000000e+00,1.449675554940411601e-02,-9.794842797061376061e+00
0.000000000000000000e+00,1.441903489202880917e-02,-9.794842779042548742e+00
0.000000000000000000e+00,1.434172221411609584e-02,-9.794842761119845420e+00
0.000000000000000000e+00,1.426481537405711354e-02,-9.794842743292752729e+00
0.000000000000000000e+00,1.418831224148495856e-02,-9.794842725560771513e+00
0.000000000000000000e+00,1.411221069721567238e-02,-9.794842707923404390e+00
0.000000000000000000e+00,1.403650863318955423e-02,-9.794842690380155759e+00
0.000000000000000000e+00,1.396120395241273043e-02,-9.794842672930528238e+00
0.000000000000000000e+00,1.388629456889910706e-02,-9.794842655574035106e+00
0.000000000000000000e+00,1.381177840761256374e-02,-9.794842638310186089e+00
0.000000000000000000e+00,1.373765340440947710e-02,-9.794842621138489136e+00
0.000000000000000000e+00,1.366391750598153904e-02,-9.794842604058468183e+00
0.000000000000000000e+00,1.359056866979889248e-02,-9.794842587069636508e+00
0.000000000000000000e+00,1.351760486405354476e-02,-9.794842570171518048e+00
0.000000000000000000e+00,1.344502406760307751e-02,-9.794842553363642068e+00
0.000000000000000000e+00,1.337282426991467238e-02,-9.794842536645523623e+00
0.000000000000000000e+00,1.330100347100940210e-02,-9.794842520016699083e+00
0.000000000000000000e+00,1.322955968140685293e-02,-9.794842503476699491e+00
0.000000000000000000e+00,1.315849092206999513e-02,-9.794842487025057665e+00
0.000000000000000000e+00,1.308779522435036917e-02,-9.794842470661308198e+00
0.000000000000000000e+00,1.301747062993354950e-02,-9.794842454384989239e+00
0.000000000000000000e+00,1.294751519078491363e-02,-9.794842438195647816e+00
0.000000000000000000e+00,1.287792696909565056e-02,-9.794842422092820300e+00
0.000000000000000000e+00,1.280870403722911624e-02,-9.794842406076057273e+00
0.000000000000000000e+00,1.273984447766740927e-02,-9.794842390144903987e+00
0.000000000000000000e+00,1.267134638295826926e-02,-9.794842374298914578e+00
0.000000000000000000e+00,1.260320785566223546e-02,-9.794842358537637850e+00
0.000000000000000000e+00,1.253542700830009154e-02,-9.794842342860631490e+00
0.000000000000000000e+00,1.246800196330056544e-02,-9.794842327267456739e+00
0.000000000000000000e+00,1.240093085294833794e-02,-9.794842311757664177e+00
0.000000000000000000e+00,1.233421181933230110e-02,-9.794842296330825704e+00
0.000000000000000000e+00,1.226784301429407857e-02,-9.794842280986500782e+00
0.000000000000000000e+00,1.220182259937685823e-02,-9.794842265724255981e+00
0.000000000000000000e+00,1.213614874577443464e-02,-9.794842250543663198e+00
0.000000000000000000e+00,1.207081963428057250e-02,-9.794842235444294332e+00
0.000000000000000000e+00,1.200583345523860597e-02,-9.794842220425719503e+00
0.000000000000000000e+00,1.194118840849130690e-02,-9.794842205487517717e+00
0.000000000000000000e+00,1.187688270333102369e-02,-9.794842190629264422e+00
0.000000000000000000e+00,1.181291455845007686e-02,-9.794842175850542176e+00
0.000000000000000000e+00,1.174928220189141309e-02,-9.794842161150933535e+00
0.000000000000000000e+00,1.168598387099953340e-02,-9.794842146530021054e+00
0.000000000000000000e+00,1.162301781237163809e-02,-9.794842131987396172e+00
0.000000000000000000e+00,1.156038228180908921e-02,-9.794842117522641445e+00
0.000000000000000000e+00,1.149807554426907075e-02,-9.794842103135357192e+00
0.000000000000000000e+00,1.143609587381654892e-02,-9.794842088825125970e+00
0.000000000000000000e+00,1.137444155357643719e-02,-9.794842074591549874e+00
0.000000000000000000e+00,1.131311087568605614e-02,-9.794842060434225672e+00
0.000000000000000000e+00,1.125210214124782067e-02,-9.794842046352753684e+00
0.000000000000000000e+00,1.119141366028218038e-02,-9.794842032346734229e+00
0.000000000000000000e+00,1.113104375168079592e-02,-9.794842018415772955e+00
0.000000000000000000e+00,1.107099074315998771e-02,-9.794842004559473736e+00
0.000000000000000000e+00,1.101125297121439799e-02,-9.794841990777445773e+00
0.000000000000000000e+00,1.095182878107092347e-02,-9.794841977069300043e+00
0.000000000000000000e+00,1.089271652664286320e-02,-9.794841963434647525e+00
0.000000000000000000e+00,1.083391457048433169e-02,-9.794841949873102749e+00
0.000000000000000000e+00,1.077542128374490114e-02,-9.794841936384283798e+00
0.000000000000000000e+00,1.071723504612446913e-02,-9.794841922967806980e+00
0.000000000000000000e+00,1.065935424582838652e-02,-9.794841909623288601e+00
0.000000000000000000e+00,1.060177727952281435e-02,-9.794841896350360955e+00
0.000000000000000000e+00,1.054450255229029410e-02,-9.794841883148640349e+00
0.000000000000000000e+00,1.048752847758557295e-02,-9.794841870017755525e+00
0.000000000000000000e+00,1.043085347719167194e-02,-9.794841856957333448e+00
0.000000000000000000e+00,1.037447598117615180e-02,-9.794841843967006412e+00
0.000000000000000000e+00,1.031839442784761654e-02,-9.794841831046404934e+00
0.000000000000000000e+00,1.026260726371247718e-02,-9.794841818195163086e+00
0.000000000000000000e+00,1.020711294343190287e-02,-9.794841805412918490e+00
0.000000000000000000e+00,1.015190992977901829e-02,-9.794841792699305216e+00
0.000000000000000000e+00,1.009699669359632838e-02,-9.794841780053967994e+00
0.000000000000000000e+00,1.004237171375334248e-02,-9.794841767476542671e+00
0.000000000000000000e+00,9.988033477104453495e-03,-9.794841754966677527e+00
0.000000000000000000e+00,9.933980478447020090e-03,-9.794841742524017292e+00
0.000000000000000000e+00,9.880211220479670833e-03,-9.794841730148206693e+00
0.000000000000000000e+00,9.826724213760816562e-03,-9.794841717838899342e+00
0.000000000000000000e+00,9.773517976667412538e-03,-9.794841705595739967e+00
0.000000000000000000e+00,9.720591035353899276e-03,-9.794841693418387507e+00
0.000000000000000000e+00,9.667941923711394908e-03,-9.794841681306493797e+00
0.000000000000000000e+00,9.615569183327055819e-03,-9.794841669259715999e+00
0.000000000000000000e+00,9.563471363443699219e-03,-9.794841657277705949e+00
0.000000000000000000e+00,9.511647020919614809e-03,-9.794841645360133242e+00
0.000000000000000000e+00,9.460094720188574197e-03,-9.794841633506655043e+00
0.000000000000000000e+00,9.408813033220088384e-03,-9.794841621716937397e+00
0.000000000000000000e+00,9.357800539479821378e-03,-9.794841609990642795e+00
0.000000000000000000e+00,9.307055825890264006e-03,-9.794841598327435506e+00
0.000000000000000000e+00,9.256577486791586415e-03,-9.794841586726990457e+00
0.000000000000000000e+00,9.206364123902690058e-03,-9.794841575188979022e+00
0.000000000000000000e+00,9.156414346282481728e-03,-9.794841563713069021e+00
0.000000000000000000e+00,9.106726770291348819e-03,-9.794841552298935383e+00
0.000000000000000000e+00,9.057300019552820200e-03,-9.794841540946251257e+00
0.000000000000000000e+00,9.008132724915443937e-03,-9.794841529654698675e+00
0.000000000000000000e+00,8.959223524414871437e-03,-9.794841518423957893e+00
0.000000000000000000e+00,8.910571063236109868e-03,-9.794841507253707391e+00
0.000000000000000000e+00,8.862173993676010497e-03,-9.794841496143627424e+00
0.000000000000000000e+00,8.814030975105930504e-03,-9.794841485093403577e+00
0.000000000000000000e+00,8.766140673934596020e-03,-9.794841474102723211e+00
0.000000000000000000e+00,8.718501763571159455e-03,-9.794841463171270135e+00
0.000000000000000000e+00,8.671112924388458057e-03,-9.794841452298738815e+00
0.000000000000000000e+00,8.623972843686447676e-03,-9.794841441484814837e+00
0.000000000000000000e+00,8.577080215655853365e-03,-9.794841430729197995e+00
0.000000000000000000e+00,8.530433741341993462e-03,-9.794841420031572099e+00
0.000000000000000000e+00,8.484032128608789275e-03,-9.794841409391642273e+00
0.000000000000000000e+00,8.437874092102989887e-03,-9.794841398809097655e+00
0.000000000000000000e+00,8.391958353218544400e-03,-9.794841388283639816e+00
0.000000000000000000e+00,8.346283640061204906e-03,-9.794841377814972105e+00
0.000000000000000000e+00,8.300848687413283841e-03,-9.794841367402792542e+00
0.000000000000000000e+00,8.255652236698602167e-03,-9.794841357046806252e+00
0.000000000000000000e+00,8.210693035947637039e-03,-9.794841346746720134e+00
0.000000000000000000e+00,8.165969839762832541e-03,-9.794841336502239315e+00
0.000000000000000000e+00,8.121481409284111649e-03,-9.794841326313067142e+00
0.000000000000000000e+00,8.077226512154544319e-03,-9.794841316178921176e+00
0.000000000000000000e+00,8.033203922486223739e-03,-9.794841306099511868e+00
0.000000000000000000e+00,7.989412420826300446e-03,-9.794841296074546122e+00
0.000000000000000000e+00,7.945850794123210728e-03,-9.794841286103739719e+00
0.000000000000000000e+00,7.902517835693061155e-03,-9.794841276186811996e+00
0.000000000000000000e+00,7.859412345186214330e-03,-9.794841266323476958e+00
0.000000000000000000e+00,7.816533128554041185e-03,-9.794841256513453942e+00
0.000000000000000000e+00,7.773878998015826790e-03,-9.794841246756462283e+00
0.000000000000000000e+00,7.731448772025891272e-03,-9.794841237052228422e+00
0.000000000000000000e+00,7.689241275240839973e-03,-9.794841227400471695e+00
0.000000000000000000e+00,7.647255338487022637e-03,-9.794841217800914990e+00
0.000000000000000000e+00,7.605489798728134847e-03,-9.794841208253286524e+00
0.000000000000000000e+00,7.563943499033003344e-03,-9.794841198757310963e+00
0.000000000000000000e+00,7.522615288543545685e-03,-9.794841189312721852e+00
0.000000000000000000e+00,7.481504022442879084e-03,-9.794841179919245633e+00
0.000000000000000000e+00,7.440608561923618344e-03,-9.794841170576617628e+00
0.000000000000000000e+00,7.399927774156323836e-03,-9.794841161284564279e+00
0.000000000000000000e+00,7.359460532258126422e-03,-9.794841152042831567e+00
0.000000000000000000e+00,7.319205715261505908e-03,-9.794841142851142379e+00
0.000000000000000000e+00,7.279162208083247293e-03,-9.794841133709242698e+00
0.000000000000000000e+00,7.239328901493547082e-03,-9.794841124616869621e+00
0.000000000000000000e+00,7.199704692085282659e-03,-9.794841115573760248e+00
0.000000000000000000e+00,7.160288482243459471e-03,-9.794841106579657009e+00
0.000000000000000000e+00,7.121079180114795251e-03,-9.794841097634304106e+00
0.000000000000000000e+00,7.082075699577484659e-03,-9.794841088737445745e+00
0.000000000000000000e+00,7.043276960211100092e-03,-9.794841079888827906e+00
0.000000000000000000e+00,7.004681887266674643e-03,-9.794841071088193019e+00
0.000000000000000000e+00,6.966289411636929912e-03,-9.794841062335294168e+00
0.000000000000000000e+00,6.928098469826650396e-03,-9.794841053629877337e+00
0.000000000000000000e+00,6.890108003923240028e-03,-9.794841044971695609e+00
0.000000000000000000e+00,6.852316961567406217e-03,-9.794841036360500297e+00
0.000000000000000000e+00,6.814724295924011292e-03,-9.794841027796046262e+00
0.000000000000000000e+00,6.777328965653074862e-03,-9.794841019278083039e+00
0.000000000000000000e+00,6.740129934880930568e-03,-9.794841010806376147e+00
0.000000000000000000e+00,6.703126173171525086e-03,-9.794841002380673345e+00
0.000000000000000000e+00,6.666316655497885393e-03,-9.794840994000736600e+00
0.000000000000000000e+00,6.629700362213710070e-03,-9.794840985666324329e+00
0.000000000000000000e+00,6.593276279025141878e-03,-9.794840977377200275e+00
0.000000000000000000e+00,6.557043396962651365e-03,-9.794840969133126407e+00
0.000000000000000000e+00,6.521000712353108679e-03,-9.794840960933864693e+00
0.000000000000000000e+00,6.485147226791964682e-03,-9.794840952779180654e+00
0.000000000000000000e+00,6.449481947115602923e-03,-9.794840944668839811e+00
0.000000000000000000e+00,6.414003885373826055e-03,-9.794840936602609460e+00
0.000000000000000000e+00,6.378712058802487976e-03,-9.794840928580255124e+00
0.000000000000000000e+00,6.343605489796274276e-03,-9.794840920601554757e+00
0.000000000000000000e+00,6.308683205881616268e-03,-9.794840912666270327e+00
0.000000000000000000e+00,6.273944239689761143e-03,-9.794840904774179791e+00
0.000000000000000000e+00,6.239387628929963549e-03,-9.794840896925053997e+00
0.000000000000000000e+00,6.205012416362843709e-03,-9.794840889118669125e+00
0.000000000000000000e+00,6.170817649773855697e-03,-9.794840881354799578e+00
0.000000000000000000e+00,6.136802381946926573e-03,-9.794840873633219758e+00
0.000000000000000000e+00,6.102965670638205685e-03,-9.794840865953711173e+00
0.000000000000000000e+00,6.069306578549968356e-03,-9.794840858316050003e+00
0.000000000000000000e+00,6.035824173304654011e-03,-9.794840850720019532e+00
0.000000000000000000e+00,6.002517527419034410e-03,-9.794840843165401267e+00
0.000000000000000000e+00,5.969385718278525862e-03,-9.794840835651976718e+00
0.000000000000000000e+00,5.936427828111630681e-03,-9.794840828179527392e+00
0.000000000000000000e+00,5.903642943964510469e-03,-9.794840820747841903e+00
0.000000000000000000e+00,5.871030157675707732e-03,-9.794840813356705311e+00
0.000000000000000000e+00,5.838588565850975041e-03,-9.794840806005902678e+00
0.000000000000000000e+00,5.806317269838262053e-03,-9.794840798695222617e+00
0.000000000000000000e+00,5.774215375702813555e-03,-9.794840791424459070e+00
0.000000000000000000e+00,5.742281994202414093e-03,-9.794840784193397099e+00
0.000000000000000000e+00,5.710516240762754901e-03,-9.794840777001830645e+00
0.000000000000000000e+00,5.678917235452918787e-03,-9.794840769849553652e+00
0.000000000000000000e+00,5.647484102961023746e-03,-9.794840762736356510e+00
0.000000000000000000e+00,5.616215972569964590e-03,-9.794840755662034937e+00
0.000000000000000000e+00,5.585111978133294221e-03,-9.794840748626388205e+00
0.000000000000000000e+00,5.554171258051235870e-03,-9.794840741629210257e+00
0.000000000000000000e+00,5.523392955246809836e-03,-9.794840734670298588e+00
0.000000000000000000e+00,5.492776217142100736e-03,-9.794840727749456022e+00
0.000000000000000000e+00,5.462320195634631434e-03,-9.794840720866478279e+00
0.000000000000000000e+00,5.432024047073870550e-03,-9.794840714021168182e+00
0.000000000000000000e+00,5.401886932237873543e-03,-9.794840707213332109e+00
0.000000000000000000e+00,5.371908016310022668e-03,-9.794840700442765780e+00
0.000000000000000000e+00,5.342086468855912658e-03,-9.794840693709277346e+00
0.000000000000000000e+00,5.312421463800336141e-03,-9.794840687012673186e+00
0.000000000000000000e+00,5.282912179404409582e-03,-9.794840680352759676e+00
0.000000000000000000e+00,5.253557798242811973e-03,-9.794840673729344971e+00
0.000000000000000000e+00,5.224357507181130213e-03,-9.794840667142231894e+00
0.000000000000000000e+00,5.195310497353347601e-03,-9.794840660591235704e+00
0.000000000000000000e+00,5.166415964139431209e-03,-9.794840654076164554e+00
0.000000000000000000e+00,5.137673107143043288e-03,-9.794840647596831928e+00
0.000000000000000000e+00,5.109081130169371501e-03,-9.794840641153047756e+00
0.000000000000000000e+00,5.080639241203073649e-03,-9.794840634744623742e+00
0.000000000000000000e+00,5.052346652386337754e-03,-9.794840628371376923e+00
0.000000000000000000e+00,5.024202579997059243e-03,-9.794840622033127886e+00
0.000000000000000000e+00,4.996206244427130010e-03,-9.794840615729683009e+00
0.000000000000000000e+00,4.968356870160841980e-03,-9.794840609460866432e+00
0.000000000000000000e+00,4.940653685753404294e-03,-9.794840603226491638e+00
0.000000000000000000e+00,4.913095923809582787e-03,-9.794840597026380991e+00
0.000000000000000000e+00,4.885682820962427078e-03,-9.794840590860353302e+00
0.000000000000000000e+00,4.858413617852139037e-03,-9.794840584728232713e+00
0.000000000000000000e+00,4.831287559105026247e-03,-9.794840578629838035e+00
0.000000000000000000e+00,4.804303893312591653e-03,-9.794840572564991632e+00
0.000000000000000000e+00,4.777461873010701264e-03,-9.794840566533517645e+00
0.000000000000000000e+00,4.750760754658897578e-03,-9.794840560535243768e+00
0.000000000000000000e+00,4.724199798619789330e-03,-9.794840554569997693e+00
0.000000000000000000e+00,4.697778269138569614e-03,-9.794840548637596456e+00
0.000000000000000000e+00,4.671495434322634616e-03,-9.794840542737874856e+00
0.000000000000000000e+00,4.645350566121302094e-03,-9.794840536870660586e+00
0.000000000000000000e+00,4.619342940305656495e-03,-9.794840531035783115e+00
0.000000000000000000e+00,4.593471836448480804e-03,-9.794840525233071915e+00
0.000000000000000000e+00,4.567736537904295950e-03,-9.794840519462358230e+00
0.000000000000000000e+00,4.542136331789522509e-03,-9.794840513723473308e+00
0.000000000000000000e+00,4.516670508962716997e-03,-9.794840508016250169e+00
0.000000000000000000e+00,4.491338364004938272e-03,-9.794840502340525390e+00
0.000000000000000000e+00,4.466139195200205872e-03,-9.794840496696130216e+00
0.000000000000000000e+00,4.441072304516057237e-03,-9.794840491082901224e+00
0.000000000000000000e+00,4.416136997584222887e-03,-9.794840485500674987e+00
0.000000000000000000e+00,4.391332583681377931e-03,-9.794840479949293410e+00
0.000000000000000000e+00,4.366658375710015007e-03,-9.794840474428584187e+00
0.000000000000000000e+00,4.342113690179418700e-03,-9.794840468938392775e+00
0.000000000000000000e+00,4.317697847186716294e-03,-9.794840463478561077e+00
0.000000000000000000e+00,4.293410170398060353e-03,-9.794840458048929221e+00
0.000000000000000000e+00,4.269249987029880705e-03,-9.794840452649332008e+00
0.000000000000000000e+00,4.245216627830259576e-03,-9.794840447279616669e+00
0.000000000000000000e+00,4.221309427060378726e-03,-9.794840441939625109e+00
0.000000000000000000e+00,4.197527722476094951e-03,-9.794840436629204561e+00
0.000000000000000000e+00,4.173870855309584106e-03,-9.794840431348196930e+00
0.000000000000000000e+00,4.150338170251091814e-03,-9.794840426096447672e+00
0.000000000000000000e+00,4.126929015430789993e-03,-9.794840420873805797e+00
0.000000000000000000e+00,4.103642742400710579e-03,-9.794840415680114987e+00
0.000000000000000000e+00,4.080478706116791136e-03,-9.794840410515222473e+00
0.000000000000000000e+00,4.057436264920999403e-03,-9.794840405378982595e+00
0.000000000000000000e+00,4.034514780523562778e-03,-9.794840400271240810e+00
0.000000000000000000e+00,4.011713617985287160e-03,-9.794840395191849680e+00
0.000000000000000000e+00,3.989032145699967710e-03,-9.794840390140658215e+00
0.000000000000000000e+00,3.966469735376895039e-03,-9.794840385117517201e+00
0.000000000000000000e+00,3.944025762023447255e-03,-9.794840380122284529e+00
0.000000000000000000e+00,3.921699603927782628e-03,-9.794840375154810985e+00
0.000000000000000000e+00,3.899490642641612048e-03,-9.794840370214949132e+00
0.000000000000000000e+00,3.877398262963071673e-03,-9.794840365302555085e+00
0.000000000000000000e+00,3.855421852919681865e-03,-9.794840360417486735e+00
0.000000000000000000e+00,3.833560803751391143e-03,-9.794840355559596645e+00
0.000000000000000000e+00,3.811814509893715099e-03,-9.794840350728744482e+00
0.000000000000000000e+00,3.790182368960964658e-03,-9.794840345924789915e+00
0.000000000000000000e+00,3.768663781729556742e-03,-9.794840341147592611e+00
0.000000000000000000e+00,3.747258152121414696e-03,-9.794840336397006908e+00
0.000000000000000000e+00,3.725964887187459360e-03,-9.794840331672894251e+00
0.000000000000000000e+00,3.704783397091179504e-03,-9.794840326975119638e+00
0.000000000000000000e+00,3.683713095092301573e-03,-9.794840322303540958e+00
0.000000000000000000e+00,3.662753397530524920e-03,-9.794840317658023210e+00
0.000000000000000000e+00,3.641903723809363728e-03,-9.794840313038429613e+00
0.000000000000000000e+00,3.621163496380060045e-03,-9.794840308444621613e+00
