gyro_x (deg/s),gyro_y (deg/s),gyro_z (deg/s)
4.277466831700866418e-02,1.518576623766205724e-01,-9.664676946489542786e+00
1.546332465710600623e-01,3.902274433331478186e-03,-9.612066133841523197e+00
-6.124919582597389278e-02,-7.155585038871421777e-02,-9.768877564484386156e+00
-1.732224653575494822e-01,-1.231261930498028789e-01,-9.654136439634898537e+00
-1.509711094035715538e-02,1.615422484737435993e-01,-9.490371169238679627e+00
-8.615839258047591764e-02,-1.158714785991761392e-01,-9.600357030670597425e+00
1.893818128082682892e-02,5.399528520916888064e-02,-9.480965183528590856e+00
1.339580430150779100e-01,-4.574508739436346227e-02,-9.204077669877950285e+00
-8.707731942085417121e-02,1.271285939172985824e-01,-9.283035194610119945e+00
1.180320740495671150e-01,-1.247285844680051103e-01,-9.575423885298969040e+00
7.275408077662341710e-02,2.570737640099260424e-01,-9.367057730865852250e+00
-1.549269736298915512e-01,6.271495160769383070e-02,-9.398352441993456097e+00
-8.885717150986836843e-02,7.688567239641425077e-02,-9.221034581825691134e+00
-5.871963599191427213e-02,-1.443722549461547988e-01,-8.927040652292665968e+00
-8.787416175504378368e-02,-8.752988859755886364e-02,-9.210598410073902897e+00
-7.495992244173603491e-02,-5.561365610150947880e-02,-9.079135871900893662e+00
-4.603094342662206184e-02,-3.646858060852678496e-02,-9.123071112352718615e+00
2.405192518116505349e-02,-4.698838234414567938e-02,-9.098971865303825624e+00
-1.611593236358561110e-01,1.792441603874342648e-01,-8.951749104414655989e+00
-2.817663980953713510e-01,-6.185929734431680482e-02,-8.981471762306112439e+00
-2.892844178468750305e-01,1.538471966281662329e-01,-8.838292463497982254e+00
1.142974224057559905e-02,8.191064535673464597e-02,-8.885509876721004119e+00
-5.035781027182693187e-02,-1.089246436358659031e-01,-8.844348058880928676e+00
-1.524420087783132927e-01,1.685628196389687972e-01,-8.423689428736043538e+00
2.246960334897200873e-01,2.933463730541977302e-02,-8.364995861323519577e+00
1.313309109862822455e-01,2.143342332082213419e-01,-8.692913550882140683e+00
1.805436572267184459e-01,-1.019193641523112037e-01,-8.584198506396989004e+00
-1.047362457904910810e-01,-1.134180249397140870e-02,-8.488773224928513272e+00
1.417469808785415675e-01,6.838939950256368860e-02,-8.368354534548634760e+00
-1.182461599961998205e-01,9.381748484371214836e-02,-8.521547391176870434e+00
1.612896758582625101e-01,-4.318057258256936815e-02,-8.289766822072872188e+00
7.732250913316610075e-02,8.572404350068056622e-02,-8.245511139149172664e+00
4.617517795865700402e-03,5.886095092465470219e-02,-8.251221485341272199e+00
-3.621186430836211001e-02,1.591585983659631887e-01,-8.234481288002804433e+00
8.422286518485273821e-02,-9.659596207674800428e-03,-8.281189751515872999e+00
2.187254563548476916e-02,2.713059473417935713e-02,-8.069397834323982721e+00
-1.934981438077358340e-01,-1.297760747594648920e-02,-8.194646677247789057e+00
6.577656960682896903e-02,1.051056734722447816e-01,-7.990165621021002806e+00
3.133152201285955424e-02,4.901333093469045082e-02,-8.128209879363524237e+00
-8.500656654000472712e-02,1.632645734626949896e-01,-7.951927279423875561e+00
1.701167372676698486e-01,1.281191164542693495e-01,-7.824450285631925794e+00
-1.574207073334031037e-01,-6.468099328817911164e-02,-7.882750517814705482e+00
-1.367241003289539902e-01,-1.940972733200190536e-01,-7.691596063512303516e+00
-1.152288711754629880e-01,-2.720398866068138603e-04,-8.024914053553038329e+00
-6.885139558531944148e-02,4.279776025996306563e-03,-7.657994198154612242e+00
6.270537355971396443e-02,4.615905396704954484e-03,-7.921746155695878144e+00
-4.344237438867714490e-02,-1.888135791876152936e-01,-7.835736845873799261e+00
-2.235432100407808154e-02,1.052341931339108583e-01,-7.721722641701688872e+00
1.121387061539706465e-01,2.073116452755996170e-03,-7.606676439026251124e+00
3.047456369981152435e-02,-1.313069956039852604e-01,-7.579821103595477005e+00
2.833010570577994547e-01,9.039454105712414755e-02,-7.635977325618148903e+00
1.297763266571136387e-01,-7.446710023835186043e-02,-7.495691572811161940e+00
-1.984248482669065949e-01,2.026241543420477242e-01,-7.377660858259504018e+00
8.131356002733071409e-02,1.457784230211796872e-01,-7.446822149842902583e+00
-1.646424928975157576e-01,-2.435356415074856340e-01,-7.146099567856291301e+00
3.729323753122597285e-02,-3.075602363515510945e-02,-7.298124362540744592e+00
-8.348186057284370798e-02,1.181390948812634928e-02,-7.238710680562721045e+00
5.720746646411511982e-02,1.826905922279818961e-01,-7.420091655944606401e+00
5.212888408977320483e-03,7.152000642660658047e-02,-7.287842278225159731e+00
-2.132765770745766523e-02,-3.291132607580687583e-03,-7.167912918546075041e+00
-1.592948037552108231e-01,4.807757981526676605e-02,-7.226297294342587385e+00
1.038199829436101118e-02,-2.893454629731272154e-02,-7.075047495902086148e+00
2.891682767001285334e-02,-2.153584838721811132e-04,-6.947035283339524803e+00
8.285187490180404013e-02,1.066022180721028362e-01,-7.074692706292540656e+00
-1.207939264395063855e-01,2.129060817044551857e-01,-7.305306232219035856e+00
3.157429966160051338e-01,1.359132959470465696e-01,-6.981970612492387041e+00
2.348193410959441979e-02,-1.422532479582845066e-01,-6.696846982824673056e+00
-3.065948937458723780e-02,2.581899538343958023e-01,-6.782390090593998444e+00
-7.156934355420122018e-02,-1.937337527984351604e-01,-6.876619794532681240e+00
1.411403049097055377e-02,-1.569735081265900487e-02,-6.616261610231756407e+00
2.149997182621816993e-01,1.160929399275735241e-01,-6.828179876165391349e+00
3.177192063595738469e-01,-1.307962416308901810e-01,-6.956481450719169679e+00
6.091555640696453416e-02,1.391083743363862426e-03,-6.730217887392296205e+00
-7.378893524064915332e-02,-1.335605707987235491e-01,-6.631978519049269494e+00
1.302632334457865804e-01,1.278501330132953973e-01,-6.808720432659851163e+00
-2.569691117161899130e-01,-8.665653927448478677e-02,-6.788984764495935131e+00
1.020108412036016023e-02,3.165599957848322637e-03,-6.653877123655071557e+00
1.651894664675189819e-02,6.726291796531064238e-02,-6.584477592343768393e+00
2.126830336333055682e-01,6.469468123930702252e-02,-6.419461202883628204e+00
-2.004022627309731686e-01,-1.136748439699648283e-01,-6.399557155411613962e+00
2.047235255708604040e-01,-1.756633290092498093e-02,-6.464431541328207409e+00
9.783730757245752419e-02,-2.759292931130752358e-02,-6.594027625606222465e+00
-1.003593564120945220e-01,7.234520138759772956e-02,-6.501334471104644130e+00
1.542764272733886111e-01,1.493244083124524169e-01,-6.293179792704336251e+00
-5.393601687511214576e-02,-1.828888976357722351e-01,-6.256393578922156529e+00
3.025745773216500512e-01,1.713932042857453653e-01,-6.459998833847559574e+00
2.522310978676152171e-01,-1.685078493465567429e-01,-6.255065914979835107e+00
2.823731647149952395e-01,-4.635143633280111586e-02,-6.050667666374027753e+00
-1.647159508996701993e-01,1.749724503777669304e-01,-6.277438791249951855e+00
5.421174643657063891e-02,-8.761027482134529920e-02,-6.152391110077050307e+00
9.659435546421427099e-02,9.819123975758006426e-03,-6.029681033316236061e+00
8.561998737338719079e-02,1.113535608437734720e-01,-5.981148485662557412e+00
2.878503894111675634e-02,-3.242588459059838561e-03,-5.981267504292646642e+00
1.802946741939827346e-01,-1.157026687077495619e-01,-6.086964127588140983e+00
6.990969629390432483e-02,1.304616839498386471e-01,-6.161388898414000614e+00
1.072663334143825753e-01,-2.364351714761596113e-01,-6.116926896931369484e+00
-1.279692274277007547e-01,5.422442064084408847e-02,-5.884620586670413545e+00
-5.671877554534816152e-03,1.450798702070250357e-01,-5.641317592844093731e+00
-1.035601508813519950e-01,-1.021854349162678727e-01,-5.874629864842889404e+00
3.973831693946967142e-02,-1.670899398180882706e-02,-5.699314198951555888e+00
-1.086590461439753269e-01,-8.322445987101124293e-03,-5.773908265283231422e+00
7.815303227020384269e-03,7.977935971470381804e-02,-5.527067475778007832e+00
1.146115512083377697e-01,1.292589223571765367e-01,-5.748378857511069917e+00
-1.753934650018897437e-02,-2.318682812657107684e-01,-5.705100676499165857e+00
1.405488270779152171e-01,-4.237460700785865980e-02,-5.716054953651450887e+00
1.136407110729078795e-01,2.094887585942398767e-01,-5.581029737113776257e+00
-1.631079886732509920e-01,-4.662344496921269447e-03,-5.892946042216662406e+00
6.201080408085946072e-02,-9.138305949873611056e-02,-5.594279069754902523e+00
-1.394091274357172339e-01,-3.993966497978741065e-02,-5.590346199193951371e+00
9.419759063843044511e-02,-1.455279834206571754e-01,-5.589870178370533793e+00
8.121117577195702264e-02,9.529669294314410677e-02,-5.404649795973254456e+00
-6.616834030330945304e-02,-4.961824014485143736e-02,-5.627125826773628603e+00
-5.461947825281746050e-02,-2.265312762431702931e-01,-5.483277291236682061e+00
2.074971345082474994e-01,-1.147042394663925630e-01,-5.647594154484061768e+00
1.355895568814218521e-01,-2.493119958826943150e-01,-5.576313604951980807e+00
1.606928419341739356e-01,2.060007500220027363e-02,-5.254577018583097114e+00
-2.411846070455801391e-02,-1.955945172993563685e-01,-5.492738354579666193e+00
1.811074898564135338e-01,-1.431404964701296356e-01,-5.450073675746155644e+00
-7.386460785944853544e-03,-1.232756922495487212e-01,-5.074566164786980416e+00
1.963485929760678053e-02,2.021716180825862408e-01,-5.453259511395880388e+00
-1.308949897052506250e-01,1.028119431915693882e-01,-5.372248365151389038e+00
-5.735102127776620790e-02,2.066235413483237249e-01,-5.302286543439246991e+00
5.344534287802923944e-02,2.747175180415803997e-01,-4.978946861140546964e+00
-9.923355956176020676e-02,3.527775969408811219e-02,-5.272910958256851188e+00
5.364212767662602382e-02,7.255418567960345011e-03,-5.338467355941637571e+00
-1.076273908529687406e-01,2.107849665822668708e-02,-4.986707354926681823e+00
-1.255187934349237810e-01,-2.224096127849753066e-02,-4.936626271411767242e+00
-8.264723035018689198e-03,1.475660464456186594e-01,-5.095514315335036848e+00
3.131878606345653987e-02,3.886530064144805979e-02,-4.969808562783342154e+00
2.213123738614000136e-01,1.217289456476094434e-01,-4.929214171608517603e+00
-1.891723070972420595e-01,-1.671933824348206532e-01,-5.148809325941573256e+00
-1.120683948337189151e-01,-3.506900245940483551e-02,-5.131078383132731346e+00
-7.733954212919322280e-02,5.261620290246633164e-02,-4.987235478855797766e+00
2.547085878603541631e-02,-4.644402648825274316e-02,-4.828100313462599935e+00
-1.600952033613167180e-01,1.378012971639849121e-02,-4.884990842573579961e+00
-9.559187449646512624e-02,4.987134906129354894e-02,-4.815082210331945944e+00
1.435289156235185770e-01,7.885460143110274711e-02,-4.803119013075496824e+00
4.558953869510573575e-02,-1.426801288471213069e-01,-4.883834717148586080e+00
-3.747753151409104265e-04,-2.458634822611324433e-01,-4.663332575627661569e+00
-6.624349138668572667e-02,1.311506905238400134e-01,-4.771089390431380473e+00
3.529780891994725028e-02,-7.680945828020453725e-02,-4.611019919957688451e+00
8.863598992642178487e-02,-9.566457778714641813e-02,-4.744783901378327506e+00
1.543720071972279062e-01,-3.421231381375210989e-01,-4.567577563921130235e+00
9.504327940055977419e-02,2.193584068029515166e-01,-4.598215657035926718e+00
1.395673529563435343e-02,-1.846483854069894959e-01,-4.693130865086074799e+00
-7.682985321802746070e-02,-5.991009879851873915e-02,-4.406413737461877034e+00
8.288067980466135021e-02,-9.856365357095031587e-02,-4.481734794012502299e+00
-1.653590047260026785e-01,-7.101200600669121954e-02,-4.547402762891139538e+00
-1.615923765992715450e-02,-5.894058952818943820e-02,-4.528908090659945707e+00
-3.479554224813963259e-01,2.785687740802130288e-02,-4.236774662286935111e+00
-8.735762278956826776e-02,1.858114871352892772e-01,-4.482832618154271920e+00
4.878461250840554486e-02,7.731291479798474420e-02,-4.368275390469047892e+00
-1.425852514429872542e-01,-5.375287927342990713e-02,-4.416954386907418595e+00
6.117864079768090685e-02,-1.542552716955728712e-03,-4.237103146623812933e+00
6.948563306527540118e-02,-9.155659141357042063e-02,-4.316510504230778977e+00
-1.810763251188746981e-01,2.428056547189004766e-01,-4.377046110058929074e+00
9.257517897795589090e-02,2.382823233753652570e-01,-4.665310650049567798e+00
-1.357986597625543967e-01,2.390671571197582335e-01,-4.331770398591149984e+00
1.077877997100765567e-01,-5.313611148807121515e-02,-4.308901032255518793e+00
3.375437108065606345e-02,-1.037276570550605889e-02,-4.275345105236303844e+00
-1.320764468853619089e-01,1.184419493219403784e-02,-4.139699383637045038e+00
-1.465464024350214833e-01,-1.839931820821175124e-01,-4.369703635777044681e+00
9.698212721941408543e-02,2.663769253035224230e-02,-4.057412393636117720e+00
-8.874023925445305438e-02,2.040322435782444266e-01,-4.114715648180981233e+00
1.920849874079558761e-01,1.304000280170751307e-02,-3.959084995509168259e+00
1.002389844630016853e-02,5.186098290045021431e-02,-4.148285420025524139e+00
-1.416639177618162770e-01,9.989149477287179169e-02,-3.996124505085147494e+00
-1.757306507633574558e-02,1.140669063504898828e-01,-4.159115117007146978e+00
-3.074255956564625816e-02,-3.328746764893611432e-02,-4.100863585865330840e+00
4.901378282873814635e-02,-1.046238665108557009e-01,-3.873161926458344784e+00
-2.399319110339468916e-02,-9.579002612510249814e-02,-4.186807952649981068e+00
5.973996876765585995e-02,-6.633623035716840199e-02,-4.002867813192250601e+00
-8.378857192230977635e-02,-3.801408751269799713e-02,-3.909585040996066851e+00
9.040510732386800377e-03,1.599103490520242532e-01,-3.744851212555966313e+00
1.425645431585982337e-01,-1.274330013794384119e-02,-3.911081743536925615e+00
-1.521390247128809048e-01,1.245933925090938199e-01,-3.839763336386300185e+00
-2.559462675298855572e-02,6.533389343762918688e-02,-3.854105215509843863e+00
-1.537295936129757373e-02,-1.006685020023367766e-01,-3.900733701909068429e+00
1.704928766963252351e-01,-2.445886999894921615e-02,-3.682717991093863219e+00
9.561867977692457832e-02,3.944706814216659280e-02,-3.789562453161912092e+00
5.481037537751468763e-02,-1.573140524201535606e-02,-3.866754362771227971e+00
6.968117560804072685e-02,-8.495873508278868613e-02,-3.784550285131211389e+00
-1.208378997585364961e-01,-8.924734193294066309e-02,-3.827902817925755041e+00
4.988743147329972177e-02,-7.137370078505423168e-03,-3.599583129742649490e+00
-4.722858803346878520e-02,3.400877306013738027e-02,-3.797637863578235962e+00
1.407599450463978552e-01,1.569607975216238682e-01,-3.892719316564074550e+00
-7.296366635696713288e-02,2.516552590641604054e-02,-3.558250418956976358e+00
1.517056540431132861e-01,-1.736940309013523531e-01,-3.673228516796160470e+00
2.232375258707955112e-01,-1.242620759089581167e-01,-3.875197268624597235e+00
-4.765459618982153395e-02,6.071196281007870676e-02,-3.626034892432677292e+00
-2.244174957113972968e-02,2.434786008663591128e-01,-3.550310763537500414e+00
-1.607110971472920299e-02,-1.093640506120761857e-01,-3.545600982377984156e+00
-5.476454934873248304e-02,3.384276343949312472e-03,-3.300942358129309362e+00
-1.362490955958985672e-01,1.690423620321234235e-02,-3.644205824340646771e+00
1.250275914020309020e-01,-3.773439206489287434e-01,-3.635609814399370698e+00
-2.909215121711421492e-01,-2.830286679546245576e-01,-3.644059600972666235e+00
3.634582536087824778e-01,-1.474497464972727989e-01,-3.454155232381304064e+00
3.489501839548982826e-02,-1.934102020195578933e-02,-3.796469593147526744e+00
1.019268506176089911e-01,4.439554801394837019e-02,-3.332957514674021571e+00
-1.446284040213260402e-01,7.672201298577718820e-02,-3.655876832795605491e+00
-4.495742072620589197e-02,-5.813408987841259257e-02,-3.482067798167381323e+00
-9.870385646356219511e-02,2.388324796773066694e-01,-3.252645884507336493e+00
-2.550369274315989442e-03,-2.053892062633188298e-01,-3.050115195670932255e+00
1.402142303952674113e-02,3.313874777118216985e-02,-3.694975855808952048e+00
-9.098397219677953340e-02,3.532130446221572184e-02,-3.443588686206607186e+00
2.627701349788698071e-01,5.070567096054174466e-02,-3.189838690649861697e+00
-1.445044392439366610e-01,3.851017964472325944e-02,-3.418529226233672169e+00
7.381021735013122698e-02,7.989896158871277743e-02,-3.211700711419792853e+00
2.006918292804361348e-01,-3.603344170442204786e-02,-3.461435739934122235e+00
5.304106843506949803e-02,2.167940290633632028e-01,-3.209111951556254727e+00
-7.918729473160371346e-02,-2.312030035063550593e-01,-3.194571123079974928e+00
1.630378804824462735e-01,2.934254018988599264e-02,-3.305127582357326954e+00
-2.331703947236136720e-01,8.807270266134686193e-03,-3.233478922531765498e+00
-1.614358150960684135e-01,9.049654951975356909e-02,-3.300684071297604660e+00
1.024606251369293841e-01,4.580781540488121362e-02,-3.265416760242592531e+00
1.140367603098653287e-01,-5.593625891300960107e-02,-3.292334495584245957e+00
-8.504410553386026897e-04,-2.999933342909819403e-02,-2.935988257783840982e+00
-1.641759603091236253e-01,2.075309666831844438e-02,-3.016182098642109288e+00
-1.148684544406435581e-01,-8.970633152185526760e-02,-3.064716993234756437e+00
-4.797207814065523879e-02,-1.390119889860247891e-02,-2.877338102967155642e+00
8.866907389244052529e-02,-7.720685111230572717e-02,-2.737018446546449546e+00
1.627991332764125165e-01,2.988101468779965145e-02,-3.005074463714004995e+00
-5.024712887154444280e-02,-1.781070469194800665e-01,-2.966434439442409143e+00
-1.846178561586528655e-01,-6.123208430382554024e-03,-2.858483481336873577e+00
2.828996746258316541e-02,4.569490817899247992e-02,-3.099380269108548358e+00
-6.046724180089232958e-02,-6.210287696299577470e-02,-2.938790066203005757e+00
-3.850133413825675274e-04,5.174239590050469517e-02,-3.221055665525017098e+00
1.674197544804621185e-01,2.355888276971014605e-01,-2.917679327612880513e+00
-1.479657422938295275e-01,5.835868581091239321e-02,-3.139712586052246568e+00
1.034814570640307657e-01,-4.850385715677666548e-02,-2.548053219360323141e+00
1.330306945915752659e-01,3.200578862322509682e-02,-2.990033914261083225e+00
6.263214774710479382e-02,1.918262405285417749e-01,-2.866432101140007571e+00
4.256167750285094753e-02,1.213819585462050550e-02,-2.729845170812963406e+00
-2.464188300488063255e-01,-8.948497923557025002e-02,-2.917010238166708902e+00
2.515895768864847559e-01,4.825149008881954998e-02,-2.951877269215807509e+00
1.654966739342739745e-01,6.194751483435313733e-02,-2.801459114308903153e+00
-7.338698224431984551e-02,-7.069191472145823496e-02,-2.712379288154213697e+00
1.200441621275640386e-01,2.575758030832974235e-02,-2.808846647013757636e+00
-1.722226501717648295e-01,1.188985141291951375e-01,-2.947809993300702924e+00
1.613278317284691510e-02,-1.175004810584850219e-03,-2.978061837319090355e+00
1.382522105468520501e-01,1.169895530742711132e-01,-2.887652972053160294e+00
2.103765174283709072e-01,1.153097033106333241e-01,-2.660809079328352311e+00
-7.781266457561837602e-02,-8.036408463412868242e-02,-2.801137683422207481e+00
6.234986874862407519e-02,-1.541889238246874627e-01,-2.741661516727036396e+00
6.142533945828529407e-02,-2.164227554697705641e-02,-2.785331558391485274e+00
-8.203859146744933717e-02,4.185648689859103322e-02,-2.600247404826334208e+00
-1.131450225144348259e-01,2.348533559262614562e-02,-2.692744727251386028e+00
1.886522302157128961e-01,1.159129222052135005e-01,-2.790753432200965278e+00
8.797242259219130792e-03,1.700451178547585374e-01,-2.602030350873254072e+00
1.929329004519414192e-01,-8.541828165425040253e-02,-2.885871121006587714e+00
-7.583681911897213745e-02,-2.078519823715192505e-01,-2.743539853920951010e+00
-7.151119795978479188e-02,-1.534982154847079061e-01,-2.585327380452605794e+00
-5.847276256966088548e-02,-6.539425440344689977e-02,-2.784213506231002722e+00
-1.458665021230101666e-01,2.439094472131012326e-01,-2.427798095889944108e+00
-1.029242542434652963e-01,1.740718230737849370e-01,-2.555283259458886125e+00
-1.819627225086299371e-01,1.020969554843899341e-01,-2.478519574066613718e+00
6.344796922119917519e-03,1.286654482770686614e-01,-2.622791266430409163e+00
-3.708114378920873144e-01,2.359252220245862675e-01,-2.627244618599541059e+00
7.910820807943258134e-03,8.840952298248698493e-02,-2.546438585506480834e+00
4.769945764219823102e-03,1.418635295682333097e-01,-2.270765726431640097e+00
-2.972054736125919611e-02,-1.426037375353342573e-01,-2.518642151075485280e+00
2.013166221221363295e-01,9.899174570828751796e-02,-2.440994510223587710e+00
5.348492163931924809e-02,-6.839384206597205751e-02,-2.540238250954796495e+00
-4.806335844672003643e-02,-7.797417237434892123e-02,-2.648908939378989746e+00
-3.118151520546064148e-01,-2.528597884050707775e-02,-2.468981814654938045e+00
1.168440925977677208e-01,-5.873045807813902924e-02,-2.401079120688249358e+00
-7.537064893695072376e-02,3.089990842619915259e-02,-2.557016672704047977e+00
-5.778345444273648435e-02,4.273666025959427933e-02,-2.428986313273596487e+00
-1.561902865345912716e-01,-1.517818937658440004e-01,-2.550724154327977722e+00
3.789946434550580615e-03,-8.815143534866247757e-03,-2.407481491931948270e+00
-1.485068295446909936e-01,-1.979574131467476961e-01,-2.300809908269239479e+00
-1.030053415534355581e-02,1.009107700528406037e-01,-2.256435821409734643e+00
-8.329081547126399032e-02,-7.154724993316789738e-02,-2.231390072447251072e+00
-1.246634521785912747e-01,-9.607654525306172366e-02,-2.209185444815100041e+00
-1.879154809665175285e-01,2.413100273285489691e-02,-2.371319486560228729e+00
8.996915302376697066e-02,1.268812278909723645e-01,-2.383388747092355597e+00
-6.968617754934049169e-02,-8.453473425440187483e-02,-2.354739927572699010e+00
3.571651878558092241e-02,-6.199702218034917889e-02,-2.291510834927648510e+00
-2.488115710334225586e-02,8.076428931959507909e-03,-2.341967113669622957e+00
9.209881094935312706e-02,1.138527993392731141e-01,-2.361033368086693507e+00
-7.872313163690271287e-02,-6.847110922066712568e-02,-2.131784159674907642e+00
-1.080973956711098194e-01,-1.378401465938316472e-01,-2.461439639991337636e+00
9.853943182783254928e-02,-1.238194898951681944e-01,-2.095268719256985435e+00
2.846592806243513143e-02,-1.149144253927137371e-01,-2.157541106949903753e+00
1.665275480655199480e-01,1.297580404093206380e-02,-2.305819013703898079e+00
8.026611685287712850e-02,1.305613740319222227e-01,-2.450115202142967075e+00
4.209528310137311546e-02,1.254866819717948834e-01,-2.265349929220701330e+00
-2.098642996472250000e-01,6.779401493465921080e-02,-2.157189783485131684e+00
2.043196795114506775e-02,-9.427786000810692291e-02,-2.067514888311489774e+00
1.442881823851279444e-01,6.633627489641726049e-02,-2.035975295863732271e+00
-1.255835388508967365e-01,-8.072704167758024130e-02,-2.162522955639836209e+00
-2.531961130765830181e-01,1.438376522216450182e-01,-2.236436778218686250e+00
-1.120704355831704663e-01,2.227833408746584809e-01,-2.214740401655028279e+00
7.696649048209040778e-02,-9.109570362153973644e-02,-1.936793979654412912e+00
1.314224305023064532e-01,-1.370747949130087795e-01,-2.109480939835472135e+00
1.609514462856358463e-01,1.354385962441788729e-02,-2.079788813984858376e+00
-1.957197076823440768e-02,-1.268955032959499518e-01,-1.956235404967967995e+00
1.669083363765646449e-02,-2.785781299449002248e-03,-1.995184360075384911e+00
-1.464431094768938735e-01,3.552366579482888614e-02,-2.149934115166955539e+00
2.847887264621674561e-02,5.742361265179044688e-02,-2.035493054565098436e+00
-7.115816734256322218e-02,-9.793479820599036711e-02,-1.988724211076962067e+00
2.497754748101552874e-02,-1.434140624735318059e-01,-2.166574609921594785e+00
-4.771380340558027677e-02,-2.028952831929441147e-01,-2.050316854111562836e+00
-1.554447603706370917e-01,1.426179053356817772e-01,-2.043815462526968219e+00
4.187885634664836182e-02,-2.505603925659282208e-02,-1.702163836776351635e+00
2.561829656144986034e-01,1.139435423816180931e-01,-1.829763136627915010e+00
9.597884241206997014e-02,1.450695765490675471e-01,-1.770946861952435336e+00
-8.102111494985449192e-02,6.799552263687852482e-02,-2.094348453128780818e+00
2.661162511541778283e-02,2.744120559028191408e-01,-2.002667545345105715e+00
-7.499432357196092469e-02,-4.790385617718233291e-02,-2.021932035747585843e+00
4.833405210912424671e-02,-3.599624157644568806e-02,-1.743312634352965240e+00
-1.030768168683845604e-01,-4.983464454385613113e-02,-2.202247567999756850e+00
-6.254551544230151083e-02,-3.105900428870547736e-01,-1.775043469008725117e+00
1.612417962235824370e-02,1.201646434847486455e-01,-1.887434698961322876e+00
5.521573405113023442e-02,2.403009189339248494e-02,-1.958419550385385399e+00
8.039904760940370931e-02,-1.800078114391959107e-03,-1.762110237190735562e+00
5.946742492812895353e-02,5.085617904371118880e-02,-1.801033967326783891e+00
-2.288567384993808462e-01,-6.264220438738671293e-02,-1.899262503434102856e+00
1.060181860185900604e-01,1.963796707925630301e-03,-1.881997415276053243e+00
5.744991873099140195e-02,1.713551542651899628e-01,-1.904320777966878708e+00
-2.545624558792626835e-01,-1.025380381976102179e-01,-1.733055316147891434e+00
-1.370381710746511050e-01,-1.615108179211076182e-03,-1.784045291834931657e+00
8.591120155537515513e-02,-1.530819365276108734e-01,-1.550308143563909891e+00
-8.474240700230856183e-02,-1.467567024632552009e-01,-1.804844864851457897e+00
6.264468016961090291e-02,-2.773668687441702141e-01,-1.827885134914924548e+00
-8.995115181492300063e-03,-2.665221549755325894e-02,-1.614494810277714576e+00
1.752530426933407437e-01,-1.067024022871653106e-02,-1.975497263342486320e+00
-1.800920009774564789e-02,9.889299305281293306e-02,-1.752508363324222662e+00
-3.744543160723261266e-02,-1.779195468784505046e-02,-1.778821453947682318e+00
2.179377833850687507e-01,4.633305262621421894e-02,-1.661020671567162044e+00
-3.778715543451178355e-02,1.308988936861691654e-01,-1.472647937713000399e+00
-5.509216552433725961e-02,3.008151720216549127e-02,-1.829858598585495599e+00
-1.302782007076220272e-01,1.222459841811079084e-01,-1.859664319111429043e+00
1.406472481481324255e-01,-8.308141744518639238e-02,-1.756701117685316671e+00
8.333071991719931404e-02,5.344739036612313615e-02,-1.711001104205260637e+00
1.345411257081124412e-01,6.655455387193331962e-02,-1.748410889008521041e+00
-8.823722276383965182e-03,3.145692737086581148e-01,-1.610162914562255354e+00
-9.052264575422311332e-02,3.940820255135381311e-02,-1.735075627930770192e+00
1.084219225793082997e-02,-1.806720526444218489e-01,-1.525995121712120817e+00
3.064158547363158777e-02,-5.931630765357288892e-02,-1.575639630624215082e+00
1.623623110403262793e-01,9.995087780744321693e-02,-1.583123760155101367e+00
5.509899894286344330e-02,-1.078169378849267758e-02,-1.687927569977305087e+00
-1.929037395108160191e-01,8.054639057018310455e-02,-1.785943549034852529e+00
-6.430390742699655660e-02,8.836604012752804528e-04,-1.556341697244105315e+00
2.100525790690982442e-01,1.139443755550115095e-01,-1.863385386295447255e+00
-1.854088338431047756e-01,2.205560968331829463e-02,-1.459809156522778206e+00
1.386519956027729428e-01,-8.965809335151303516e-02,-1.535782145760681061e+00
-1.080392921938657103e-01,-9.592759808020979995e-02,-1.543034882376385530e+00
6.225518280359952639e-02,9.449450816737202385e-02,-1.607943201007455247e+00
3.951701561912358135e-02,-8.379473162568144839e-02,-1.541030583003432763e+00
-2.134236923753138684e-02,-1.851809582270658450e-01,-1.542385956702998051e+00
2.189673540363184512e-01,8.351007305537416769e-02,-1.557908641234225122e+00
2.077384041105865067e-02,4.001701066580903854e-03,-1.666022463768668693e+00
-1.023742659195260758e-02,1.585889504371343905e-01,-1.553391614657301245e+00
1.398976033484062853e-01,1.322384352989370293e-01,-1.531654795153096105e+00
-1.471981089949465360e-01,7.257941143376366033e-02,-1.450860112803484592e+00
-4.149476439779603391e-03,9.164382245577232244e-02,-1.506730128139009972e+00
-1.806279183870230232e-01,3.128836871299863209e-01,-1.651883643428096127e+00
-6.041858041697404508e-02,1.482155826866041748e-01,-1.499218148534180006e+00
8.590120982232503366e-02,1.080648310960147587e-02,-1.491376543778667241e+00
-1.783687972870804106e-01,7.613346866380849877e-03,-1.541550392114272805e+00
1.801673925989592025e-03,3.128239761917527839e-01,-1.498567386251224098e+00
1.097491792036641156e-01,-2.355890063075453400e-01,-1.310330937497278470e+00
-5.528843106729790235e-02,-6.938013300350170942e-02,-1.584728269914291054e+00
-1.643539612791071469e-01,1.477045621544725157e-02,-1.364822369770838373e+00
-1.114044719031309916e-01,-1.477956650767262570e-01,-1.325660447952551113e+00
1.788721106605984656e-01,-1.106673906621858799e-01,-1.515273104766898138e+00
