mag_x (uT),mag_y (uT),mag_z (uT)
3.256170787116109722e+01,-2.826202518592998203e+00,3.767222564121743744e+01
3.269483362062490528e+01,-2.889890615798023088e+00,3.769024431982586520e+01
3.240818287565569733e+01,-2.773957438182341306e+00,3.779767164920610156e+01
3.261230978772842093e+01,-2.860142290638351792e+00,3.751400025025260732e+01
3.266464268935812498e+01,-2.971929456669719194e+00,3.764216770326338235e+01
3.273028448725803941e+01,-2.755294281803707612e+00,3.778274112127480322e+01
3.267867029025013181e+01,-2.881902662824453731e+00,3.769664027971259657e+01
3.270022419493312071e+01,-2.900918717998311802e+00,3.780891889628874480e+01
3.275290794836024588e+01,-3.089453713232659382e+00,3.771407459615731028e+01
3.248040089630006833e+01,-2.731712708596195416e+00,3.761844200162235552e+01
3.266054727223723120e+01,-2.796834418213462570e+00,3.766629362893927890e+01
3.261277191958286892e+01,-2.806310689077931464e+00,3.782009335861707910e+01
3.255085763844715530e+01,-3.090967480745864471e+00,3.777358124941176243e+01
3.269497825445061068e+01,-2.850155907981805736e+00,3.772593966770843821e+01
3.256178251001108492e+01,-3.120940069125322847e+00,3.762997153605491008e+01
3.280342081975386748e+01,-2.850681022088185301e+00,3.766056024536642610e+01
3.256301787158086114e+01,-2.673199213710359068e+00,3.766409020941061669e+01
3.256973259960717115e+01,-2.752421758464469459e+00,3.760719730789290338e+01
3.264698981856610516e+01,-2.993619027617259398e+00,3.770395840301830503e+01
3.267358941800647898e+01,-2.992688954769627596e+00,3.754173514590374339e+01
3.239688800729185658e+01,-2.927394747361118821e+00,3.770111253423377207e+01
3.269116778130146628e+01,-2.783352567290750201e+00,3.780222721429312571e+01
3.251357910356901471e+01,-2.810438437449686244e+00,3.774124534566212219e+01
3.266482800863898461e+01,-2.794943791282416434e+00,3.769731371702245326e+01
3.253760934687534245e+01,-2.933101933795600136e+00,3.763610353072124326e+01
3.256564620922844000e+01,-2.831846195704617486e+00,3.777125910496690864e+01
3.254423651346660051e+01,-2.872314195141401960e+00,3.769007465270129131e+01
3.246608544890460735e+01,-2.748533276389747648e+00,3.762186226516080012e+01
3.264103369272881849e+01,-2.949692640984757475e+00,3.757751066032457032e+01
3.253007087927848318e+01,-2.966723025750199305e+00,3.750492382796522861e+01
3.248551406530623353e+01,-2.998209679025102936e+00,3.766550577449790183e+01
3.257335379889832438e+01,-2.863975021664769471e+00,3.751744424572692083e+01
3.247567279220446324e+01,-2.985339822880379579e+00,3.751442759590107556e+01
3.240556615703417975e+01,-2.851572983806966555e+00,3.771608617900209026e+01
3.273811925318418758e+01,-3.023903122244388619e+00,3.763394296490839253e+01
3.262728032627349961e+01,-2.928640224685168825e+00,3.783218685693340433e+01
3.241486230337841334e+01,-3.006485424802645134e+00,3.764279450764104240e+01
3.257656052423028825e+01,-2.841599993482867070e+00,3.765477736210282700e+01
3.255484371670991806e+01,-3.092318606531895941e+00,3.786528955030856736e+01
3.280665062795882392e+01,-3.018885225183423504e+00,3.760303907238422738e+01
3.274741002842282001e+01,-2.726128656481600743e+00,3.760711027828224218e+01
3.260858440138485292e+01,-2.960761161349169335e+00,3.760296882746281710e+01
3.262439505991348199e+01,-3.148838648388101014e+00,3.765809681803334286e+01
3.264313828875738466e+01,-2.990991923885379933e+00,3.768071062789162795e+01
3.271393101614522436e+01,-2.938769797741061840e+00,3.770008927801669074e+01
3.251391500594179007e+01,-2.871874453745640210e+00,3.767945506705694214e+01
3.263430919464999391e+01,-3.063095542967027463e+00,3.764550083465616126e+01
3.256610727811651884e+01,-2.900469249166331309e+00,3.779062638800768070e+01
3.267694388184172283e+01,-2.869918972821845493e+00,3.773615255385475820e+01
3.243599740478752125e+01,-2.814179872849918773e+00,3.766785376278420472e+01
3.265801628284361868e+01,-2.959911585207597451e+00,3.762970178216749417e+01
3.274314300212186879e+01,-2.908546994146118614e+00,3.776126525587143590e+01
3.237911629421776638e+01,-3.169026715834230679e+00,3.752750873013697230e+01
3.263137594929354890e+01,-2.895365250965647341e+00,3.777451259175656872e+01
3.275784764387027082e+01,-3.008094704771850925e+00,3.781881777199721739e+01
3.265013562814509385e+01,-2.910705191373581968e+00,3.767155488933212126e+01
3.256205384083555998e+01,-3.110136807142302562e+00,3.780003046247235687e+01
3.265103242727415278e+01,-3.276920379231893499e+00,3.776645698501581450e+01
3.262614763491358616e+01,-2.858559496669226263e+00,3.761951626905401014e+01
3.266968914757554643e+01,-3.049697476227302140e+00,3.768122232924752524e+01
3.270461962645168796e+01,-3.170566085262594758e+00,3.780378383089367844e+01
3.269750658866978199e+01,-3.009737564238358143e+00,3.760297206627426903e+01
3.257594904769407407e+01,-3.092127951257698459e+00,3.769854677159565171e+01
3.257668211467432684e+01,-2.858555484066066299e+00,3.754368460775099692e+01
3.272809232668032564e+01,-3.115925004569443324e+00,3.771228123517190056e+01
3.263075716048465580e+01,-2.889758283707883457e+00,3.753558988970905830e+01
3.254315915416049876e+01,-3.058652841833276792e+00,3.773468978134568630e+01
3.248092488398857824e+01,-3.118423095168033399e+00,3.776935654019548139e+01
3.272641910493256034e+01,-3.018117953892816452e+00,3.783830347972646280e+01
3.254114412014109092e+01,-3.029054374776701586e+00,3.771599540130878125e+01
3.249946819270594034e+01,-3.044211673487033920e+00,3.770834570073197511e+01
3.248838440426580121e+01,-2.932044751954154815e+00,3.770688992822901042e+01
3.253059131981624574e+01,-2.884460350098945636e+00,3.753119232783956960e+01
3.257793946284032671e+01,-3.229699914135506500e+00,3.780646498016800194e+01
3.255589213026141948e+01,-3.171996096854223346e+00,3.772474158182637893e+01
3.251564496602744470e+01,-2.976441002851990536e+00,3.752460553578994507e+01
3.274849285282233780e+01,-3.156244486311335251e+00,3.777868050477884054e+01
3.257336277162855964e+01,-3.156466448831205973e+00,3.755038950642934026e+01
3.252802312401113483e+01,-2.927869065860420061e+00,3.779881739754578973e+01
3.258802265548897736e+01,-3.181851372650235543e+00,3.776001354339351934e+01
3.244316072015053010e+01,-3.153794094346816568e+00,3.764831042630716951e+01
3.257806420272370218e+01,-3.222123200657592168e+00,3.757057600903838335e+01
3.258813957813626416e+01,-3.210616929072133363e+00,3.797595288504695787e+01
3.257333129858831455e+01,-3.011031567277559606e+00,3.774149842479080519e+01
3.248148548095973354e+01,-3.143377012201069132e+00,3.765448095302437537e+01
3.243122087510886331e+01,-3.011055736726243826e+00,3.778915167237823880e+01
3.254290680700718497e+01,-3.091863886733537292e+00,3.772740141265472147e+01
3.259724733402199348e+01,-3.212240606698113510e+00,3.760669228663870456e+01
3.273338406014949697e+01,-2.976497133061262623e+00,3.767062178689928231e+01
3.250565654584262631e+01,-3.049154789261614429e+00,3.766455877998510005e+01
3.274086271413296600e+01,-3.372231808713836543e+00,3.763512440440190687e+01
3.258199975618257582e+01,-3.064123051424335831e+00,3.771077278671409516e+01
3.247527873301619650e+01,-3.199367727089377222e+00,3.761663810144292341e+01
3.267928406002419450e+01,-3.052410463594679157e+00,3.774630740390194461e+01
3.238394155763585758e+01,-3.142874694361972754e+00,3.768306557059796802e+01
3.245285112911111725e+01,-3.228621488449157528e+00,3.766528054631144329e+01
3.255039097763336287e+01,-3.201302985519207223e+00,3.760208329384573034e+01
3.246349036932621601e+01,-3.178623459618258540e+00,3.768784826526189846e+01
3.265729681894030989e+01,-3.251816240207729525e+00,3.773875941110051713e+01
3.258372814262925488e+01,-3.005886293965884803e+00,3.780035540647001113e+01
3.267263167266970214e+01,-3.022296079859519313e+00,3.775095002367246622e+01
3.263971060472803742e+01,-3.128881544398959047e+00,3.767883364980691852e+01
3.244047369299211425e+01,-3.207512229255437219e+00,3.764300763708398279e+01
3.263535954769164249e+01,-2.972039881599944255e+00,3.763195314275007064e+01
3.271785844910370855e+01,-3.254972779427837359e+00,3.762371764577135735e+01
3.246738150318041249e+01,-3.019883095235984527e+00,3.761642837421712215e+01
3.252697287547643157e+01,-3.140021775463667897e+00,3.752000798428007045e+01
3.253275623894317903e+01,-2.995187609417961028e+00,3.743048708244732126e+01
3.245363922702539838e+01,-3.126493084061829908e+00,3.768881424525611123e+01
3.258210584060623916e+01,-3.302500065788132488e+00,3.772265870271061772e+01
3.251935039173162068e+01,-3.275890489585957077e+00,3.762434153339145837e+01
3.238782497762145596e+01,-3.107668993674873814e+00,3.773649620748602018e+01
3.252448691269564307e+01,-3.163395495127292012e+00,3.773595201513882103e+01
3.235362021430803736e+01,-3.271028770752346215e+00,3.785570717436982591e+01
3.249526167499507778e+01,-3.123722441715790055e+00,3.773424180582443199e+01
3.257757712259998328e+01,-3.185779939487215273e+00,3.766903249358614403e+01
3.248338713402213074e+01,-3.107725232403116600e+00,3.777199491673965781e+01
3.239524604062732038e+01,-3.130868496764815045e+00,3.788919686502736539e+01
3.273625144947753540e+01,-3.104646668688030964e+00,3.754758978819770476e+01
3.248197764474451077e+01,-3.238639457351427886e+00,3.778031211018194568e+01
3.269393228637895277e+01,-3.161642182738614082e+00,3.762211264783078946e+01
3.258525599859032695e+01,-3.182341181678449704e+00,3.771028216587091464e+01
3.258459542538855658e+01,-3.249354974571961652e+00,3.774732410790242199e+01
3.257083552965461593e+01,-3.177756690631166059e+00,3.777090998446416847e+01
3.271444071585088409e+01,-3.139642787809041824e+00,3.757622992202124124e+01
3.265417239323360832e+01,-3.204139000386672542e+00,3.754355290583718130e+01
3.276306135128751151e+01,-3.097309437325985737e+00,3.757218116790961204e+01
3.252017378573935957e+01,-3.429772147210184752e+00,3.770461578801531033e+01
3.241309291039331697e+01,-3.192102740651288961e+00,3.759263119331269110e+01
3.267449833383985691e+01,-3.184853103935510799e+00,3.769877962683145256e+01
3.263698969389375293e+01,-3.184400444973530586e+00,3.759101247068735319e+01
3.236971546916253573e+01,-3.132807556098081481e+00,3.778508842747190499e+01
3.264542808648182870e+01,-3.187015260827866125e+00,3.758120820477125079e+01
3.255968626743492678e+01,-3.294972465744298695e+00,3.766175710339508953e+01
3.258868850145211127e+01,-3.248430521906011670e+00,3.749470444336179042e+01
3.260799343084406843e+01,-3.094564166724911303e+00,3.772537143764581913e+01
3.264139895286869120e+01,-3.295803544919353012e+00,3.763945063424601045e+01
3.261562818008979292e+01,-3.086148368536699937e+00,3.774948601139336546e+01
3.266289877702639188e+01,-3.373829466183842829e+00,3.765436349997495569e+01
3.250345361054235838e+01,-3.185648653124923513e+00,3.789000361478001366e+01
3.266319099036223150e+01,-3.253760831870820880e+00,3.757645942892732904e+01
3.257186585122577327e+01,-3.495786708544503796e+00,3.774586206524111276e+01
3.244898422531854720e+01,-3.284747455363829172e+00,3.768678959147928964e+01
3.242654312182303045e+01,-3.099389465753123130e+00,3.779186734554978244e+01
3.254661292536078321e+01,-3.190256859927844246e+00,3.765019855064752363e+01
3.243358123383490010e+01,-3.333689287924348932e+00,3.767279124381824573e+01
3.273549895556735123e+01,-3.358402814284379811e+00,3.766741348736104555e+01
3.256738599385515442e+01,-3.129630509312450126e+00,3.756600363477046045e+01
3.251243753450354745e+01,-3.285610276608958547e+00,3.762867108183228027e+01
3.257102692423683976e+01,-3.137408892999205445e+00,3.767614923992775289e+01
3.256315369739545673e+01,-3.254603008569215472e+00,3.766652178335930756e+01
3.265914002105547809e+01,-3.303486831869663742e+00,3.768684089042625374e+01
3.254821519236694627e+01,-3.272251162216908149e+00,3.770487872154686215e+01
3.258319722820431963e+01,-3.250522338772820596e+00,3.765061585254002807e+01
3.251521458769037309e+01,-3.341363358701153530e+00,3.775200321100757606e+01
3.257334236392358662e+01,-3.325882872432461390e+00,3.770640753080724750e+01
3.256967904335824926e+01,-3.379241966689118470e+00,3.782654273611088769e+01
3.254895447502011052e+01,-3.316947493916296619e+00,3.762199926683657480e+01
3.263878990967266702e+01,-3.087514408217245876e+00,3.766047974235883089e+01
3.261938653344228811e+01,-3.227087888180307562e+00,3.759904176228568673e+01
3.259529652884388184e+01,-3.086862264168630077e+00,3.750492915984175113e+01
3.272768991590710641e+01,-3.269532095232410729e+00,3.773719153239935054e+01
3.259969526384956140e+01,-3.203403410220543979e+00,3.770428030077265902e+01
3.238213121697793895e+01,-3.489185655088172133e+00,3.767488096010426091e+01
3.244121147907391389e+01,-3.188210070613186176e+00,3.797052814373839169e+01
3.250184724599490949e+01,-3.296300473391827968e+00,3.774633539471246024e+01
3.246188477340697176e+01,-3.242991672966375027e+00,3.755430997348851463e+01
3.263319824735645369e+01,-3.128157084516784980e+00,3.796417218354386591e+01
3.259874237868719860e+01,-3.223598159166998656e+00,3.765572998787256864e+01
3.257123039082932792e+01,-3.223224893130244073e+00,3.763249828282042841e+01
3.258793831752083747e+01,-3.245415797543923286e+00,3.765572760162174148e+01
3.254559859734543892e+01,-3.167635993371919145e+00,3.774515103058352139e+01
3.258499145938918673e+01,-3.349351954567322487e+00,3.775440921972195696e+01
3.264416016984203139e+01,-3.396541151542509240e+00,3.800050850776636224e+01
3.256347294659389746e+01,-3.308573308354604947e+00,3.769707321682565748e+01
3.263642991113528069e+01,-3.161239176130939299e+00,3.757117018562328781e+01
3.260322597879725492e+01,-3.245265322102699912e+00,3.751643149989237003e+01
3.257848225476241311e+01,-3.248037005428639823e+00,3.762946641215845034e+01
3.271310101707060625e+01,-3.321149906388420892e+00,3.772948152688785939e+01
3.255956666113048215e+01,-3.332271992757877666e+00,3.780509658735557110e+01
3.238408829168150049e+01,-3.444317423034677805e+00,3.781115768073330230e+01
3.257935129917892425e+01,-3.174034196704766497e+00,3.767281704361531069e+01
3.272108165232512533e+01,-3.323837448142907824e+00,3.754597199770358884e+01
3.259472481456734272e+01,-3.299371301453912331e+00,3.776788381818322904e+01
3.254608243214265428e+01,-3.401919640684122115e+00,3.775099887112426700e+01
3.239598572512167607e+01,-3.302443444177911136e+00,3.771116888148283408e+01
3.251015385979648897e+01,-3.379146412745833938e+00,3.760338598941715560e+01
3.252255629297882678e+01,-3.275454025501764121e+00,3.767561493199863776e+01
3.257177917260649025e+01,-3.242043893492908779e+00,3.771349073598072721e+01
3.269717440427052679e+01,-3.299085509346414202e+00,3.763672156780485523e+01
3.257959529292338630e+01,-3.219027529817263034e+00,3.778097835806822502e+01
3.259721839356311079e+01,-3.234882559933570878e+00,3.763964013878006654e+01
3.262661825394503978e+01,-3.183735284520297526e+00,3.769290271220059196e+01
3.250337925549287377e+01,-3.292962980376694215e+00,3.770851332440261672e+01
3.249143629631132058e+01,-3.236431910563705383e+00,3.779569239764238375e+01
3.257261312646860318e+01,-3.404611689253441043e+00,3.767793666758009152e+01
3.253324962378282947e+01,-3.419772663771531551e+00,3.758512501973242337e+01
3.255833334066987561e+01,-3.358215803043473002e+00,3.778367731742316948e+01
3.264373401438826505e+01,-3.230391291253797093e+00,3.774448607073175310e+01
3.247980262005453511e+01,-3.529543621113542251e+00,3.765472482940535315e+01
3.267270912037810149e+01,-3.269248451209148421e+00,3.771737307379066806e+01
3.260496235139203947e+01,-3.302993425672999805e+00,3.764161715118454765e+01
3.253898192823336188e+01,-3.471925781420412971e+00,3.765243630676238240e+01
3.261397156494061278e+01,-3.193894721609881859e+00,3.766420021414282360e+01
3.239500141951521073e+01,-3.348182237852002530e+00,3.759729224700304684e+01
3.258957512061411421e+01,-3.242976770141943632e+00,3.772011726303147583e+01
3.260549235251735212e+01,-3.426247324613328260e+00,3.760190698983536350e+01
3.270896294293257256e+01,-3.215513012032658047e+00,3.781449171277517252e+01
3.260891497230394265e+01,-3.383307067824653291e+00,3.767457170564247093e+01
3.249052480740326843e+01,-3.563995026417621226e+00,3.759044202980439309e+01
3.273677086233563926e+01,-3.293966105267387867e+00,3.773995746041931199e+01
3.257460265483042861e+01,-3.247329182338604792e+00,3.766156655084271421e+01
3.242381634616535990e+01,-3.247946681186335116e+00,3.774649542866912810e+01
3.263308240081991585e+01,-3.048897824257438494e+00,3.776759502714454442e+01
3.251426245882962007e+01,-3.313697669759366971e+00,3.763292722597116580e+01
3.245780692158616887e+01,-3.385107421683903883e+00,3.775927119149800859e+01
3.260387276384008004e+01,-3.319613159452993401e+00,3.775033375941865188e+01
3.259962041957589207e+01,-3.447112578798495086e+00,3.757663441972283636e+01
3.260568588017289926e+01,-3.392752580412961905e+00,3.779856581248175473e+01
3.248048597909922819e+01,-3.470162643242266309e+00,3.759271592731477085e+01
3.248333242622255312e+01,-3.395176700609718434e+00,3.758431526490981867e+01
3.238303644212145116e+01,-3.443682780093756612e+00,3.763043565420453263e+01
3.248922340704616119e+01,-3.559296748751242578e+00,3.757261495099201198e+01
3.244339861894244592e+01,-3.394089255346459222e+00,3.760860235374394023e+01
3.260260752562871289e+01,-3.297332283147658583e+00,3.779502635521764375e+01
3.256037677285944199e+01,-3.144968454592956597e+00,3.776579617951050949e+01
3.262416200701289881e+01,-3.374537556684968465e+00,3.783638504500841293e+01
3.248663957311575246e+01,-3.671247114908691156e+00,3.778445439993259924e+01
3.258586038306805222e+01,-3.314121675097406960e+00,3.768572024750771732e+01
3.243967986296404149e+01,-3.194856785075904426e+00,3.766756978510951370e+01
3.247752237860032665e+01,-3.297429220173993869e+00,3.776581023882965837e+01
3.253384738959806555e+01,-3.411482492362221564e+00,3.777196812384804758e+01
3.246812203417274389e+01,-3.115541822819477336e+00,3.794391539180404749e+01
3.256789729974359915e+01,-3.341274195989269558e+00,3.777624699765073046e+01
3.264183513840537643e+01,-3.410322202943696812e+00,3.768398161433904647e+01
3.259631543754578331e+01,-3.415382239940043085e+00,3.769511310066353360e+01
3.249902909856523792e+01,-3.410613096861174753e+00,3.779634018600553702e+01
3.241281350795783567e+01,-3.323422650136460987e+00,3.777562210797202624e+01
3.245724566197626615e+01,-3.319051738855818279e+00,3.766651210521324344e+01
3.239104983551683148e+01,-3.428450426310261090e+00,3.781066534018947323e+01
3.269071478361349392e+01,-3.297835444771229696e+00,3.780619785637717456e+01
3.234052093341907153e+01,-3.331025651271345200e+00,3.759000794600348172e+01
3.248280760405404521e+01,-3.327164958032586384e+00,3.764146222489888771e+01
3.251175652226376656e+01,-3.481837105086009299e+00,3.776210318010517142e+01
3.242938019961548690e+01,-3.357494168888511155e+00,3.761209858069139500e+01
3.261889030430254621e+01,-3.243382944463661932e+00,3.765290407990491417e+01
3.258806190751506193e+01,-3.422607680499133220e+00,3.771582943845402980e+01
3.254772729870473569e+01,-3.321107368868206677e+00,3.766436997439868861e+01
3.260032983260412465e+01,-3.408289578876282810e+00,3.772715904304964596e+01
3.251325723226621989e+01,-3.404151617709095135e+00,3.785642196637041224e+01
3.252156545170785762e+01,-3.340638384077661893e+00,3.771932243095914572e+01
3.259492394463752163e+01,-3.307935650020873641e+00,3.753252376114829758e+01
3.258103931131151398e+01,-3.510998964468843297e+00,3.773267350102390338e+01
3.251450269258769765e+01,-3.226241014679349650e+00,3.771080678146729070e+01
3.252471345357889021e+01,-3.397773813196750314e+00,3.774689510468139986e+01
3.245265926903669396e+01,-3.296557230563550434e+00,3.783718286567026468e+01
3.241624490693572369e+01,-3.467680795603333088e+00,3.760114598490773119e+01
3.262418342605580079e+01,-3.168540056895557733e+00,3.778597376991749002e+01
3.264969034162594141e+01,-3.414164080355683417e+00,3.744765555032997639e+01
3.253306185186754362e+01,-3.426713235464426077e+00,3.769218646055574595e+01
3.269134123940303027e+01,-3.237301798346480908e+00,3.773906992089013102e+01
3.260292231086176429e+01,-3.140362437496190928e+00,3.749065137365844436e+01
3.258715180565233283e+01,-3.373211871577238341e+00,3.780452974894934925e+01
3.235420276132377637e+01,-3.241761493629342628e+00,3.759812275684432592e+01
3.271441733790693718e+01,-3.260797886381368915e+00,3.756083012314677205e+01
3.251460748004694779e+01,-3.435926085985113509e+00,3.768920308337230551e+01
3.268615618478587947e+01,-3.393442916711423063e+00,3.773069541049110853e+01
3.231239141917485114e+01,-3.327260315459397599e+00,3.765505083475797932e+01
3.252497921729315777e+01,-3.338301379426553694e+00,3.755491810676132758e+01
3.250548779745911077e+01,-3.357540623321822792e+00,3.779598510135382838e+01
3.270067358283226611e+01,-3.434858990408277801e+00,3.759690674440284397e+01
3.243292417161178776e+01,-3.416456111758519487e+00,3.757529383983856519e+01
3.253451388142374157e+01,-3.485111925136724409e+00,3.760577275268757091e+01
3.240851662017173140e+01,-3.492341796734745429e+00,3.774028392061567416e+01
3.266403453765860831e+01,-3.517587167536766035e+00,3.779170878551364154e+01
3.278204216654236802e+01,-3.348082972744611752e+00,3.760925615784415754e+01
3.236328119050716623e+01,-3.502999448983264319e+00,3.767365473370041684e+01
3.245100236348271494e+01,-3.340686456368648471e+00,3.761955327385670955e+01
3.263936698818666571e+01,-3.395077737475367563e+00,3.778458362666589920e+01
3.244830351061526841e+01,-3.242086474740066393e+00,3.765027545318620383e+01
3.244760219323991635e+01,-3.464846913222733527e+00,3.742242761751395363e+01
3.237445683344253666e+01,-3.502446232083148203e+00,3.783871975545896760e+01
3.249960274992363907e+01,-3.576896911625219388e+00,3.773395846289849942e+01
3.250823517365238757e+01,-3.618715578735261840e+00,3.754627395691323954e+01
3.257740560783182104e+01,-3.427714635681828881e+00,3.768260468082236514e+01
3.265452165689702468e+01,-3.375957392352329833e+00,3.768859513273528705e+01
3.274922990306076542e+01,-3.428685549320032777e+00,3.765435781028872242e+01
3.273708198796966684e+01,-3.352341073788560610e+00,3.774434277633442747e+01
3.244065164123391298e+01,-3.456379590485312736e+00,3.773538885877962912e+01
3.266193779213749337e+01,-3.437919719445239775e+00,3.782436503215009793e+01
3.261815601498745565e+01,-3.373106696598199505e+00,3.795746793705638567e+01
3.273278065857701336e+01,-3.393782262253318027e+00,3.758879422918411706e+01
3.243140120370364343e+01,-3.537785097850882021e+00,3.760926591038735012e+01
3.265281438989836005e+01,-3.622704787989004860e+00,3.756452302097390827e+01
3.248912182237810242e+01,-3.387034145342312286e+00,3.763947676916743035e+01
3.256235828428619072e+01,-3.496179455117994106e+00,3.753834864985876862e+01
3.262599730947362531e+01,-3.329659639806532567e+00,3.784935369032560004e+01
3.261131277917484539e+01,-3.405569111137615401e+00,3.758560139154246116e+01
3.244016529047686248e+01,-3.537531319932533780e+00,3.761125246209477524e+01
3.263152017362738633e+01,-3.576731895779633685e+00,3.771640495386139236e+01
3.262820354073697615e+01,-3.355233575186450157e+00,3.759261439549649708e+01
3.256950666178250486e+01,-3.328063738128107296e+00,3.755653025352428642e+01
3.246947226561490396e+01,-3.511182496474717585e+00,3.771323540185809975e+01
3.234674800941113659e+01,-3.336381864396273489e+00,3.774111447885710646e+01
3.250163845369493032e+01,-3.365387135247973838e+00,3.761257617885848958e+01
3.250109269166938475e+01,-3.533541799122121407e+00,3.771164258053725860e+01
3.238814252941197225e+01,-3.321202418141405488e+00,3.755893125715611802e+01
3.250605808558250942e+01,-3.376514925322556149e+00,3.769318562279131868e+01
3.255376097192997520e+01,-3.302031913231961990e+00,3.752573444193839691e+01
3.262511195133997433e+01,-3.543748809473306949e+00,3.763277024855403852e+01
3.243915425108969686e+01,-3.306780179124789054e+00,3.762056577775555866e+01
3.266232408058393588e+01,-3.372167921791634715e+00,3.764670411980952736e+01
3.244807450433277296e+01,-3.410294109831109921e+00,3.754802008344864106e+01
3.242463581712315346e+01,-3.486729790751638802e+00,3.755476500891563063e+01
3.255527165711210102e+01,-3.636563931882387468e+00,3.749718487034459713e+01
3.259922166006301580e+01,-3.465308258197202562e+00,3.754184271885107904e+01
3.236218858611201910e+01,-3.507547785079357272e+00,3.786209678221679553e+01
3.269514366910626535e+01,-3.359786501777950463e+00,3.753248739993993155e+01
3.254699969513700353e+01,-3.493250326084263335e+00,3.749050997989802170e+01
3.239932129791986881e+01,-3.273192165373752349e+00,3.769974996002461154e+01
3.245158532540997953e+01,-3.476013734837179125e+00,3.784990120829965576e+01
3.251774174213449697e+01,-3.394074455298580872e+00,3.761292194768591202e+01
3.242470497184724820e+01,-3.372372373004382418e+00,3.762988602265940585e+01
3.235809989299793443e+01,-3.308068892860788868e+00,3.779748892000207405e+01
3.258059022561528906e+01,-3.349924184650216130e+00,3.758638353546552224e+01
3.260356301377967014e+01,-3.352957471190670447e+00,3.758636375888649184e+01
3.238307989630492045e+01,-3.381223389290772818e+00,3.774579435933501514e+01
3.256982186132473345e+01,-3.176954018506775057e+00,3.775777913145128650e+01
3.247713621416131957e+01,-3.543776222109782825e+00,3.781095247642382873e+01
3.244277740056876524e+01,-3.439565447196463399e+00,3.778113590035187741e+01
3.251034152145079759e+01,-3.486862416789407781e+00,3.758425299781576712e+01
3.250588154601616253e+01,-3.493142011343762565e+00,3.740641430378742172e+01
3.267944580304866520e+01,-3.428803343768232814e+00,3.756907146837055933e+01
3.261758263977328909e+01,-3.444024209285288407e+00,3.769464818490487090e+01
3.255241070860219565e+01,-3.640219270401979124e+00,3.775628639704259371e+01
3.264216029742606651e+01,-3.462538972065629217e+00,3.769905351099402679e+01
3.238816312418464349e+01,-3.538251255070887780e+00,3.756827579891186986e+01
3.233024525807336857e+01,-3.306240826296862778e+00,3.763510476816617967e+01
3.265999553728969573e+01,-3.524108548335980640e+00,3.772052245586007047e+01
3.249668150034126768e+01,-3.577234904105498714e+00,3.762032769622744866e+01
3.228378973396448259e+01,-3.625552065246443689e+00,3.768321220522323500e+01
3.249453791963443194e+01,-3.566813152280244648e+00,3.770436432762738121e+01
3.240737755638552642e+01,-3.473233005499154480e+00,3.782406647376468101e+01
3.266396920259112591e+01,-3.426972706475825969e+00,3.760411529387936724e+01
3.233457652916658986e+01,-3.502388914513868023e+00,3.778022777664190812e+01
3.239329133856057297e+01,-3.642888446199143537e+00,3.767863406960446326e+01
3.260687882209508359e+01,-3.427099897075625456e+00,3.784941214768209505e+01
3.248307493455594397e+01,-3.603954483766069306e+00,3.743207443949305002e+01
3.256211875193383065e+01,-3.524653705034770379e+00,3.775851698578429705e+01
3.235083859251063387e+01,-3.600957682888123568e+00,3.763271895640638576e+01
3.238998432382008019e+01,-3.524264183087314262e+00,3.770275716537887689e+01
3.255873136876643770e+01,-3.463372776498574446e+00,3.760311233787254537e+01
3.254861550953832250e+01,-3.395788236629180723e+00,3.766342574426059286e+01
3.257636485614721522e+01,-3.566367469169226201e+00,3.774408624998331874e+01
3.252754885928737139e+01,-3.353466821393851660e+00,3.761815363249233002e+01
3.266526374406429767e+01,-3.403564007050254858e+00,3.759807518927579650e+01
3.264857512875404666e+01,-3.750013442313111511e+00,3.763214157515092495e+01
3.245902061524948579e+01,-3.469336341088294251e+00,3.758944613101158438e+01
3.270039578611944364e+01,-3.454448193644607201e+00,3.752738047103019881e+01
3.257449799845824856e+01,-3.340871268975802888e+00,3.780660351101835204e+01
3.249109208959482942e+01,-3.399772282343801688e+00,3.762200917908034370e+01
3.275441322619305140e+01,-3.468735525654614626e+00,3.768882609196403166e+01
3.248056902055706985e+01,-3.220803098940837828e+00,3.756267084197362749e+01
3.239685137636129042e+01,-3.597227547509846968e+00,3.753262244455273589e+01
3.251730109800222124e+01,-3.557038695934805705e+00,3.767228172520272267e+01
3.257527709072140709e+01,-3.498340518838766400e+00,3.768713793054585182e+01
3.261433980769959362e+01,-3.575905519303599345e+00,3.760871131337037809e+01
3.241423463419084072e+01,-3.632584713854692282e+00,3.766452977932988233e+01
3.247626388041420853e+01,-3.570285176899550272e+00,3.755247468485276841e+01
3.242893608187029031e+01,-3.574051343058079144e+00,3.765059409758642772e+01
3.253298244526426686e+01,-3.635602655389695403e+00,3.783767245493847753e+01
3.258542997258763307e+01,-3.740046690287900599e+00,3.769650652977841077e+01
3.269105606398178310e+01,-3.548776953578340887e+00,3.767817211912339559e+01
3.248921240088365181e+01,-3.418338152915183059e+00,3.768754352162468990e+01
3.260712424598847292e+01,-3.471066704157235616e+00,3.765384894348748901e+01
3.263742270931863487e+01,-3.650545874841863103e+00,3.763214412298859912e+01
3.241746041178205218e+01,-3.402834403446384659e+00,3.761983908413753142e+01
