ref_mag_x (uT),ref_mag_y (uT),ref_mag_z (uT)
-1.181414894017076556e+00,-3.270508409990586784e+01,3.768088012852683732e+01
-7.610685912289382182e-01,-3.271756472803510007e+01,3.768088012852683732e+01
-3.389603880452934925e-01,-3.272466001334555585e+01,3.768088012852683732e+01
8.484053613280555239e-02,-3.272630546238224269e+01,3.768088012852683732e+01
5.102633550385068384e-01,-3.272243723261190951e+01,3.768088012852683732e+01
9.372355914309319358e-01,-3.271299216794263742e+01,3.768088012852683732e+01
1.365683113622404798e+00,-3.269790783470538287e+01,3.768088012852683732e+01
1.795530132657982225e+00,-3.267712255809006194e+01,3.768088012852683732e+01
2.226699200164001802e+00,-3.265057545902844538e+01,3.768088012852683732e+01
2.659111206882611267e+00,-3.261820649151562890e+01,3.768088012852683732e+01
3.092685381909083819e+00,-3.257995648036146719e+01,3.768088012852683732e+01
3.527339292648965507e+00,-3.253576715936257102e+01,3.768088012852683732e+01
3.962988845511908664e+00,-3.248558120988555231e+01,3.768088012852683732e+01
4.399548287359264620e+00,-3.242934229985115735e+01,3.768088012852683732e+01
4.836930207722331510e+00,-3.236699512310873672e+01,3.768088012852683732e+01
5.275045541808302652e+00,-3.229848543919001713e+01,3.768088012852683732e+01
5.713803574310771793e+00,-3.222376011343050095e+01,3.768088012852683732e+01
6.153111944041829595e+00,-3.214276715744633606e+01,3.768088012852683732e+01
6.592876649402495737e+00,-3.205545576995411494e+01,3.768088012852683732e+01
7.032818908727856311e+00,-3.196181667757264933e+01,3.768088012852683732e+01
7.472483168508678553e+00,-3.186189357885177031e+01,3.768088012852683732e+01
7.911452638816669491e+00,-3.175574254016873255e+01,3.768088012852683732e+01
8.349346028087406779e+00,-3.164343040880654101e+01,3.768088012852683732e+01
8.785814564133294979e+00,-3.152503337949675455e+01,3.768088012852683732e+01
9.220539275295863035e+00,-3.140063570385873248e+01,3.768088012852683732e+01
9.653228508270078834e+00,-3.127032853202606333e+01,3.768088012852683732e+01
1.008361566143710242e+01,-3.113420887586741870e+01,3.768088012852683732e+01
1.051145711457501797e+01,-3.099237868351139369e+01,3.768088012852683732e+01
1.093653033761858318e+01,-3.084494401531748053e+01,3.768088012852683732e+01
1.135863216274256793e+01,-3.069201431195468643e+01,3.768088012852683732e+01
1.177757720547603526e+01,-3.053370174582133245e+01,3.768088012852683732e+01
1.219319642183993047e+01,-3.037012064763904107e+01,3.768088012852683732e+01
1.260533578965687340e+01,-3.020138700066135584e+01,3.768088012852683732e+01
1.301385510322577588e+01,-3.002761799553813660e+01,3.768088012852683732e+01
1.341862687149899358e+01,-2.984893163946084016e+01,3.768088012852683732e+01
1.381953531075668096e+01,-2.966544641377355873e+01,3.768088012852683732e+01
1.421647542355243132e+01,-2.947728097476514364e+01,3.768088012852683732e+01
1.460938991462712799e+01,-2.928453505617106956e+01,3.768088012852683732e+01
1.499823742682325012e+01,-2.908730206159312459e+01,3.768088012852683732e+01
1.538297852235588792e+01,-2.888567532384276149e+01,3.768088012852683732e+01
1.576357566298148072e+01,-2.867974807161281703e+01,3.768088012852683732e+01
1.613999318975425368e+01,-2.846961339689050874e+01,3.768088012852683732e+01
1.651219730238999972e+01,-2.825536422311107998e+01,3.768088012852683732e+01
1.688015603825654409e+01,-2.803709327405093887e+01,3.768088012852683732e+01
1.724383925100994119e+01,-2.781489304345875269e+01,3.768088012852683732e+01
1.760321858889520641e+01,-2.758885576542266449e+01,3.768088012852683732e+01
1.795826747273010682e+01,-2.735907338547131928e+01,3.768088012852683732e+01
1.830896107359009051e+01,-2.712563753240620201e+01,3.768088012852683732e+01
1.865527629021249467e+01,-2.688863949086224991e+01,3.768088012852683732e+01
1.899719172613743723e+01,-2.664817017459353465e+01,3.768088012852683732e+01
1.933468766660284999e+01,-2.640432010048046862e+01,3.768088012852683732e+01
1.966774605521062469e+01,-2.615717936325452087e+01,3.768088012852683732e+01
1.999635047038064073e+01,-2.590683761093640314e+01,3.768088012852683732e+01
2.032048610160899926e+01,-2.565338402098321069e+01,3.768088012852683732e+01
2.064013972554669962e+01,-2.539690727713967533e+01,3.768088012852683732e+01
2.095529968191445747e+01,-2.513749554698870980e+01,3.768088012852683732e+01
2.126595584926919358e+01,-2.487523646019580426e+01,3.768088012852683732e+01
2.157209962063740960e+01,-2.461021708744188530e+01,3.768088012852683732e+01
2.187372387903026905e+01,-2.434252392003882548e+01,3.768088012852683732e+01
2.217082297285495684e+01,-2.407224285022166299e+01,3.768088012852683732e+01
2.246339269123660642e+01,-2.379945915211139607e+01,3.768088012852683732e+01
2.275143023926465702e+01,-2.352425746334185774e+01,3.768088012852683732e+01
2.303493421317731915e+01,-2.324672176734419438e+01,3.768088012852683732e+01
2.331390457549747453e+01,-2.296693537628211956e+01,3.768088012852683732e+01
2.358834263013293508e+01,-2.268498091463104060e+01,3.768088012852683732e+01
2.385825099745381550e+01,-2.240094030339385611e+01,3.768088012852683732e+01
2.412363358935937896e+01,-2.211489474494629093e+01,3.768088012852683732e+01
2.438449558434642839e+01,-2.182692470850419397e+01,3.768088012852683732e+01
2.464084340259097061e+01,-2.153710991620533832e+01,3.768088012852683732e+01
2.489268468105471044e+01,-2.124552932979796438e+01,3.768088012852683732e+01
2.514002824862737384e+01,-2.095226113792826084e+01,3.768088012852683732e+01
2.538288410131585948e+01,-2.065738274401885022e+01,3.768088012852683732e+01
2.562126337749065996e+01,-2.036097075473016460e+01,3.768088012852683732e+01
2.585517833319985925e+01,-2.006310096899663264e+01,3.768088012852683732e+01
2.608464231756062190e+01,-1.976384836762938946e+01,3.768088012852683732e+01
2.630966974823785520e+01,-1.946328710347713198e+01,3.768088012852683732e+01
2.653027608701939499e+01,-1.916149049213677102e+01,3.768088012852683732e+01
2.674647781549682435e+01,-1.885853100320535702e+01,3.768088012852683732e+01
2.695829241086057237e+01,-1.855448025206468898e+01,3.768088012852683732e+01
2.716573832181805059e+01,-1.824940899219006596e+01,3.768088012852683732e+01
2.736883494464276367e+01,-1.794338710797441294e+01,3.768088012852683732e+01
2.756760259936255508e+01,-1.763648360805918003e+01,3.768088012852683732e+01
2.776206250609450876e+01,-1.732876661916314376e+01,3.768088012852683732e+01
2.795223676153395687e+01,-1.702030338040044199e+01,3.768088012852683732e+01
2.813814831560477714e+01,-1.671116023807890727e+01,3.768088012852683732e+01
2.831982094827763419e+01,-1.640140264096996248e+01,3.768088012852683732e+01
2.849727924656304623e+01,-1.609109513604118646e+01,3.768088012852683732e+01
2.867054858168532405e+01,-1.578030136464265354e+01,3.768088012852683732e+01
2.883965508644366338e+01,-1.546908405913825746e+01,3.768088012852683732e+01
2.900462563276609629e+01,-1.515750503997307597e+01,3.768088012852683732e+01
2.916548780946193986e+01,-1.484562521316795980e+01,3.768088012852683732e+01
2.932226990017802848e+01,-1.453350456823249814e+01,3.768088012852683732e+01
2.947500086156383858e+01,-1.422120217648748053e+01,3.768088012852683732e+01
2.962371030165035179e+01,-1.390877618978808350e+01,3.768088012852683732e+01
2.976842845844726781e+01,-1.359628383963898024e+01,3.768088012852683732e+01
2.990918617876290853e+01,-1.328378143669259970e+01,3.768088012852683732e+01
3.004601489725108721e+01,-1.297132437062179378e+01,3.768088012852683732e+01
3.017894661568870873e+01,-1.265896711035825817e+01,3.768088012852683732e+01
3.030801388248797323e+01,-1.234676320468800803e+01,3.768088012852683732e+01
3.043324977244654406e+01,-1.203476528319532868e+01,3.768088012852683732e+01
3.055468786673912618e+01,-1.172302505754662683e+01,3.768088012852683732e+01
3.067236223315332921e+01,-1.141159332310568963e+01,3.768088012852683732e+01
3.078630740657291653e+01,-1.110051996087186410e+01,3.768088012852683732e+01
3.089655836971091674e+01,-1.078985393973279905e+01,3.768088012852683732e+01
3.100315053409523713e+01,-1.047964331902337776e+01,3.768088012852683732e+01
3.110611972130896419e+01,-1.016993525138261134e+01,3.768088012852683732e+01
3.120550214448750737e+01,-9.860775985900236407e+00,3.768088012852683732e+01
3.130133439007448715e+01,-9.552210871544941639e+00,3.768088012852683732e+01
3.139365339983812220e+01,-9.244284360866101835e+00,3.768088012852683732e+01
3.148249645314964340e+01,-8.937040013961077278e+00,3.768088012852683732e+01
3.156790114952518422e+01,-8.630520502700150587e+00,3.768088012852683732e+01
3.164990539143233761e+01,-8.324767615201251303e+00,3.768088012852683732e+01
3.172854736736240611e+01,-8.019822260546769499e+00,3.768088012852683732e+01
3.180386553516934356e+01,-7.715724473734720590e+00,3.768088012852683732e+01
3.187589860567604205e+01,-7.412513420856747359e+00,3.768088012852683732e+01
3.194468552654860005e+01,-7.110227404495428338e+00,3.768088012852683732e+01
3.201026546643898740e+01,-6.808903869333485126e+00,3.768088012852683732e+01
3.207267779939650865e+01,-6.508579407967602926e+00,3.768088012852683732e+01
3.213196208954798294e+01,-6.209289766919604325e+00,3.768088012852683732e+01
3.218815807604703849e+01,-5.911069852837879779e+00,3.768088012852683732e+01
3.224130565829202766e+01,-5.613953738882011990e+00,3.768088012852683732e+01
3.229144488141258051e+01,-5.317974671283671739e+00,3.768088012852683732e+01
3.233861592202427460e+01,-5.023165076076945290e+00,3.768088012852683732e+01
3.238285907425113663e+01,-4.729556565991329897e+00,3.768088012852683732e+01
3.242421473601509518e+01,-4.437179947500767163e+00,3.768088012852683732e+01
3.246272339559185127e+01,-4.146065228022163041e+00,3.768088012852683732e+01
3.249842561843237831e+01,-3.856241623256948081e+00,3.768088012852683732e+01
3.253136203424886475e+01,-3.567737564669331007e+00,3.768088012852683732e+01
3.256157332436437457e+01,-3.280580707095002602e+00,3.768088012852683732e+01
3.258910020932476215e+01,-2.994797936474150823e+00,3.768088012852683732e+01
3.261398343677193168e+01,-2.710415377702741324e+00,3.768088012852683732e+01
3.263626376957672903e+01,-2.427458402596136544e+00,3.768088012852683732e+01
3.265598197423041427e+01,-2.145951637959208291e+00,3.768088012852683732e+01
3.267317880949286746e+01,-1.865918973757223931e+00,3.768088012852683732e+01
3.268789501529622754e+01,-1.587383571381872915e+00,3.768088012852683732e+01
3.270017130190196752e+01,-1.310367872006914958e+00,3.768088012852683732e+01
3.271004833930994238e+01,-1.034893605028025076e+00,3.768088012852683732e+01
3.271756674691736322e+01,-7.609817965815276475e-01,3.768088012852683732e+01
3.272276708342587881e+01,-4.886527781367950851e-01,3.768088012852683732e+01
3.272568983699481038e+01,-2.179261951572161460e-01,3.768088012852683732e+01
3.272637541563837971e+01,5.117898417528631699e-02,3.768088012852683732e+01
3.272486413786495518e+01,3.186444601770820895e-01,3.768088012852683732e+01
3.272119622355607049e+01,5.844525928258101910e-01,3.768088012852683732e+01
3.271541178508303460e+01,8.485863928742004569e-01,3.768088012852683732e+01
3.270755081865872427e+01,1.111029512919349482e+00,3.768088012852683732e+01
3.269765319592247721e+01,1.371766238431929352e+00,3.768088012852683732e+01
3.268575865575537875e+01,1.630781478749734559e+00,3.768088012852683732e+01
3.267190679632383166e+01,1.888060758039862952e+00,3.768088012852683732e+01
3.265613706734860955e+01,2.143590206233735529e+00,3.768088012852683732e+01
3.263848876259722687e+01,2.397356549939024362e+00,3.768088012852683732e+01
3.261900101259670492e+01,2.649347103332518660e+00,3.768088012852683732e+01
3.259771277756439645e+01,2.899549759037813867e+00,3.768088012852683732e+01
3.257466284055414718e+01,3.147952978991632733e+00,3.768088012852683732e+01
3.254988980081509453e+01,3.394545785302492735e+00,3.768088012852683732e+01
3.252343206736046710e+01,3.639317751105311416e+00,3.768088012852683732e+01
3.249532785274361402e+01,3.882258991415513005e+00,3.768088012852683732e+01
3.246561516703852135e+01,4.123360153986010523e+00,3.768088012852683732e+01
3.243433181202208715e+01,4.362612410170438437e+00,3.768088012852683732e+01
3.240151537555526318e+01,4.600007445795856853e+00,3.768088012852683732e+01
3.236720322616029932e+01,4.835537452048089158e+00,3.768088012852683732e+01
3.233143250779129829e+01,5.069195116372744891e+00,3.768088012852683732e+01
3.229424013479512467e+01,5.300973613394915240e+00,3.768088012852683732e+01
3.225566278705984047e+01,5.530866595860410406e+00,3.768088012852683732e+01
3.221573690534781775e+01,5.758868185601365930e+00,3.768088012852683732e+01
3.217449868681063663e+01,5.984972964528897599e+00,3.768088012852683732e+01
3.213198408068272016e+01,6.209175965655449048e+00,3.768088012852683732e+01
3.208822878415104896e+01,6.431472664149411322e+00,3.768088012852683732e+01
3.204326823839779337e+01,6.651858968424412488e+00,3.768088012852683732e+01
3.199713762481308876e+01,6.870331211265723326e+00,3.768088012852683732e+01
3.194987186137495883e+01,7.086886140996042194e+00,3.768088012852683732e+01
3.190150559919351636e+01,7.301520912682919473e+00,3.768088012852683732e+01
3.185207321921641466e+01,7.514233079389916803e+00,3.768088012852683732e+01
3.180160882909274633e+01,7.725020583473640734e+00,3.768088012852683732e+01
3.175014626019235919e+01,7.933881747928587913e+00,3.768088012852683732e+01
3.169771446209111332e+01,8.140833189143554804e+00,3.768088012852683732e+01
3.164433232207157687e+01,8.345927091942341391e+00,3.768088012852683732e+01
3.159001831626436996e+01,8.549211069555060050e+00,3.768088012852683732e+01
3.153479056393354796e+01,8.750728610953995457e+00,3.768088012852683732e+01
3.147866687257965879e+01,8.950519485419670573e+00,3.768088012852683732e+01
3.142166477522319568e+01,9.148620108367115478e+00,3.768088012852683732e+01
3.136380156104058869e+01,9.345063872087193246e+00,3.768088012852683732e+01
3.130509430036040541e+01,9.539881444717410730e+00,3.768088012852683732e+01
3.124555986488594783e+01,9.733101040446948460e+00,3.768088012852683732e+01
3.118521494388822646e+01,9.924748663679681115e+00,3.768088012852683732e+01
3.112407605700814983e+01,1.011484832962379166e+01,3.768088012852683732e+01
3.106215956421587165e+01,1.030342226354494350e+01,3.768088012852683732e+01
3.099948167339682925e+01,1.049049108070996539e+01,3.768088012852683732e+01
3.093605844596645937e+01,1.067607394885724759e+01,3.768088012852683732e+01
3.087190580085719205e+01,1.086018873485729763e+01,3.768088012852683732e+01
3.080703951717088884e+01,1.104285213707003876e+01,3.768088012852683732e+01
3.074147523574664831e+01,1.122407980476335609e+01,3.768088012852683732e+01
3.067522845985617153e+01,1.140388644582850652e+01,3.768088012852683732e+01
3.060831455520687072e+01,1.158228592391123257e+01,3.768088012852683732e+01
3.054074874940493700e+01,1.175929134597157777e+01,3.768088012852683732e+01
3.047254613100662013e+01,1.193491514118951002e+01,3.768088012852683732e+01
3.040372164826558432e+01,1.210916913204650136e+01,3.768088012852683732e+01
3.033429010766625566e+01,1.228206459833453223e+01,3.768088012852683732e+01
3.026426617231813765e+01,1.245361233477264307e+01,3.768088012852683732e+01
3.019366436027294753e+01,1.262382270284657082e+01,3.768088012852683732e+01
3.012249904281534185e+01,1.279270567742844911e+01,3.768088012852683732e+01
3.005078444276851712e+01,1.296027088868063437e+01,3.768088012852683732e+01
2.997853463284789299e+01,1.312652765969967739e+01,3.768088012852683732e+01
2.990576353408916432e+01,1.329148504031299005e+01,3.768088012852683732e+01
2.983248491437130667e+01,1.345515183740152843e+01,3.768088012852683732e+01
2.975871238705005339e+01,1.361753664208599801e+01,3.768088012852683732e+01
2.968445940971335162e+01,1.377864785408211468e+01,3.768088012852683732e+01
2.960973928306674807e+01,1.393849370350092620e+01,3.768088012852683732e+01
2.953456514995386684e+01,1.409708227034415451e+01,3.768088012852683732e+01
2.945894999451466134e+01,1.425442150192024116e+01,3.768088012852683732e+01
2.938290664148212983e+01,1.441051922838544819e+01,3.768088012852683732e+01
2.930644775561681570e+01,1.456538317659454584e+01,3.768088012852683732e+01
2.922958584127670889e+01,1.471902098242805934e+01,3.768088012852683732e+01
2.915233324211952493e+01,1.487144020174690695e+01,3.768088012852683732e+01
2.907470214093334349e+01,1.502264832011078255e+01,3.768088012852683732e+01
2.899670455959092763e+01,1.517265276138355112e+01,3.768088012852683732e+01
2.891835235912275692e+01,1.532146089533698152e+01,3.768088012852683732e+01
2.883965723990331753e+01,1.546908004435342399e+01,3.768088012852683732e+01
2.876063074194503244e+01,1.561551748931836059e+01,3.768088012852683732e+01
2.868128424529419362e+01,1.576078047478488209e+01,3.768088012852683732e+01
2.860162897052303421e+01,1.590487621348429848e+01,3.768088012852683732e+01
2.852167597931225629e+01,1.604781189024981813e+01,3.768088012852683732e+01
2.844143617511831579e+01,1.618959466541372905e+01,3.768088012852683732e+01
2.836092030391989027e+01,1.633023167773273343e+01,3.768088012852683732e+01
2.828013895503816855e+01,1.646973004689068532e+01,3.768088012852683732e+01
2.819910256202562238e+01,1.660809687562308312e+01,3.768088012852683732e+01
2.811782140361826166e+01,1.674533925150362990e+01,3.768088012852683732e+01
2.803630560474646671e+01,1.688146424842889814e+01,3.768088012852683732e+01
2.795456513759981476e+01,1.701647892783375937e+01,3.768088012852683732e+01
2.787260982274132814e+01,1.715039033966705162e+01,3.768088012852683732e+01
2.779044933026704101e+01,1.728320552315402026e+01,3.768088012852683732e+01
2.770809318100680940e+01,1.741493150736934226e+01,3.768088012852683732e+01
2.762555074776259545e+01,1.754557531164238426e+01,3.768088012852683732e+01
2.754283125658062303e+01,1.767514394581404247e+01,3.768088012852683732e+01
2.745994378805400515e+01,1.780364441036260459e+01,3.768088012852683732e+01
2.737689727865272005e+01,1.793108369641440447e+01,3.768088012852683732e+01
2.729370052207789499e+01,1.805746878565337354e+01,3.768088012852683732e+01
2.721036217063759466e+01,1.818280665014220077e+01,3.768088012852683732e+01
2.712689073664153483e+01,1.830710425206654790e+01,3.768088012852683732e+01
2.704329459381215273e+01,1.843036854341256969e+01,3.768088012852683732e+01
2.695958197870993089e+01,1.855260646558698312e+01,3.768088012852683732e+01
2.687576099217059777e+01,1.867382494898788536e+01,3.768088012852683732e+01
2.679183960075239668e+01,1.879403091253382030e+01,3.768088012852683732e+01
2.670782563819144784e+01,1.891323126315767666e+01,3.768088012852683732e+01
2.662372680686354087e+01,1.903143289527135806e+01,3.768088012852683732e+01
2.653955067925074118e+01,1.914864269020660004e+01,3.768088012852683732e+01
2.645530469941123997e+01,1.926486751563661670e+01,3.768088012852683732e+01
2.637099618445119376e+01,1.938011422498283309e+01,3.768088012852683732e+01
2.628663232599719279e+01,1.949438965681051528e+01,3.768088012852683732e+01
2.620222019166815386e+01,1.960770063421662357e+01,3.768088012852683732e+01
2.611776672654562148e+01,1.972005396421286960e+01,3.768088012852683732e+01
2.603327875464138330e+01,1.983145643710665240e+01,3.768088012852683732e+01
2.594876298036152917e+01,1.994191482588220055e+01,3.768088012852683732e+01
2.586422598996605160e+01,2.005143588558400225e+01,3.768088012852683732e+01
2.577967425302320592e+01,2.016002635270434240e+01,3.768088012852683732e+01
2.569511412385793037e+01,2.026769294457654524e+01,3.768088012852683732e+01
2.561055184299361898e+01,2.037444235877530474e+01,3.768088012852683732e+01
2.552599353858662923e+01,2.048028127252540642e+01,3.768088012852683732e+01
2.544144522785303053e+01,2.058521634211978224e+01,3.768088012852683732e+01
2.535691281848699319e+01,2.068925420234792512e+01,3.768088012852683732e+01
2.527240211007039505e+01,2.079240146593535243e+01,3.768088012852683732e+01
2.518791879547323020e+01,2.089466472299490363e+01,3.768088012852683732e+01
2.510346846224437911e+01,2.099605054049030528e+01,3.768088012852683732e+01
2.501905659399245963e+01,2.109656546171256863e+01,3.768088012852683732e+01
2.493468857175636799e+01,2.119621600576960674e+01,3.768088012852683732e+01
2.485036967536525410e+01,2.129500866708929152e+01,3.768088012852683732e+01
2.476610508478771777e+01,2.139294991493630604e+01,3.768088012852683732e+01
2.468189988146984604e+01,2.149004619294291274e+01,3.768088012852683732e+01
2.459775904966210902e+01,2.158630391865376197e+01,3.768088012852683732e+01
2.451368747773471668e+01,2.168172948308490788e+01,3.768088012852683732e+01
2.442968995948135813e+01,2.177632925029691435e+01,3.768088012852683732e+01
2.434577119541122414e+01,2.187010955698224990e+01,3.768088012852683732e+01
2.426193579402912093e+01,2.196307671206677270e+01,3.768088012852683732e+01
2.417818827310358287e+01,2.205523699632532697e+01,3.768088012852683732e+01
2.409453306092290603e+01,2.214659666201139743e+01,3.768088012852683732e+01
2.401097449753899582e+01,2.223716193250058382e+01,3.768088012852683732e+01
2.392751683599901824e+01,2.232693900194795233e+01,3.768088012852683732e+01
2.384416424356473030e+01,2.241593403495893710e+01,3.768088012852683732e+01
2.376092080291951802e+01,2.250415316627372420e+01,3.768088012852683732e+01
2.367779051336303553e+01,2.259160250046500451e+01,3.768088012852683732e+01
2.359477729199353746e+01,2.267828811164871183e+01,3.768088012852683732e+01
2.351188497487775209e+01,2.276421604320779224e+01,3.768088012852683732e+01
2.342911731820843713e+01,2.284939230752859629e+01,3.768088012852683732e+01
2.334647799944948687e+01,2.293382288574981942e+01,3.768088012852683732e+01
2.326397061846876824e+01,2.301751372752372404e+01,3.768088012852683732e+01
2.318159869865848677e+01,2.310047075078939471e+01,3.768088012852683732e+01
2.309936568804334556e+01,2.318269984155786290e+01,3.768088012852683732e+01
2.301727496037636556e+01,2.326420685370881714e+01,3.768088012852683732e+01
2.293532981622245970e+01,2.334499760879872809e+01,3.768088012852683732e+01
2.285353348402980700e+01,2.342507789588007938e+01,3.768088012852683732e+01
2.277188912118909414e+01,2.350445347133157981e+01,3.768088012852683732e+01
2.269039981508059967e+01,2.358313005869898760e+01,3.768088012852683732e+01
2.260906858410927711e+01,2.366111334854647197e+01,3.768088012852683732e+01
2.252789837872784418e+01,2.373840899831816031e+01,3.768088012852683732e+01
2.244689208244791345e+01,2.381502263220966142e+01,3.768088012852683732e+01
2.236605251283929618e+01,2.389095984104942616e+01,3.768088012852683732e+01
2.228538242251751100e+01,2.396622618218956902e+01,3.768088012852683732e+01
2.220488450011956516e+01,2.404082717940610081e+01,3.768088012852683732e+01
2.212456137126809352e+01,2.411476832280818172e+01,3.768088012852683732e+01
2.204441559952393703e+01,2.418805506875629519e+01,3.768088012852683732e+01
2.196444968732723169e+01,2.426069283978905489e+01,3.768088012852683732e+01
2.188466607692708266e+01,2.433268702455851340e+01,3.768088012852683732e+01
2.180506715129991946e+01,2.440404297777363496e+01,3.768088012852683732e+01
2.172565523505660678e+01,2.447476602015182934e+01,3.768088012852683732e+01
2.164643259533840336e+01,2.454486143837835144e+01,3.768088012852683732e+01
2.156740144270183279e+01,2.461433448507320776e+01,3.768088012852683732e+01
2.148856393199260850e+01,2.468319037876561595e+01,3.768088012852683732e+01
2.140992216320863051e+01,2.475143430387558752e+01,3.768088012852683732e+01
2.133147818235217485e+01,2.481907141070258405e+01,3.768088012852683732e+01
2.125323398227142846e+01,2.488610681542101233e+01,3.768088012852683732e+01
2.117519150349131607e+01,2.495254560008237732e+01,3.768088012852683732e+01
2.109735263503387159e+01,2.501839281262388681e+01,3.768088012852683732e+01
2.101971921522813957e+01,2.508365346688337283e+01,3.768088012852683732e+01
2.094229303250972407e+01,2.514833254262031659e+01,3.768088012852683732e+01
2.086507582621012702e+01,2.521243498554281359e+01,3.768088012852683732e+01
2.078806928733587611e+01,2.527596570734032611e+01,3.768088012852683732e+01
2.071127505933765178e+01,2.533892958572203113e+01,3.768088012852683732e+01
2.063469473886939554e+01,2.540133146446061474e+01,3.768088012852683732e+01
2.055832987653757726e+01,2.546317615344133856e+01,3.768088012852683732e+01
2.048218197764067838e+01,2.552446842871624710e+01,3.768088012852683732e+01
2.040625250289897608e+01,2.558521303256337021e+01,3.768088012852683732e+01
2.033054286917479203e+01,2.564541467355065407e+01,3.768088012852683732e+01
2.025505445018317729e+01,2.570507802660469920e+01,3.768088012852683732e+01
2.017978857719325703e+01,2.576420773308392853e+01,3.768088012852683732e+01
2.010474653972023873e+01,2.582280840085617157e+01,3.768088012852683732e+01
2.002992958620824382e+01,2.588088460438052607e+01,3.768088012852683732e+01
1.995533892470399451e+01,2.593844088479326615e+01,3.768088012852683732e+01
1.988097572352152298e+01,2.599548174999780770e+01,3.768088012852683732e+01
1.980684111189789931e+01,2.605201167475848223e+01,3.768088012852683732e+01
1.973293618064018062e+01,2.610803510079804823e+01,3.768088012852683732e+01
1.965926198276362058e+01,2.616355643689875166e+01,3.768088012852683732e+01
1.958581953412116761e+01,2.621858005900698885e+01,3.768088012852683732e+01
1.951260981402452188e+01,2.627311031034116340e+01,3.768088012852683732e+01
1.943963376585664804e+01,2.632715150150291450e+01,3.768088012852683732e+01
1.936689229767596032e+01,2.638070791059142550e+01,3.768088012852683732e+01
1.929438628281219081e+01,2.643378378332072742e+01,3.768088012852683732e+01
1.922211656045417172e+01,2.648638333313997251e+01,3.768088012852683732e+01
1.915008393622939309e+01,2.653851074135642563e+01,3.768088012852683732e+01
1.907828918277566288e+01,2.659017015726124455e+01,3.768088012852683732e+01
1.900673304030482669e+01,2.664136569825777556e+01,3.768088012852683732e+01
1.893541621715863243e+01,2.669210144999241408e+01,3.768088012852683732e+01
1.886433939035689633e+01,2.674238146648780656e+01,3.768088012852683732e+01
1.879350320613800562e+01,2.679220977027840789e+01,3.768088012852683732e+01
1.872290828049188249e+01,2.684159035254821646e+01,3.768088012852683732e+01
1.865255519968545173e+01,2.689052717327067299e+01,3.768088012852683732e+01
1.858244452078075426e+01,2.693902416135050970e+01,3.768088012852683732e+01
1.851257677214571018e+01,2.698708521476768141e+01,3.768088012852683732e+01
1.844295245395774074e+01,2.703471420072303033e+01,3.768088012852683732e+01
1.837357203870021394e+01,2.708191495578580188e+01,3.768088012852683732e+01
1.830443597165185565e+01,2.712869128604288349e+01,3.768088012852683732e+01
1.823554467136918333e+01,2.717504696724957114e+01,3.768088012852683732e+01
1.816689853016212197e+01,2.722098574498202694e+01,3.768088012852683732e+01
1.809849791456274204e+01,2.726651133479106193e+01,3.768088012852683732e+01
1.803034316578735741e+01,2.731162742235742513e+01,3.768088012852683732e+01
1.796243460019193705e+01,2.735633766364841080e+01,3.768088012852683732e+01
1.789477250972101530e+01,2.740064568507563791e+01,3.768088012852683732e+01
1.782735716235006507e+01,2.744455508365415852e+01,3.768088012852683732e+01
1.776018880252154020e+01,2.748806942716257495e+01,3.768088012852683732e+01
1.769326765157456904e+01,2.753119225430431882e+01,3.768088012852683732e+01
1.762659390816842375e+01,2.757392707486986083e+01,3.768088012852683732e+01
1.756016774869982200e+01,2.761627736989986914e+01,3.768088012852683732e+01
1.749398932771412873e+01,2.765824659184933410e+01,3.768088012852683732e+01
1.742805877831060002e+01,2.769983816475237148e+01,3.768088012852683732e+01
1.736237621254163344e+01,2.774105548438793178e+01,3.768088012852683732e+01
1.729694172180620981e+01,2.778190191844613111e+01,3.768088012852683732e+01
1.723175537723750850e+01,2.782238080669530689e+01,3.768088012852683732e+01
1.716681723008483473e+01,2.786249546114962783e+01,3.768088012852683732e+01
1.710212731208991599e+01,2.790224916623728646e+01,3.768088012852683732e+01
1.703768563585758855e+01,2.794164517896921041e+01,3.768088012852683732e+01
1.697349219522103425e+01,2.798068672910820354e+01,3.768088012852683732e+01
1.690954696560155668e+01,2.801937701933853475e+01,3.768088012852683732e+01
1.684584990436302121e+01,2.805771922543587138e+01,3.768088012852683732e+01
1.678240095116098018e+01,2.809571649643753233e+01,3.768088012852683732e+01
1.671920002828662533e+01,2.813337195481305741e+01,3.768088012852683732e+01
1.665624704100549636e+01,2.817068869663496500e+01,3.768088012852683732e+01
1.659354187789121582e+01,2.820766979174975475e+01,3.768088012852683732e+01
1.653108441115412930e+01,2.824431828394904187e+01,3.768088012852683732e+01
1.646887449696500028e+01,2.828063719114081209e+01,3.768088012852683732e+01
1.640691197577383775e+01,2.831662950552078684e+01,3.768088012852683732e+01
1.634519667262386378e+01,2.835229819374378479e+01,3.768088012852683732e+01
1.628372839746077005e+01,2.838764619709515458e+01,3.768088012852683732e+01
1.622250694543720684e+01,2.842267643166214697e+01,3.768088012852683732e+01
1.616153209721269235e+01,2.845739178850523032e+01,3.768088012852683732e+01
1.610080361924891079e+01,2.849179513382935980e+01,3.768088012852683732e+01
