ref_gps_lat (deg),ref_gps_lon (deg),ref_gps_alt (m),ref_gps_vN (m/s),ref_gps_vE (m/s),ref_gps_vD (m/s)
3.199948686563611489e+01,1.200003306362404771e+02,0.000000000000000000e+00,2.293843645143807137e-03,-3.999999342285110338e+00,0.000000000000000000e+00
3.199948686765656802e+01,1.200003264031532808e+02,0.000000000000000000e+00,2.176237673476132638e-03,-3.999999407998652501e+00,0.000000000000000000e+00
3.199948686957342403e+01,1.200003221700660134e+02,0.000000000000000000e+00,2.064661390016907412e-03,-3.999999467146630572e+00,0.000000000000000000e+00
3.199948687139200842e+01,1.200003179369786608e+02,0.000000000000000000e+00,1.958805651277610929e-03,-3.999999520385021601e+00,0.000000000000000000e+00
3.199948687311734474e+01,1.200003137038912797e+02,0.000000000000000000e+00,1.858377163599239440e-03,-3.999999568304264397e+00,0.000000000000000000e+00
3.199948687475422915e+01,1.200003094708038418e+02,0.000000000000000000e+00,1.763097670541358694e-03,-3.999999611435804514e+00,0.000000000000000000e+00
3.199948687630719135e+01,1.200003052377163613e+02,0.000000000000000000e+00,1.672703181916622168e-03,-3.999999650257990425e+00,0.000000000000000000e+00
3.199948687778052658e+01,1.200003010046288665e+02,0.000000000000000000e+00,1.586943242363283470e-03,-3.999999685201378608e+00,0.000000000000000000e+00
3.199948687917833112e+01,1.200002967715413149e+02,0.000000000000000000e+00,1.505580237410386341e-03,-3.999999716653506177e+00,0.000000000000000000e+00
3.199948688050447032e+01,1.200002925384537065e+02,0.000000000000000000e+00,1.428388735134163232e-03,-3.999999744963192327e+00,0.000000000000000000e+00
3.199948688176260703e+01,1.200002883053661122e+02,0.000000000000000000e+00,1.355154861546806677e-03,-3.999999770444403691e+00,0.000000000000000000e+00
3.199948688295625132e+01,1.200002840722784754e+02,0.000000000000000000e+00,1.285675708028382030e-03,-3.999999793379739099e+00,0.000000000000000000e+00
3.199948688408868591e+01,1.200002798391908101e+02,0.000000000000000000e+00,1.219758769130420417e-03,-3.999999814023561751e+00,0.000000000000000000e+00
3.199948688516307271e+01,1.200002756061031306e+02,0.000000000000000000e+00,1.157221409197830512e-03,-3.999999832604820504e+00,0.000000000000000000e+00
3.199948688618236403e+01,1.200002713730154227e+02,0.000000000000000000e+00,1.097890356344584937e-03,-3.999999849329590518e+00,0.000000000000000000e+00
3.199948688714940559e+01,1.200002671399277148e+02,0.000000000000000000e+00,1.041601222383460243e-03,-3.999999864383357195e+00,0.000000000000000000e+00
3.199948688806685482e+01,1.200002629068399926e+02,0.000000000000000000e+00,9.881980473403061821e-04,-3.999999877933073211e+00,0.000000000000000000e+00
3.199948688893727677e+01,1.200002586737522279e+02,0.000000000000000000e+00,9.375328673493950327e-04,-3.999999890129011693e+00,0.000000000000000000e+00
3.199948688976306954e+01,1.200002544406644773e+02,0.000000000000000000e+00,8.894653046917645311e-04,-3.999999901106430666e+00,0.000000000000000000e+00
3.199948689054652462e+01,1.200002502075766984e+02,0.000000000000000000e+00,8.438621788414877537e-04,-3.999999910987074525e+00,0.000000000000000000e+00
3.199948689128980561e+01,1.200002459744889194e+02,0.000000000000000000e+00,8.005971374771719048e-04,-3.999999919880524946e+00,0.000000000000000000e+00
3.199948689199498020e+01,1.200002417414011404e+02,0.000000000000000000e+00,7.595503063875630023e-04,-3.999999927885413697e+00,0.000000000000000000e+00
3.199948689266400237e+01,1.200002375083133330e+02,0.000000000000000000e+00,7.206079573466777971e-04,-3.999999935090518655e+00,0.000000000000000000e+00
3.199948689329872664e+01,1.200002332752255256e+02,0.000000000000000000e+00,6.836621930019105972e-04,-3.999999941575747897e+00,0.000000000000000000e+00
3.199948689390090095e+01,1.200002290421377182e+02,0.000000000000000000e+00,6.486106479251394158e-04,-3.999999947413025669e+00,0.000000000000000000e+00
3.199948689447221284e+01,1.200002248090499251e+02,0.000000000000000000e+00,6.153562049928429671e-04,-3.999999952667089964e+00,0.000000000000000000e+00
3.199948689501422194e+01,1.200002205759620892e+02,0.000000000000000000e+00,5.838067262976529611e-04,-3.999999957396211059e+00,0.000000000000000000e+00
3.199948689552844883e+01,1.200002163428742534e+02,0.000000000000000000e+00,5.538747978657073030e-04,-3.999999961652836333e+00,0.000000000000000000e+00
3.199948689601630747e+01,1.200002121097864318e+02,0.000000000000000000e+00,5.254774874657148175e-04,-3.999999965484173803e+00,0.000000000000000000e+00
3.199948689647915501e+01,1.200002078766985960e+02,0.000000000000000000e+00,4.985361148196242390e-04,-3.999999968932715255e+00,0.000000000000000000e+00
3.199948689691827397e+01,1.200002036436107602e+02,0.000000000000000000e+00,4.729760336100501334e-04,-3.999999972036706541e+00,0.000000000000000000e+00
3.199948689733487583e+01,1.200001994105229102e+02,0.000000000000000000e+00,4.487264246520781359e-04,-3.999999974830572125e+00,0.000000000000000000e+00
3.199948689773011878e+01,1.200001951774350744e+02,0.000000000000000000e+00,4.257200996832241147e-04,-3.999999977345297442e+00,0.000000000000000000e+00
3.199948689810510061e+01,1.200001909443472243e+02,0.000000000000000000e+00,4.038933152013372027e-04,-3.999999979608771294e+00,0.000000000000000000e+00
3.199948689947481029e+01,1.200001867112599285e+02,0.000000000000000000e+00,5.997563920011205266e-03,-3.999995503650848772e+00,0.000000000000000000e+00
3.199948691354095942e+01,1.200001824782105899e+02,0.000000000000000000e+00,3.099725591837365971e-02,-3.999879894462521790e+00,0.000000000000000000e+00
3.199948695826769551e+01,1.200001782454693142e+02,0.000000000000000000e+00,7.599299402242214174e-02,-3.999278067959202154e+00,0.000000000000000000e+00
3.199948705168267438e+01,1.200001740138458359e+02,0.000000000000000000e+00,1.409683692745359596e-01,-3.997515218090365252e+00,0.000000000000000000e+00
3.199948721178827782e+01,1.200001697850066478e+02,0.000000000000000000e+00,2.258773478248075617e-01,-3.993617335666952872e+00,0.000000000000000000e+00
3.199948745652555004e+01,1.200001655617907943e+02,0.000000000000000000e+00,3.306199466121687580e-01,-3.986312889237641155e+00,0.000000000000000000e+00
3.199948780371325086e+01,1.200001613485234628e+02,0.000000000000000000e+00,4.550105275714174669e-01,-3.974036414000148731e+00,0.000000000000000000e+00
3.199948827095532522e+01,1.200001571513240464e+02,0.000000000000000000e+00,5.987388758697484992e-01,-3.954935114325165646e+00,0.000000000000000000e+00
3.199948887551046539e+01,1.200001529784055521e+02,0.000000000000000000e+00,7.613243639003075547e-01,-3.926879831740687887e+00,0.000000000000000000e+00
3.199948963411765845e+01,1.200001488403594578e+02,0.000000000000000000e+00,9.420636992028581513e-01,-3.887481959655145314e+00,0.000000000000000000e+00
3.199949056277230852e+01,1.200001447504194658e+02,0.000000000000000000e+00,1.139973020751408495e+00,-3.834118087899600624e+00,0.000000000000000000e+00
3.199949167644592052e+01,1.200001407246936367e+02,0.000000000000000000e+00,1.353625852295872622e+00,-3.764000139744451801e+00,0.000000000000000000e+00
3.199949298668537168e+01,1.200001367813680133e+02,0.000000000000000000e+00,1.573698793785865302e+00,-3.677427376092815781e+00,0.000000000000000000e+00
3.199949449284151370e+01,1.200001329355795718e+02,0.000000000000000000e+00,1.785806998615206531e+00,-3.579230834089488056e+00,0.000000000000000000e+00
3.199949618500371074e+01,1.200001291977696525e+02,0.000000000000000000e+00,1.984406359965243061e+00,-3.473057931928213105e+00,0.000000000000000000e+00
3.199949805023959115e+01,1.200001255750919000e+02,0.000000000000000000e+00,2.168082760212898474e+00,-3.361460567204024308e+00,0.000000000000000000e+00
3.199950007506952687e+01,1.200001220723386979e+02,0.000000000000000000e+00,2.336941827386505466e+00,-3.246336842567542735e+00,0.000000000000000000e+00
3.199950224637593976e+01,1.200001186925060068e+02,0.000000000000000000e+00,2.491644714439447128e+00,-3.129170276128473649e+00,0.000000000000000000e+00
3.199950455173221897e+01,1.200001154371649079e+02,0.000000000000000000e+00,2.633047314609068046e+00,-3.011156229595196354e+00,0.000000000000000000e+00
3.199950697951239675e+01,1.200001123067302728e+02,0.000000000000000000e+00,2.762061059282281850e+00,-2.893271280885430397e+00,0.000000000000000000e+00
3.199950951891459283e+01,1.200001093006705162e+02,0.000000000000000000e+00,2.879596114522385175e+00,-2.776315222957862261e+00,0.000000000000000000e+00
3.199951215994826015e+01,1.200001064176803141e+02,0.000000000000000000e+00,2.986536230985479712e+00,-2.660939935626324804e+00,0.000000000000000000e+00
3.199951489340480748e+01,1.200001036558261376e+02,0.000000000000000000e+00,3.083726583191708226e+00,-2.547671556562339568e+00,0.000000000000000000e+00
3.199951771081999041e+01,1.200001010126702425e+02,0.000000000000000000e+00,3.171967558455754066e+00,-2.436928765496485294e+00,0.000000000000000000e+00
3.199952060443209589e+01,1.200000984853768102e+02,0.000000000000000000e+00,3.252011687741419355e+00,-2.329038424499086712e+00,0.000000000000000000e+00
3.199952356713818347e+01,1.200000960708024706e+02,0.000000000000000000e+00,3.324562477154756834e+00,-2.224249162188132622e+00,0.000000000000000000e+00
3.199952659244986108e+01,1.200000937655733821e+02,0.000000000000000000e+00,3.390274502617736108e+00,-2.122743224438614629e+00,0.000000000000000000e+00
3.199952967444949792e+01,1.200000915661502745e+02,0.000000000000000000e+00,3.449754383198022634e+00,-2.024646807620038125e+00,0.000000000000000000e+00
3.199953280774754205e+01,1.200000894688835444e+02,0.000000000000000000e+00,3.503562370221800393e+00,-1.930039045710159717e+00,0.000000000000000000e+00
3.199953598744154704e+01,1.200000874700591424e+02,0.000000000000000000e+00,3.552214358820576567e+00,-1.838959800808299905e+00,0.000000000000000000e+00
3.199953920907704941e+01,1.200000855659368568e+02,0.000000000000000000e+00,3.596184174904760500e+00,-1.751416392570467995e+00,0.000000000000000000e+00
3.199954246861064533e+01,1.200000837527819897e+02,0.000000000000000000e+00,3.635906024705589878e+00,-1.667389390487289846e+00,0.000000000000000000e+00
3.199954576237524506e+01,1.200000820268911355e+02,0.000000000000000000e+00,3.671777020511282519e+00,-1.586837581999263058e+00,0.000000000000000000e+00
3.199954908704767220e+01,1.200000803846132271e+02,0.000000000000000000e+00,3.704159717199959623e+00,-1.509702218807767338e+00,0.000000000000000000e+00
3.199955243961852958e+01,1.200000788223662482e+02,0.000000000000000000e+00,3.733384610882013899e+00,-1.435910633441139783e+00,0.000000000000000000e+00
3.199955581736426069e+01,1.200000773366505626e+02,0.000000000000000000e+00,3.759752564255083751e+00,-1.365379308315936235e+00,0.000000000000000000e+00
3.199955921782138191e+01,1.200000759240589474e+02,0.000000000000000000e+00,3.783537133790606077e+00,-1.298016470322139959e+00,0.000000000000000000e+00
3.199956263876274676e+01,1.200000745812845082e+02,0.000000000000000000e+00,3.804986782130081568e+00,-1.233724275442185991e+00,0.000000000000000000e+00
3.199956607817582110e+01,1.200000733051259516e+02,0.000000000000000000e+00,3.824326965496867015e+00,-1.172400640128410831e+00,0.000000000000000000e+00
3.199956953424269557e+01,1.200000720924914646e+02,0.000000000000000000e+00,3.841762090876439384e+00,-1.113940769118659579e+00,0.000000000000000000e+00
3.199957300532185300e+01,1.200000709404009029e+02,0.000000000000000000e+00,3.857477341474275345e+00,-1.058238423046781174e+00,0.000000000000000000e+00
3.199957648993157022e+01,1.200000698459869000e+02,0.000000000000000000e+00,3.871640371763928279e+00,-1.005186963568297509e+00,0.000000000000000000e+00
3.199957998673470883e+01,1.200000688064947099e+02,0.000000000000000000e+00,3.884402875483798923e+00,-9.546802087260308767e-01,0.000000000000000000e+00
3.199958349452494488e+01,1.200000678192814547e+02,0.000000000000000000e+00,3.895902031388693842e+00,-9.066131268746510097e-01,0.000000000000000000e+00
3.199958701221422430e+01,1.200000668818147318e+02,0.000000000000000000e+00,3.906261832540912415e+00,-8.608823936137233179e-01,0.000000000000000000e+00
3.199959053882134441e+01,1.200000659916704109e+02,0.000000000000000000e+00,3.915594305539921827e+00,-8.173868327929674216e-01,0.000000000000000000e+00
3.199959407346169016e+01,1.200000651465302894e+02,0.000000000000000000e+00,3.924000626423866489e+00,-7.760277597000543315e-01,0.000000000000000000e+00
3.199959761533779101e+01,1.200000643441793073e+02,0.000000000000000000e+00,3.931572140097704171e+00,-7.367092419723949570e-01,0.000000000000000000e+00
3.199960116373089036e+01,1.200000635825025910e+02,0.000000000000000000e+00,3.938391290105424769e+00,-6.993382915454500193e-01,0.000000000000000000e+00
3.199960471799324679e+01,1.200000628594821421e+02,0.000000000000000000e+00,3.944532465410250044e+00,-6.638249990204615480e-01,0.000000000000000000e+00
3.199960827754119563e+01,1.200000621731936548e+02,0.000000000000000000e+00,3.950062770610496266e+00,-6.300826201673185301e-01,0.000000000000000000e+00
3.199961184184887841e+01,1.200000615218030759e+02,0.000000000000000000e+00,3.955042725726207742e+00,-5.980276228404436401e-01,0.000000000000000000e+00
3.199961541044252655e+01,1.200000609035632380e+02,0.000000000000000000e+00,3.959526901363100926e+00,-5.675797013476645558e-01,0.000000000000000000e+00
3.199961898289539164e+01,1.200000603168103908e+02,0.000000000000000000e+00,3.963564494711468100e+00,-5.386617642478510604e-01,0.000000000000000000e+00
3.199962255882307716e+01,1.200000597599608909e+02,0.000000000000000000e+00,3.967199851480388340e+00,-5.111999006396281686e-01,0.000000000000000000e+00
3.199962613787936405e+01,1.200000592315077625e+02,0.000000000000000000e+00,3.970472938510734462e+00,-4.851233292204314984e-01,0.000000000000000000e+00
3.199962971975244130e+01,1.200000587300175141e+02,0.000000000000000000e+00,3.973419771460606764e+00,-4.603643337248470302e-01,0.000000000000000000e+00
3.199963330416150598e+01,1.200000582541268983e+02,0.000000000000000000e+00,3.976072801618607322e+00,-4.368581877780715050e-01,0.000000000000000000e+00
3.199963689085370433e+01,1.200000578025397289e+02,0.000000000000000000e+00,3.978461265576982875e+00,-4.145430717109803154e-01,0.000000000000000000e+00
3.199964047960132518e+01,1.200000573740239105e+02,0.000000000000000000e+00,3.980611501190189916e+00,-3.933599834659917138e-01,0.000000000000000000e+00
3.199964407019935209e+01,1.200000569674084829e+02,0.000000000000000000e+00,3.982547232956080041e+00,-3.732526453675235056e-01,0.000000000000000000e+00
3.199964766246316472e+01,1.200000565815807931e+02,0.000000000000000000e+00,3.984289829687172269e+00,-3.541674082285758418e-01,0.000000000000000000e+00
3.199965125622656714e+01,1.200000562154837382e+02,0.000000000000000000e+00,3.985858537088474929e+00,-3.360531540082661861e-01,0.000000000000000000e+00
3.199965485133989773e+01,1.200000558681131224e+02,0.000000000000000000e+00,3.987270687625667165e+00,-3.188611980174457794e-01,0.000000000000000000e+00
3.199965844766843759e+01,1.200000555385152126e+02,0.000000000000000000e+00,3.988541889852626365e+00,-3.025451914852117508e-01,0.000000000000000000e+00
3.199966204509088286e+01,1.200000552257841946e+02,0.000000000000000000e+00,3.989686199169507841e+00,-2.870610251433483029e-01,0.000000000000000000e+00
3.199966564349803377e+01,1.200000549290599139e+02,0.000000000000000000e+00,3.990716271800983872e+00,-2.723667343543211272e-01,0.000000000000000000e+00
3.199966924279157965e+01,1.200000546475256868e+02,0.000000000000000000e+00,3.991643503617890332e+00,-2.584224061978293019e-01,0.000000000000000000e+00
3.199967284288303304e+01,1.200000543804060413e+02,0.000000000000000000e+00,3.992478155273436524e+00,-2.451900888380286747e-01,0.000000000000000000e+00
3.199967644369272080e+01,1.200000541269648693e+02,0.000000000000000000e+00,3.993229464986336463e+00,-2.326337034157359984e-01,0.000000000000000000e+00
3.199968004514891007e+01,1.200000538865032809e+02,0.000000000000000000e+00,3.993905750176719227e+00,-2.207189586449696261e-01,0.000000000000000000e+00
3.199968364718705160e+01,1.200000536583579276e+02,0.000000000000000000e+00,3.994514499045583200e+00,-2.094132682391326994e-01,0.000000000000000000e+00
3.199968724974902656e+01,1.200000534418991691e+02,0.000000000000000000e+00,3.995062453083927156e+00,-1.986856712473622499e-01,0.000000000000000000e+00
3.199969085278252479e+01,1.200000532365293253e+02,0.000000000000000000e+00,3.995555681402703119e+00,-1.885067553446389266e-01,0.000000000000000000e+00
3.199969445624044084e+01,1.200000530416811984e+02,0.000000000000000000e+00,3.995999647688554202e+00,-1.788485830889709471e-01,0.000000000000000000e+00
3.199969806008038731e+01,1.200000528568164384e+02,0.000000000000000000e+00,3.996399270512205337e+00,-1.696846211343091271e-01,0.000000000000000000e+00
3.199970166426421514e+01,1.200000526814241653e+02,0.000000000000000000e+00,3.996758977645618049e+00,-1.609896723679363206e-01,0.000000000000000000e+00
3.199970526875756960e+01,1.200000525150195330e+02,0.000000000000000000e+00,3.997082754980002761e+00,-1.527398109251611735e-01,0.000000000000000000e+00
3.199970887352953142e+01,1.200000523571424367e+02,0.000000000000000000e+00,3.997374190578852904e+00,-1.449123200215951257e-01,0.000000000000000000e+00
3.199971247855227574e+01,1.200000522073562763e+02,0.000000000000000000e+00,3.997636514347800318e+00,-1.374856325335593321e-01,0.000000000000000000e+00
3.199971608380074173e+01,1.200000520652467060e+02,0.000000000000000000e+00,3.997872633755753746e+00,-1.304392742497983426e-01,0.000000000000000000e+00
3.199971968925239096e+01,1.200000519304205966e+02,0.000000000000000000e+00,3.998085165999053725e+00,-1.237538097122763275e-01,0.000000000000000000e+00
3.199972329488691969e+01,1.200000518025048990e+02,0.000000000000000000e+00,3.998276466961738773e+00,-1.174107905600653978e-01,0.000000000000000000e+00
3.199972690068605630e+01,1.200000516811455924e+02,0.000000000000000000e+00,3.998448657290203823e+00,-1.113927062879279534e-01,0.000000000000000000e+00
3.199973050663336949e+01,1.200000515660068743e+02,0.000000000000000000e+00,3.998603645869056145e+00,-1.056829373299012637e-01,0.000000000000000000e+00
3.199973411271404089e+01,1.200000514567699526e+02,0.000000000000000000e+00,3.998743150956611814e+00,-1.002657103778163833e-01,0.000000000000000000e+00
3.199973771891475494e+01,1.200000513531325197e+02,0.000000000000000000e+00,3.998868719212890888e+00,-9.512605584504953138e-02,0.000000000000000000e+00
3.199974132522351766e+01,1.200000512548075875e+02,0.000000000000000000e+00,3.998981742829868846e+00,-9.024976738677323307e-02,0.000000000000000000e+00
3.199974493162953593e+01,1.200000511615229897e+02,0.000000000000000000e+00,3.999083474952962902e+00,-8.562336338942219682e-02,0.000000000000000000e+00
3.199974853812309306e+01,1.200000510730203871e+02,0.000000000000000000e+00,3.999175043563947707e+00,-8.123405034391424639e-02,0.000000000000000000e+00
3.199975214469544227e+01,1.200000509890547136e+02,0.000000000000000000e+00,3.999257463978606264e+00,-7.706968801928724966e-02,0.000000000000000000e+00
3.199975575133871075e+01,1.200000509093934653e+02,0.000000000000000000e+00,3.999331650097172286e+00,-7.311875635575090793e-02,0.000000000000000000e+00
3.199975935804581084e+01,1.200000508338160046e+02,0.000000000000000000e+00,3.999398424531907636e+00,-6.937032399865662724e-02,0.000000000000000000e+00
3.199976296481037252e+01,1.200000507621130481e+02,0.000000000000000000e+00,3.999458527723766199e+00,-6.581401839750229688e-02,0.000000000000000000e+00
3.199976657162664395e+01,1.200000506940859992e+02,0.000000000000000000e+00,3.999512626148975070e+00,-6.243999739677581068e-02,0.000000000000000000e+00
3.199977017848947369e+01,1.200000506295464362e+02,0.000000000000000000e+00,3.999561319706307128e+00,-5.923892224816545288e-02,0.000000000000000000e+00
3.199977378539419348e+01,1.200000505683155865e+02,0.000000000000000000e+00,3.999605148366786267e+00,-5.620193197640026977e-02,0.000000000000000000e+00
3.199977739233663243e+01,1.200000505102238577e+02,0.000000000000000000e+00,3.999644598159421971e+00,-5.332061903370636374e-02,0.000000000000000000e+00
3.199978099931301401e+01,1.200000504551103404e+02,0.000000000000000000e+00,3.999680106559232229e+00,-5.058700618055789189e-02,0.000000000000000000e+00
3.199978460631994537e+01,1.200000504028223531e+02,0.000000000000000000e+00,3.999712067337207522e+00,-4.799352453304939897e-02,0.000000000000000000e+00
3.199978821335437829e+01,1.200000503532150589e+02,0.000000000000000000e+00,3.999740834925928024e+00,-4.553299271980891516e-02,0.000000000000000000e+00
3.199979182041356651e+01,1.200000503061510244e+02,0.000000000000000000e+00,3.999766728349179790e+00,-4.319859709389851227e-02,0.000000000000000000e+00
3.199979542749503381e+01,1.200000502614998794e+02,0.000000000000000000e+00,3.999790034759099111e+00,-4.098387294760513083e-02,0.000000000000000000e+00
3.199979903459654906e+01,1.200000502191379326e+02,0.000000000000000000e+00,3.999811012620033246e+00,-3.888268668040509302e-02,0.000000000000000000e+00
3.199980264171611566e+01,1.200000501789478449e+02,0.000000000000000000e+00,3.999829894574386202e+00,-3.688921887268550859e-02,0.000000000000000000e+00
3.199980624885192526e+01,1.200000501408182316e+02,0.000000000000000000e+00,3.999846890022213053e+00,-3.499794822002526284e-02,0.000000000000000000e+00
3.199980985600235783e+01,1.200000501046434920e+02,0.000000000000000000e+00,3.999862187443142147e+00,-3.320363628497402519e-02,0.000000000000000000e+00
3.199981346316596031e+01,1.200000500703233968e+02,0.000000000000000000e+00,3.999875956486358852e+00,-3.150131302532076238e-02,0.000000000000000000e+00
3.199981707034139689e+01,1.200000500377628896e+02,0.000000000000000000e+00,3.999888349851818070e+00,-2.988626305981374395e-02,0.000000000000000000e+00
3.199982067752750226e+01,1.200000500068717173e+02,0.000000000000000000e+00,3.999899504983534193e+00,-2.835401263418253076e-02,0.000000000000000000e+00
3.199982428472320706e+01,1.200000499775643021e+02,0.000000000000000000e+00,3.999909545593714810e+00,-2.690031725212079991e-02,0.000000000000000000e+00
3.199982789192754495e+01,1.200000499497594859e+02,0.000000000000000000e+00,3.999918583034640207e+00,-2.552114993761848277e-02,0.000000000000000000e+00
3.199983149913965619e+01,1.200000499233801889e+02,0.000000000000000000e+00,3.999926717533492937e+00,-2.421269009668470390e-02,0.000000000000000000e+00
3.199983510635876982e+01,1.200000498983533532e+02,0.000000000000000000e+00,3.999934039303826072e+00,-2.297131294808147511e-02,0.000000000000000000e+00
3.199983871358418241e+01,1.200000498746096440e+02,0.000000000000000000e+00,3.999940629545995385e+00,-2.179357949419449478e-02,0.000000000000000000e+00
3.199984232081526159e+01,1.200000498520832792e+02,0.000000000000000000e+00,3.999946561347643481e+00,-2.067622700460400309e-02,0.000000000000000000e+00
3.199984592805144246e+01,1.200000498307118022e+02,0.000000000000000000e+00,3.999951900494226553e+00,-1.961615998628785107e-02,0.000000000000000000e+00
3.199984953529221343e+01,1.200000498104360815e+02,0.000000000000000000e+00,3.999956706198562362e+00,-1.861044161569370275e-02,0.000000000000000000e+00
3.199985314253711621e+01,1.200000497911998565e+02,0.000000000000000000e+00,3.999961031757493402e+00,-1.765628560915956033e-02,0.000000000000000000e+00
3.199985674978574579e+01,1.200000497729498790e+02,0.000000000000000000e+00,3.999964925142946992e+00,-1.675104850934439060e-02,0.000000000000000000e+00
3.199986035703772203e+01,1.200000497556356009e+02,0.000000000000000000e+00,3.999968429533943048e+00,-1.589222236645619971e-02,0.000000000000000000e+00
3.199986396429270386e+01,1.200000497392090040e+02,0.000000000000000000e+00,3.999971583795451924e+00,-1.507742779413531742e-02,0.000000000000000000e+00
3.199986757155040351e+01,1.200000497236245991e+02,0.000000000000000000e+00,3.999974422909409633e+00,-1.430440738086900636e-02,0.000000000000000000e+00
3.199987117881054743e+01,1.200000497088392137e+02,0.000000000000000000e+00,3.999976978362672408e+00,-1.357101943878158586e-02,0.000000000000000000e+00
3.199987478607288693e+01,1.200000496948118638e+02,0.000000000000000000e+00,3.999979278496209822e+00,-1.287523207256446173e-02,0.000000000000000000e+00
3.199987839333720174e+01,1.200000496815037110e+02,0.000000000000000000e+00,3.999981348819412919e+00,-1.221511755218525862e-02,0.000000000000000000e+00
3.199988200060329291e+01,1.200000496688778640e+02,0.000000000000000000e+00,3.999983212292996360e+00,-1.158884697384618932e-02,0.000000000000000000e+00
3.199988560787099345e+01,1.200000496568993213e+02,0.000000000000000000e+00,3.999984889583641401e+00,-1.099468519445160122e-02,0.000000000000000000e+00
3.199988921514012929e+01,1.200000496455349577e+02,0.000000000000000000e+00,3.999986399293192108e+00,-1.043098602559458868e-02,0.000000000000000000e+00
3.199989282241056543e+01,1.200000496347532248e+02,0.000000000000000000e+00,3.999987758164955665e+00,-9.896187673785198508e-03,0.000000000000000000e+00
3.199989642968216330e+01,1.200000496245242800e+02,0.000000000000000000e+00,3.999988981269391175e+00,-9.388808414319263149e-03,0.000000000000000000e+00
3.199990003695481278e+01,1.200000496148197726e+02,0.000000000000000000e+00,3.999990082171245298e+00,-8.907442486829522665e-03,0.000000000000000000e+00
3.199990364422841083e+01,1.200000496056128299e+02,0.000000000000000000e+00,3.999991073079990134e+00,-8.450756201170793805e-03,0.000000000000000000e+00
3.199990725150285797e+01,1.200000495968779148e+02,0.000000000000000000e+00,3.999991964985229576e+00,-8.017484242870225736e-03,0.000000000000000000e+00
3.199991085877807251e+01,1.200000495885908407e+02,0.000000000000000000e+00,3.999992767778578706e+00,-7.606426167923627593e-03,0.000000000000000000e+00
3.199991446605397627e+01,1.200000495807286285e+02,0.000000000000000000e+00,3.999993490363364934e+00,-7.216443077240915389e-03,0.000000000000000000e+00
3.199991807333049465e+01,1.200000495732695498e+02,0.000000000000000000e+00,3.999994140753369898e+00,-6.846454461539332875e-03,0.000000000000000000e+00
3.199992168060757791e+01,1.200000495661928852e+02,0.000000000000000000e+00,3.999994726161703706e+00,-6.495435207953448656e-03,0.000000000000000000e+00
3.199992528788515500e+01,1.200000495594790380e+02,0.000000000000000000e+00,3.999995253080802726e+00,-6.162412760077467903e-03,0.000000000000000000e+00
3.199992889516319394e+01,1.200000495531094060e+02,0.000000000000000000e+00,3.999995727354433761e+00,-5.846464423579107554e-03,0.000000000000000000e+00
3.199993250244163079e+01,1.200000495470663537e+02,0.000000000000000000e+00,3.999996154242501323e+00,-5.546714809926484718e-03,0.000000000000000000e+00
3.199993610972043001e+01,1.200000495413331407e+02,0.000000000000000000e+00,3.999996538479383634e+00,-5.262333411151173118e-03,0.000000000000000000e+00
3.199993971699955964e+01,1.200000495358938508e+02,0.000000000000000000e+00,3.999996884326439961e+00,-4.992532298932721505e-03,0.000000000000000000e+00
3.199994332427899124e+01,1.200000495307334347e+02,0.000000000000000000e+00,3.999997195619267920e+00,-4.736563941633771882e-03,0.000000000000000000e+00
3.199994693155868930e+01,1.200000495258375963e+02,0.000000000000000000e+00,3.999997475810245451e+00,-4.493719133240993945e-03,0.000000000000000000e+00
3.199995053883862184e+01,1.200000495211927642e+02,0.000000000000000000e+00,3.999997728006815301e+00,-4.263325028476673377e-03,0.000000000000000000e+00
3.199995414611876399e+01,1.200000495167860919e+02,0.000000000000000000e+00,3.999997955005951233e+00,-4.044743278639451739e-03,0.000000000000000000e+00
3.199995775339910864e+01,1.200000495126053437e+02,0.000000000000000000e+00,3.999998159325175884e+00,-3.837368263011463158e-03,0.000000000000000000e+00
3.199996136067962027e+01,1.200000495086389378e+02,0.000000000000000000e+00,3.999998343230481979e+00,-3.640625410933520049e-03,0.000000000000000000e+00
3.199996496796029177e+01,1.200000495048759177e+02,0.000000000000000000e+00,3.999998508761461569e+00,-3.453969609901000239e-03,0.000000000000000000e+00
3.199996857524110183e+01,1.200000495013058099e+02,0.000000000000000000e+00,3.999998657753928377e+00,-3.276883695271113651e-03,0.000000000000000000e+00
3.199997218252203623e+01,1.200000494979187238e+02,0.000000000000000000e+00,3.999998791860276626e+00,-3.108877017398219058e-03,0.000000000000000000e+00
3.199997578980309143e+01,1.200000494947053085e+02,0.000000000000000000e+00,3.999998912567805931e+00,-2.949484082228141443e-03,0.000000000000000000e+00
3.199997939708424255e+01,1.200000494916566396e+02,0.000000000000000000e+00,3.999999021215217887e+00,-2.798263261585885817e-03,0.000000000000000000e+00
3.199998300436548604e+01,1.200000494887642901e+02,0.000000000000000000e+00,3.999999119007461079e+00,-2.654795569584078412e-03,0.000000000000000000e+00
3.199998661164681124e+01,1.200000494860202167e+02,0.000000000000000000e+00,3.999999207029096393e+00,-2.518683501762571456e-03,0.000000000000000000e+00
