q0 (),q1,q2,q3
5.043313218488860094e-05,0.000000000000000000e+00,0.000000000000000000e+00,9.999999987282496283e-01
5.016839326377189396e-05,0.000000000000000000e+00,0.000000000000000000e+00,9.999999987415661984e-01
4.990504403834179791e-05,0.000000000000000000e+00,0.000000000000000000e+00,9.999999987547433244e-01
4.964307721332289930e-05,0.000000000000000000e+00,0.000000000000000000e+00,9.999999987677824498e-01
7.464307716434156353e-05,0.000000000000000000e+00,0.000000000000000000e+00,9.999999972142055160e-01
1.246430769110201881e-04,0.000000000000000000e+00,0.000000000000000000e+00,9.999999922320516044e-01
1.996430759076001375e-04,0.000000000000000000e+00,0.000000000000000000e+00,9.999999800713209597e-01
2.996430727498391837e-04,0.000000000000000000e+00,0.000000000000000000e+00,9.999999551070134496e-01
4.246430644716642742e-04,0.000000000000000000e+00,0.000000000000000000e+00,9.999999098391297858e-01
5.746430456078938792e-04,0.000000000000000000e+00,0.000000000000000000e+00,9.999998348926714131e-01
7.496430070216969499e-04,0.000000000000000000e+00,0.000000000000000000e+00,9.999997190176415085e-01
9.496429344990101832e-04,0.000000000000000000e+00,0.000000000000000000e+00,9.999995490890468686e-01
1.174642807107692142e-03,0.000000000000000000e+00,0.000000000000000000e+00,9.999993101068999080e-01
1.424642595322748182e-03,0.000000000000000000e+00,0.000000000000000000e+00,9.999989851962228782e-01
1.699642258916294561e-03,0.000000000000000000e+00,0.000000000000000000e+00,9.999985556070527526e-01
1.999641744614482838e-03,0.000000000000000000e+00,0.000000000000000000e+00,9.999980007144479988e-01
2.324640983519165628e-03,0.000000000000000000e+00,0.000000000000000000e+00,9.999972980184985705e-01
2.674639888295640092e-03,0.000000000000000000e+00,0.000000000000000000e+00,9.999964231443370100e-01
3.049638350125134529e-03,0.000000000000000000e+00,0.000000000000000000e+00,9.999953498421547682e-01
3.449636235424270638e-03,0.000000000000000000e+00,0.000000000000000000e+00,9.999940499872203015e-01
3.874633382329274733e-03,0.000000000000000000e+00,0.000000000000000000e+00,9.999924935799030523e-01
4.324629596946283176e-03,0.000000000000000000e+00,0.000000000000000000e+00,9.999906487457016491e-01
4.799624649366415405e-03,0.000000000000000000e+00,0.000000000000000000e+00,9.999884817352774347e-01
5.299618269447837170e-03,0.000000000000000000e+00,0.000000000000000000e+00,9.999859569244951008e-01
5.824610142362831623e-03,0.000000000000000000e+00,0.000000000000000000e+00,9.999830368144698722e-01
6.374599903909882598e-03,0.000000000000000000e+00,0.000000000000000000e+00,9.999796820316225743e-01
6.949587135592788859e-03,0.000000000000000000e+00,0.000000000000000000e+00,9.999758513277432481e-01
7.549571359464591486e-03,0.000000000000000000e+00,0.000000000000000000e+00,9.999715015800642037e-01
8.174552032737677013e-03,0.000000000000000000e+00,0.000000000000000000e+00,9.999665877913441747e-01
8.824528542158730990e-03,0.000000000000000000e+00,0.000000000000000000e+00,9.999610630899627983e-01
9.499500198150790178e-03,0.000000000000000000e+00,0.000000000000000000e+00,9.999548787300281960e-01
1.019946622872019287e-02,0.000000000000000000e+00,0.000000000000000000e+00,9.999479840914972106e-01
1.092442577312979952e-02,0.000000000000000000e+00,0.000000000000000000e+00,9.999403266803111867e-01
1.167437787533715486e-02,0.000000000000000000e+00,0.000000000000000000e+00,9.999318521285457395e-01
1.244932147719987788e-02,0.000000000000000000e+00,0.000000000000000000e+00,9.999225041945787318e-01
1.324925541144607484e-02,0.000000000000000000e+00,0.000000000000000000e+00,9.999122247632750149e-01
1.407417839441115620e-02,0.000000000000000000e+00,0.000000000000000000e+00,9.999009538461908209e-01
1.492408901853977017e-02,0.000000000000000000e+00,0.000000000000000000e+00,9.998886295817983605e-01
1.579898574465513419e-02,0.000000000000000000e+00,0.000000000000000000e+00,9.998751882357318488e-01
1.669886689399356985e-02,0.000000000000000000e+00,0.000000000000000000e+00,9.998605642010572891e-01
1.762373064000567063e-02,0.000000000000000000e+00,0.000000000000000000e+00,9.998446899985660163e-01
1.857357499992282751e-02,0.000000000000000000e+00,0.000000000000000000e+00,9.998274962770938856e-01
1.954839782609136753e-02,0.000000000000000000e+00,0.000000000000000000e+00,9.998089118138689946e-01
2.054819679707221847e-02,0.000000000000000000e+00,0.000000000000000000e+00,9.997888635148867165e-01
2.157296940850747871e-02,0.000000000000000000e+00,0.000000000000000000e+00,9.997672764153163749e-01
2.262271296375267457e-02,0.000000000000000000e+00,0.000000000000000000e+00,9.997440736799392269e-01
2.369742456427699484e-02,0.000000000000000000e+00,0.000000000000000000e+00,9.997191766036201965e-01
2.479710109982963609e-02,0.000000000000000000e+00,0.000000000000000000e+00,9.996925046118155800e-01
2.592173923837238353e-02,0.000000000000000000e+00,0.000000000000000000e+00,9.996639752611163887e-01
2.707133541578049529e-02,0.000000000000000000e+00,0.000000000000000000e+00,9.996335042398319937e-01
2.824588582530986047e-02,0.000000000000000000e+00,0.000000000000000000e+00,9.996010053686138486e-01
2.944538640683186381e-02,0.000000000000000000e+00,0.000000000000000000e+00,9.995663906011207356e-01
3.066983283583480865e-02,0.000000000000000000e+00,0.000000000000000000e+00,9.995295700247301962e-01
3.191922051219423656e-02,0.000000000000000000e+00,0.000000000000000000e+00,9.994904518612941491e-01
3.319354454871013133e-02,0.000000000000000000e+00,0.000000000000000000e+00,9.994489424679445788e-01
3.449279975941248882e-02,0.000000000000000000e+00,0.000000000000000000e+00,9.994049463379481857e-01
3.581698064763414596e-02,0.000000000000000000e+00,0.000000000000000000e+00,9.993583661016137709e-01
3.716608139385327997e-02,0.000000000000000000e+00,0.000000000000000000e+00,9.993091025272538008e-01
3.854009584330352761e-02,0.000000000000000000e+00,0.000000000000000000e+00,9.992570545222030365e-01
3.993901749335340701e-02,0.000000000000000000e+00,0.000000000000000000e+00,9.992021191338945618e-01
4.136283948065379301e-02,0.000000000000000000e+00,0.000000000000000000e+00,9.991441915509980953e-01
4.281155456805602749e-02,0.000000000000000000e+00,0.000000000000000000e+00,9.990831651046204742e-01
4.428515513129874931e-02,0.000000000000000000e+00,0.000000000000000000e+00,9.990189312695715307e-01
4.578363314546490120e-02,0.000000000000000000e+00,0.000000000000000000e+00,9.989513796656980249e-01
4.730698017120803928e-02,0.000000000000000000e+00,0.000000000000000000e+00,9.988803980592876330e-01
4.885518734075043612e-02,0.000000000000000000e+00,0.000000000000000000e+00,9.988058723645452108e-01
5.042824534365127065e-02,0.000000000000000000e+00,0.000000000000000000e+00,9.987276866451437751e-01
5.202614441234525849e-02,0.000000000000000000e+00,0.000000000000000000e+00,9.986457231158534231e-01
5.364887430745419322e-02,0.000000000000000000e+00,0.000000000000000000e+00,9.985598621442497436e-01
5.529642430286936527e-02,0.000000000000000000e+00,0.000000000000000000e+00,9.984699822525047175e-01
5.696878317060682234e-02,0.000000000000000000e+00,0.000000000000000000e+00,9.983759601192631061e-01
5.866593916543434706e-02,0.000000000000000000e+00,0.000000000000000000e+00,9.982776705816059915e-01
6.038788000927300392e-02,0.000000000000000000e+00,0.000000000000000000e+00,9.981749866371054658e-01
6.213459287537131948e-02,0.000000000000000000e+00,0.000000000000000000e+00,9.980677794459712482e-01
6.390606437225405945e-02,0.000000000000000000e+00,0.000000000000000000e+00,9.979559183332945560e-01
6.570228052744468694e-02,0.000000000000000000e+00,0.000000000000000000e+00,9.978392707913900095e-01
6.752322677096428416e-02,0.000000000000000000e+00,0.000000000000000000e+00,9.977177024822386775e-01
6.936888791860526537e-02,0.000000000000000000e+00,0.000000000000000000e+00,9.975910772400362614e-01
7.123924815498174079e-02,0.000000000000000000e+00,0.000000000000000000e+00,9.974592570738480823e-01
7.313429101635585128e-02,0.000000000000000000e+00,0.000000000000000000e+00,9.973221021703745359e-01
7.505399937324297444e-02,0.000000000000000000e+00,0.000000000000000000e+00,9.971794708968296783e-01
7.699835541279397011e-02,0.000000000000000000e+00,0.000000000000000000e+00,9.970312198039362750e-01
7.896734062095688012e-02,0.000000000000000000e+00,0.000000000000000000e+00,9.968772036290396432e-01
8.096093576441702744e-02,0.000000000000000000e+00,0.000000000000000000e+00,9.967172752993448404e-01
8.297912087231876233e-02,0.000000000000000000e+00,0.000000000000000000e+00,9.965512859352784192e-01
8.502187521776750911e-02,0.000000000000000000e+00,0.000000000000000000e+00,9.963790848539798573e-01
8.708917729911282157e-02,0.000000000000000000e+00,0.000000000000000000e+00,9.962005195729239926e-01
8.918100482101541659e-02,0.000000000000000000e+00,0.000000000000000000e+00,9.960154358136795727e-01
9.129733467529668745e-02,0.000000000000000000e+00,0.000000000000000000e+00,9.958236775058056933e-01
9.343814292157297252e-02,0.000000000000000000e+00,0.000000000000000000e+00,9.956250867908902347e-01
9.560340476767406614e-02,0.000000000000000000e+00,0.000000000000000000e+00,9.954195040267336259e-01
9.779309454984924654e-02,0.000000000000000000e+00,0.000000000000000000e+00,9.952067677916807131e-01
1.000071857127595443e-01,0.000000000000000000e+00,0.000000000000000000e+00,9.949867148891052837e-01
1.022456507892584576e-01,0.000000000000000000e+00,0.000000000000000000e+00,9.947591803520493547e-01
1.045084613799610734e-01,0.000000000000000000e+00,0.000000000000000000e+00,9.945239974480220013e-01
1.067955881326046186e-01,0.000000000000000000e+00,0.000000000000000000e+00,9.942809976839600550e-01
1.091070007211995679e-01,0.000000000000000000e+00,0.000000000000000000e+00,9.940300108113557798e-01
1.114426678249736263e-01,0.000000000000000000e+00,0.000000000000000000e+00,9.937708648315528581e-01
1.138025571071085429e-01,0.000000000000000000e+00,0.000000000000000000e+00,9.935033860012170148e-01
1.161866351932731301e-01,0.000000000000000000e+00,0.000000000000000000e+00,9.932273988379827223e-01
1.185948676499516408e-01,0.000000000000000000e+00,0.000000000000000000e+00,9.929427261262808724e-01
1.210272189625700295e-01,0.000000000000000000e+00,0.000000000000000000e+00,9.926491889233507449e-01
1.234836525134200974e-01,0.000000000000000000e+00,0.000000000000000000e+00,9.923466065654403812e-01
1.259641305593853788e-01,0.000000000000000000e+00,0.000000000000000000e+00,9.920347966741983603e-01
1.284686142094678130e-01,0.000000000000000000e+00,0.000000000000000000e+00,9.917135751632619733e-01
1.309970634021170033e-01,0.000000000000000000e+00,0.000000000000000000e+00,9.913827562450446829e-01
1.335494368823655076e-01,0.000000000000000000e+00,0.000000000000000000e+00,9.910421524377270863e-01
1.361256921787693253e-01,0.000000000000000000e+00,0.000000000000000000e+00,9.906915745724553801e-01
1.387257855801568018e-01,0.000000000000000000e+00,0.000000000000000000e+00,9.903308318007515432e-01
1.413496721121861310e-01,0.000000000000000000e+00,0.000000000000000000e+00,9.899597316021382376e-01
1.439973055137152569e-01,0.000000000000000000e+00,0.000000000000000000e+00,9.895780797919837557e-01
1.466686382129840927e-01,0.000000000000000000e+00,0.000000000000000000e+00,9.891856805295701216e-01
1.493636213036117766e-01,0.000000000000000000e+00,0.000000000000000000e+00,9.887823363263884557e-01
1.520822045204097694e-01,0.000000000000000000e+00,0.000000000000000000e+00,9.883678480546664868e-01
1.548243362150147628e-01,0.000000000000000000e+00,0.000000000000000000e+00,9.879420149561309872e-01
1.575899633313412873e-01,0.000000000000000000e+00,0.000000000000000000e+00,9.875046346510109041e-01
1.603790313808572399e-01,0.000000000000000000e+00,0.000000000000000000e+00,9.870555031472840746e-01
1.631914844176830248e-01,0.000000000000000000e+00,0.000000000000000000e+00,9.865944148501719635e-01
1.660272650135190542e-01,0.000000000000000000e+00,0.000000000000000000e+00,9.861211625718873108e-01
1.688863142324008582e-01,0.000000000000000000e+00,0.000000000000000000e+00,9.856355375416385733e-01
1.717685716052860245e-01,0.000000000000000000e+00,0.000000000000000000e+00,9.851373294158940475e-01
1.746739751044737721e-01,0.000000000000000000e+00,0.000000000000000000e+00,9.846263262889133339e-01
1.776024611178612933e-01,0.000000000000000000e+00,0.000000000000000000e+00,9.841023147035466989e-01
1.805539644230377827e-01,0.000000000000000000e+00,0.000000000000000000e+00,9.835650796623091052e-01
1.835284181612193977e-01,0.000000000000000000e+00,0.000000000000000000e+00,9.830144046387319090e-01
1.865257538110266233e-01,0.000000000000000000e+00,0.000000000000000000e+00,9.824500715889985525e-01
1.895459011621086765e-01,0.000000000000000000e+00,0.000000000000000000e+00,9.818718609638653616e-01
1.925887882886159752e-01,0.000000000000000000e+00,0.000000000000000000e+00,9.812795517208756646e-01
1.956543415225227567e-01,0.000000000000000000e+00,0.000000000000000000e+00,9.806729213368685638e-01
1.987424854268054486e-01,0.000000000000000000e+00,0.000000000000000000e+00,9.800517458207888000e-01
2.018531427684767954e-01,0.000000000000000000e+00,0.000000000000000000e+00,9.794157997268008176e-01
2.049862344914801793e-01,0.000000000000000000e+00,0.000000000000000000e+00,9.787648561677130266e-01
2.081416796894459409e-01,0.000000000000000000e+00,0.000000000000000000e+00,9.780986868287147029e-01
2.113193955783149169e-01,0.000000000000000000e+00,0.000000000000000000e+00,9.774170619814326333e-01
2.145192974688298893e-01,0.000000000000000000e+00,0.000000000000000000e+00,9.767197504983093914e-01
2.177412987388999133e-01,0.000000000000000000e+00,0.000000000000000000e+00,9.760065198673096853e-01
2.209853108058390525e-01,0.000000000000000000e+00,0.000000000000000000e+00,9.752771362069587724e-01
2.242512430984852090e-01,0.000000000000000000e+00,0.000000000000000000e+00,9.745313642817167166e-01
2.275390030292005761e-01,0.000000000000000000e+00,0.000000000000000000e+00,9.737689675176948167e-01
2.308484959657580438e-01,0.000000000000000000e+00,0.000000000000000000e+00,9.729897080187166480e-01
2.341796252031159709e-01,0.000000000000000000e+00,0.000000000000000000e+00,9.721933465827299337e-01
2.375322919350876527e-01,0.000000000000000000e+00,0.000000000000000000e+00,9.713796427185739102e-01
2.409063952259060670e-01,0.000000000000000000e+00,0.000000000000000000e+00,9.705483546631046288e-01
2.443018319816900041e-01,0.000000000000000000e+00,0.000000000000000000e+00,9.696992393986859637e-01
2.477184969218134136e-01,0.000000000000000000e+00,0.000000000000000000e+00,9.688320526710486602e-01
2.511562825501846841e-01,0.000000000000000000e+00,0.000000000000000000e+00,9.679465490075223055e-01
2.546150791264374935e-01,0.000000000000000000e+00,0.000000000000000000e+00,9.670424817356463310e-01
2.580947746370375606e-01,0.000000000000000000e+00,0.000000000000000000e+00,9.661196030021628189e-01
2.615952547663115690e-01,0.000000000000000000e+00,0.000000000000000000e+00,9.651776637923965563e-01
2.651164028674002915e-01,0.000000000000000000e+00,0.000000000000000000e+00,9.642164139500272180e-01
2.686580999331412700e-01,0.000000000000000000e+00,0.000000000000000000e+00,9.632356021972580118e-01
2.722202245668851606e-01,0.000000000000000000e+00,0.000000000000000000e+00,9.622349761553851133e-01
2.758026529532511262e-01,0.000000000000000000e+00,0.000000000000000000e+00,9.612142823657732205e-01
2.794052588288252204e-01,0.000000000000000000e+00,0.000000000000000000e+00,9.601732663112408916e-01
2.830279134528063123e-01,0.000000000000000000e+00,0.000000000000000000e+00,9.591116724378609959e-01
2.866704855776044392e-01,0.000000000000000000e+00,0.000000000000000000e+00,9.580292441771809386e-01
2.903328414193976914e-01,0.000000000000000000e+00,0.000000000000000000e+00,9.569257239688663264e-01
2.940148446286511286e-01,0.000000000000000000e+00,0.000000000000000000e+00,9.558008532837738436e-01
2.977163562606033320e-01,0.000000000000000000e+00,0.000000000000000000e+00,9.546543726474568947e-01
3.014372347457255352e-01,0.000000000000000000e+00,0.000000000000000000e+00,9.534860216641093400e-01
3.051773358601600483e-01,0.000000000000000000e+00,0.000000000000000000e+00,9.522955390409507670e-01
3.089365126961409191e-01,0.000000000000000000e+00,0.000000000000000000e+00,9.510826626130597372e-01
3.127146156324049353e-01,0.000000000000000000e+00,0.000000000000000000e+00,9.498471293686564509e-01
3.165114923045955209e-01,0.000000000000000000e+00,0.000000000000000000e+00,9.485886754748434901e-01
3.203269875756687424e-01,0.000000000000000000e+00,0.000000000000000000e+00,9.473070363038044173e-01
3.241609435063044220e-01,0.000000000000000000e+00,0.000000000000000000e+00,9.460019464594682237e-01
3.280131993253286860e-01,0.000000000000000000e+00,0.000000000000000000e+00,9.446731398046428474e-01
3.318835914001556087e-01,0.000000000000000000e+00,0.000000000000000000e+00,9.433203494886213125e-01
3.357719532072518942e-01,0.000000000000000000e+00,0.000000000000000000e+00,9.419433079752661531e-01
3.396781153026321998e-01,0.000000000000000000e+00,0.000000000000000000e+00,9.405417470715755623e-01
3.436019052923898198e-01,0.000000000000000000e+00,0.000000000000000000e+00,9.391153979567364862e-01
3.475431478032716681e-01,0.000000000000000000e+00,0.000000000000000000e+00,9.376639912116671027e-01
3.515016644533012768e-01,0.000000000000000000e+00,0.000000000000000000e+00,9.361872568490551272e-01
3.554772738224585282e-01,0.000000000000000000e+00,0.000000000000000000e+00,9.346849243438950516e-01
3.594697914234204483e-01,0.000000000000000000e+00,0.000000000000000000e+00,9.331567226645278712e-01
3.634790296723729996e-01,0.000000000000000000e+00,0.000000000000000000e+00,9.316023803041886264e-01
3.675047978598980358e-01,0.000000000000000000e+00,0.000000000000000000e+00,9.300216253130652033e-01
3.715469021219438561e-01,0.000000000000000000e+00,0.000000000000000000e+00,9.284141853308719439e-01
3.756051454108852439e-01,0.000000000000000000e+00,0.000000000000000000e+00,9.267797876199436180e-01
3.796793274666824258e-01,0.000000000000000000e+00,0.000000000000000000e+00,9.251181590988514225e-01
3.837692447881435598e-01,0.000000000000000000e+00,0.000000000000000000e+00,9.234290263765472240e-01
3.878746906043007425e-01,0.000000000000000000e+00,0.000000000000000000e+00,9.217121157870379333e-01
3.919954548459040344e-01,0.000000000000000000e+00,0.000000000000000000e+00,9.199671534245952298e-01
3.961313241170449917e-01,0.000000000000000000e+00,0.000000000000000000e+00,9.181938651795037432e-01
4.002820816669143134e-01,0.000000000000000000e+00,0.000000000000000000e+00,9.163919767743504696e-01
4.044475073617025962e-01,0.000000000000000000e+00,0.000000000000000000e+00,9.145612138008617498e-01
4.086273776566525240e-01,0.000000000000000000e+00,0.000000000000000000e+00,9.127013017572876974e-01
4.128214655682704293e-01,0.000000000000000000e+00,0.000000000000000000e+00,9.108119660863406297e-01
4.170295406467050547e-01,0.000000000000000000e+00,0.000000000000000000e+00,9.088929322136893862e-01
4.212513689483013413e-01,0.000000000000000000e+00,0.000000000000000000e+00,9.069439255870134220e-01
4.254867130083399562e-01,0.000000000000000000e+00,0.000000000000000000e+00,9.049646717156192288e-01
4.297353318139686129e-01,0.000000000000000000e+00,0.000000000000000000e+00,9.029548962106237475e-01
4.339969807773346733e-01,0.000000000000000000e+00,0.000000000000000000e+00,9.009143248257061032e-01
4.382714117089281936e-01,0.000000000000000000e+00,0.000000000000000000e+00,8.988426834984324376e-01
4.425583727911444054e-01,0.000000000000000000e+00,0.000000000000000000e+00,8.967396983921557263e-01
4.468576085520736818e-01,0.000000000000000000e+00,0.000000000000000000e+00,8.946050959384937995e-01
4.511688598395295902e-01,0.000000000000000000e+00,0.000000000000000000e+00,8.924386028803880100e-01
4.554918637953219718e-01,0.000000000000000000e+00,0.000000000000000000e+00,8.902399463157468773e-01
4.598263538297873709e-01,0.000000000000000000e+00,0.000000000000000000e+00,8.880088537416748196e-01
4.641720595965840857e-01,0.000000000000000000e+00,0.000000000000000000e+00,8.857450530992906357e-01
4.685287069677622207e-01,0.000000000000000000e+00,0.000000000000000000e+00,8.834482728191372924e-01
4.728960180091177357e-01,0.000000000000000000e+00,0.000000000000000000e+00,8.811182418671855698e-01
4.772737109558419788e-01,0.000000000000000000e+00,0.000000000000000000e+00,8.787546897914340072e-01
4.816615001884745895e-01,0.000000000000000000e+00,0.000000000000000000e+00,8.763573467691065932e-01
4.860590962091717038e-01,0.000000000000000000e+00,0.000000000000000000e+00,8.739259436544513093e-01
4.904662056182973462e-01,0.000000000000000000e+00,0.000000000000000000e+00,8.714602120271413010e-01
4.948825310913510522e-01,0.000000000000000000e+00,0.000000000000000000e+00,8.689598842412795676e-01
4.993077713562401043e-01,0.000000000000000000e+00,0.000000000000000000e+00,8.664246934750098328e-01
5.037416211709069280e-01,0.000000000000000000e+00,0.000000000000000000e+00,8.638543737807353740e-01
5.081837713013239721e-01,0.000000000000000000e+00,0.000000000000000000e+00,8.612486601359468086e-01
5.126339084998646767e-01,0.000000000000000000e+00,0.000000000000000000e+00,8.586072884946600592e-01
5.170917154840630747e-01,0.000000000000000000e+00,0.000000000000000000e+00,8.559299958394662733e-01
5.215568709157714089e-01,0.000000000000000000e+00,0.000000000000000000e+00,8.532165202341955856e-01
5.260290493807283640e-01,0.000000000000000000e+00,0.000000000000000000e+00,8.504666008771932795e-01
5.305079213685487405e-01,0.000000000000000000e+00,0.000000000000000000e+00,8.476799781552125657e-01
5.349931532531448930e-01,0.000000000000000000e+00,0.000000000000000000e+00,8.448563936979213151e-01
5.394844072735914819e-01,0.000000000000000000e+00,0.000000000000000000e+00,8.419955904330269636e-01
5.439813415154473031e-01,0.000000000000000000e+00,0.000000000000000000e+00,8.390973126420167016e-01
5.484836098925429670e-01,0.000000000000000000e+00,0.000000000000000000e+00,8.361613060165153932e-01
5.529908621292469739e-01,0.000000000000000000e+00,0.000000000000000000e+00,8.331873177152615551e-01
5.575027437432236166e-01,0.000000000000000000e+00,0.000000000000000000e+00,8.301750964216991768e-01
5.620188960286919277e-01,0.000000000000000000e+00,0.000000000000000000e+00,8.271243924021890459e-01
5.665389560402009916e-01,0.000000000000000000e+00,0.000000000000000000e+00,8.240349575648349134e-01
5.710625565769300582e-01,0.000000000000000000e+00,0.000000000000000000e+00,8.209065455189284988e-01
5.755893261675295580e-01,0.000000000000000000e+00,0.000000000000000000e+00,8.177389116350091136e-01
5.801188890555122324e-01,0.000000000000000000e+00,0.000000000000000000e+00,8.145318131055399036e-01
5.846508651852090344e-01,0.000000000000000000e+00,0.000000000000000000e+00,8.112850090061978214e-01
5.891848701883006800e-01,0.000000000000000000e+00,0.000000000000000000e+00,8.079982603577777756e-01
5.937205153709397276e-01,0.000000000000000000e+00,0.000000000000000000e+00,8.046713301887086223e-01
5.982574077014729541e-01,0.000000000000000000e+00,0.000000000000000000e+00,8.013039835981807801e-01
6.027951497987799057e-01,0.000000000000000000e+00,0.000000000000000000e+00,7.978959878198828015e-01
6.073333399212390571e-01,0.000000000000000000e+00,0.000000000000000000e+00,7.944471122863451251e-01
6.118715719563343480e-01,0.000000000000000000e+00,0.000000000000000000e+00,7.909571286938908985e-01
6.164094354109164176e-01,0.000000000000000000e+00,0.000000000000000000e+00,7.874258110681889855e-01
6.209465154021309719e-01,0.000000000000000000e+00,0.000000000000000000e+00,7.838529358304089367e-01
6.254823926490277186e-01,0.000000000000000000e+00,0.000000000000000000e+00,7.802382818639749251e-01
6.300166434648638569e-01,0.000000000000000000e+00,0.000000000000000000e+00,7.765816305819154275e-01
6.345488397501154454e-01,0.000000000000000000e+00,0.000000000000000000e+00,7.728827659948060980e-01
6.390785489862089719e-01,0.000000000000000000e+00,0.000000000000000000e+00,7.691414747793032802e-01
6.436053342299895563e-01,0.000000000000000000e+00,0.000000000000000000e+00,7.653575463472633844e-01
6.481287541089365556e-01,0.000000000000000000e+00,0.000000000000000000e+00,7.615307729154466854e-01
6.526483628171431128e-01,0.000000000000000000e+00,0.000000000000000000e+00,7.576609495757998802e-01
6.571637101120715307e-01,0.000000000000000000e+00,0.000000000000000000e+00,7.537478743663142966e-01
6.616743413120995676e-01,0.000000000000000000e+00,0.000000000000000000e+00,7.497913483424566428e-01
6.661797972948715341e-01,0.000000000000000000e+00,0.000000000000000000e+00,7.457911756491650834e-01
6.706796144964686235e-01,0.000000000000000000e+00,0.000000000000000000e+00,7.417471635934095309e-01
6.751733249114117985e-01,0.000000000000000000e+00,0.000000000000000000e+00,7.376591227173083798e-01
6.796604560935132211e-01,0.000000000000000000e+00,0.000000000000000000e+00,7.335268668717986884e-01
6.841405311575879944e-01,0.000000000000000000e+00,0.000000000000000000e+00,7.293502132908533664e-01
6.886130687820445351e-01,0.000000000000000000e+00,0.000000000000000000e+00,7.251289826662393745e-01
6.930775832123630131e-01,0.000000000000000000e+00,0.000000000000000000e+00,7.208629992228134942e-01
6.975335842654820651e-01,0.000000000000000000e+00,0.000000000000000000e+00,7.165520907943466744e-01
7.019805773351029954e-01,0.000000000000000000e+00,0.000000000000000000e+00,7.121960888998728478e-01
7.064180633979302293e-01,0.000000000000000000e+00,0.000000000000000000e+00,7.077948288205542227e-01
7.108455390208611169e-01,0.000000000000000000e+00,0.000000000000000000e+00,7.033481496770581654e-01
7.152624963691383009e-01,0.000000000000000000e+00,0.000000000000000000e+00,6.988558945074359041e-01
7.196684232154836325e-01,0.000000000000000000e+00,0.000000000000000000e+00,6.943179103454983903e-01
7.240628029502234053e-01,0.000000000000000000e+00,0.000000000000000000e+00,6.897340482996804356e-01
7.284451145924238924e-01,0.000000000000000000e+00,0.000000000000000000e+00,6.851041636323854656e-01
7.328148328020499536e-01,0.000000000000000000e+00,0.000000000000000000e+00,6.804281158398024498e-01
7.371714278931617015e-01,0.000000000000000000e+00,0.000000000000000000e+00,6.757057687321879058e-01
7.415143658481661015e-01,0.000000000000000000e+00,0.000000000000000000e+00,6.709369905146026491e-01
7.458431083331351630e-01,0.000000000000000000e+00,0.000000000000000000e+00,6.661216538680957422e-01
7.501571127142093731e-01,0.000000000000000000e+00,0.000000000000000000e+00,6.612596360313254262e-01
7.544558320750988090e-01,0.000000000000000000e+00,0.000000000000000000e+00,6.563508188826080447e-01
7.587387152356982467e-01,0.000000000000000000e+00,0.000000000000000000e+00,6.513950890223859647e-01
7.630052067718302578e-01,0.000000000000000000e+00,0.000000000000000000e+00,6.463923378561015065e-01
7.672547470361333888e-01,0.000000000000000000e+00,0.000000000000000000e+00,6.413424616774714426e-01
7.714867721801077494e-01,0.000000000000000000e+00,0.000000000000000000e+00,6.362453617521456328e-01
7.757007141773349934e-01,0.000000000000000000e+00,0.000000000000000000e+00,6.311009444017434689e-01
7.798960008478876826e-01,0.000000000000000000e+00,0.000000000000000000e+00,6.259091210882548051e-01
7.840720558839417986e-01,0.000000000000000000e+00,0.000000000000000000e+00,6.206698084987933850e-01
7.882282988766087239e-01,0.000000000000000000e+00,0.000000000000000000e+00,6.153829286306921054e-01
7.923641453440009030e-01,0.000000000000000000e+00,0.000000000000000000e+00,6.100484088769275726e-01
7.964790067605466151e-01,0.000000000000000000e+00,0.000000000000000000e+00,6.046661821118599622e-01
8.005722905875688467e-01,0.000000000000000000e+00,0.000000000000000000e+00,5.992361867772783013e-01
8.046434003051423645e-01,0.000000000000000000e+00,0.000000000000000000e+00,5.937583669687346299e-01
8.086917354452447526e-01,0.000000000000000000e+00,0.000000000000000000e+00,5.882326725221562747e-01
8.127150222601368101e-01,0.000000000000000000e+00,0.000000000000000000e+00,5.826613875937767251e-01
8.167094407283331803e-01,0.000000000000000000e+00,0.000000000000000000e+00,5.770491221943009341e-01
8.206716137026469626e-01,0.000000000000000000e+00,0.000000000000000000e+00,5.714001246610762585e-01
8.245985632587788938e-01,0.000000000000000000e+00,0.000000000000000000e+00,5.657183128302968322e-01
8.284876711887899647e-01,0.000000000000000000e+00,0.000000000000000000e+00,5.600073023525455884e-01
8.323366432672750781e-01,0.000000000000000000e+00,0.000000000000000000e+00,5.542704324376006575e-01
8.361434769476016049e-01,0.000000000000000000e+00,0.000000000000000000e+00,5.485107892812827179e-01
8.399064321735225658e-01,0.000000000000000000e+00,0.000000000000000000e+00,5.427312273985567259e-01
8.436240050177478134e-01,0.000000000000000000e+00,0.000000000000000000e+00,5.369343890624020954e-01
8.472949038836182778e-01,0.000000000000000000e+00,0.000000000000000000e+00,5.311227220265106741e-01
8.509180280289011522e-01,0.000000000000000000e+00,0.000000000000000000e+00,5.252984956911700420e-01
8.544924481919307091e-01,0.000000000000000000e+00,0.000000000000000000e+00,5.194638158553112062e-01
8.580173891199209812e-01,0.000000000000000000e+00,0.000000000000000000e+00,5.136206381833133827e-01
