ref_pos_lat (deg),ref_pos_lon (deg),ref_pos_alt (m)
3.199936914002502064e+01,1.200009102046340104e+02,0.000000000000000000e+00
3.199936938720973956e+01,1.200009105129375229e+02,0.000000000000000000e+00
3.199936963769104281e+01,1.200009108175550665e+02,0.000000000000000000e+00
3.199936989141619748e+01,1.200009111184530184e+02,0.000000000000000000e+00
3.199937014833242799e+01,1.200009114155988641e+02,0.000000000000000000e+00
3.199937040838695879e+01,1.200009117089612687e+02,0.000000000000000000e+00
3.199937067152698233e+01,1.200009119985100625e+02,0.000000000000000000e+00
3.199937093769971597e+01,1.200009122842161275e+02,0.000000000000000000e+00
3.199937120685241254e+01,1.200009125660515394e+02,0.000000000000000000e+00
3.199937147893235689e+01,1.200009128439895107e+02,0.000000000000000000e+00
3.199937175388689070e+01,1.200009131180042345e+02,0.000000000000000000e+00
3.199937203166342670e+01,1.200009133880711119e+02,0.000000000000000000e+00
3.199937231220946643e+01,1.200009136541665953e+02,0.000000000000000000e+00
3.199937259547261803e+01,1.200009139162681748e+02,0.000000000000000000e+00
3.199937288140059621e+01,1.200009141743544632e+02,0.000000000000000000e+00
3.199937316994124359e+01,1.200009144284050393e+02,0.000000000000000000e+00
3.199937346104255553e+01,1.200009146784005765e+02,0.000000000000000000e+00
3.199937375465265887e+01,1.200009149243227711e+02,0.000000000000000000e+00
3.199937405071987229e+01,1.200009151661543285e+02,0.000000000000000000e+00
3.199937434919267787e+01,1.200009154038789632e+02,0.000000000000000000e+00
3.199937465001975667e+01,1.200009156374813699e+02,0.000000000000000000e+00
3.199937495314999580e+01,1.200009158669472384e+02,0.000000000000000000e+00
3.199937525853247422e+01,1.200009160922632390e+02,0.000000000000000000e+00
3.199937556611653022e+01,1.200009163134169512e+02,0.000000000000000000e+00
3.199937587585172594e+01,1.200009165303969070e+02,0.000000000000000000e+00
3.199937618768786152e+01,1.200009167431926613e+02,0.000000000000000000e+00
3.199937650157500002e+01,1.200009169517945509e+02,0.000000000000000000e+00
3.199937681746348872e+01,1.200009171561939638e+02,0.000000000000000000e+00
3.199937713530393069e+01,1.200009173563830416e+02,0.000000000000000000e+00
3.199937745504723097e+01,1.200009175523549203e+02,0.000000000000000000e+00
3.199937777664458949e+01,1.200009177441035746e+02,0.000000000000000000e+00
3.199937810004750460e+01,1.200009179316238033e+02,0.000000000000000000e+00
3.199937842520779796e+01,1.200009181149112862e+02,0.000000000000000000e+00
3.199937875207761451e+01,1.200009182939625134e+02,0.000000000000000000e+00
3.199937908060942959e+01,1.200009184687748416e+02,0.000000000000000000e+00
3.199937941075606318e+01,1.200009186393463523e+02,0.000000000000000000e+00
3.199937974247066208e+01,1.200009188056760365e+02,0.000000000000000000e+00
3.199938007570676035e+01,1.200009189677635391e+02,0.000000000000000000e+00
3.199938041041822601e+01,1.200009191256093573e+02,0.000000000000000000e+00
3.199938074655931430e+01,1.200009192792147559e+02,0.000000000000000000e+00
3.199938108408464998e+01,1.200009194285816676e+02,0.000000000000000000e+00
3.199938142294924148e+01,1.200009195737128209e+02,0.000000000000000000e+00
3.199938176310848803e+01,1.200009197146116406e+02,0.000000000000000000e+00
3.199938210451817966e+01,1.200009198512822621e+02,0.000000000000000000e+00
3.199938244713450075e+01,1.200009199837295171e+02,0.000000000000000000e+00
3.199938279091405846e+01,1.200009201119589051e+02,0.000000000000000000e+00
3.199938313581386140e+01,1.200009202359765652e+02,0.000000000000000000e+00
3.199938348179133740e+01,1.200009203557893755e+02,0.000000000000000000e+00
3.199938382880432997e+01,1.200009204714048110e+02,0.000000000000000000e+00
3.199938417681111957e+01,1.200009205828309149e+02,0.000000000000000000e+00
3.199938452577040948e+01,1.200009206900764411e+02,0.000000000000000000e+00
3.199938487564133638e+01,1.200009207931506836e+02,0.000000000000000000e+00
3.199938522638348459e+01,1.200009208920635899e+02,0.000000000000000000e+00
3.199938557795686478e+01,1.200009209868256335e+02,0.000000000000000000e+00
3.199938593032196366e+01,1.200009210774478703e+02,0.000000000000000000e+00
3.199938628343967650e+01,1.200009211639419391e+02,0.000000000000000000e+00
3.199938663727138177e+01,1.200009212463199901e+02,0.000000000000000000e+00
3.199938699177891621e+01,1.200009213245946853e+02,0.000000000000000000e+00
3.199938734692454290e+01,1.200009213987792407e+02,0.000000000000000000e+00
3.199938770267102939e+01,1.200009214688873840e+02,0.000000000000000000e+00
3.199938805898157312e+01,1.200009215349333402e+02,0.000000000000000000e+00
3.199938841581984406e+01,1.200009215969317893e+02,0.000000000000000000e+00
3.199938877314999175e+01,1.200009216548978799e+02,0.000000000000000000e+00
3.199938913093663828e+01,1.200009217088472440e+02,0.000000000000000000e+00
3.199938948914485337e+01,1.200009217587959682e+02,0.000000000000000000e+00
3.199938984774020057e+01,1.200009218047605515e+02,0.000000000000000000e+00
3.199939020668871592e+01,1.200009218467579473e+02,0.000000000000000000e+00
3.199939056595690090e+01,1.200009218848054928e+02,0.000000000000000000e+00
3.199939092551174369e+01,1.200009219189209375e+02,0.000000000000000000e+00
3.199939128532070498e+01,1.200009219491224428e+02,0.000000000000000000e+00
3.199939164535172864e+01,1.200009219754285397e+02,0.000000000000000000e+00
3.199939200557323460e+01,1.200009219978581143e+02,0.000000000000000000e+00
3.199939236595411884e+01,1.200009220164303940e+02,0.000000000000000000e+00
3.199939272646376409e+01,1.200009220311650324e+02,0.000000000000000000e+00
3.199939308707202912e+01,1.200009220420819673e+02,0.000000000000000000e+00
3.199939344774924521e+01,1.200009220492014492e+02,0.000000000000000000e+00
3.199939380846624104e+01,1.200009220525440838e+02,0.000000000000000000e+00
3.199939416919431068e+01,1.200009220521307611e+02,0.000000000000000000e+00
3.199939452990523492e+01,1.200009220479827121e+02,0.000000000000000000e+00
3.199939489057126707e+01,1.200009220401213952e+02,0.000000000000000000e+00
3.199939525116514005e+01,1.200009220285685529e+02,0.000000000000000000e+00
3.199939561166007351e+01,1.200009220133462691e+02,0.000000000000000000e+00
3.199939597202974184e+01,1.200009219944767693e+02,0.000000000000000000e+00
3.199939633224832392e+01,1.200009219719826490e+02,0.000000000000000000e+00
3.199939669229045336e+01,1.200009219458866312e+02,0.000000000000000000e+00
3.199939705213123275e+01,1.200009219162117660e+02,0.000000000000000000e+00
3.199939741174625851e+01,1.200009218829812880e+02,0.000000000000000000e+00
3.199939777111157113e+01,1.200009218462186311e+02,0.000000000000000000e+00
3.199939813020370849e+01,1.200009218059474136e+02,0.000000000000000000e+00
3.199939848899965256e+01,1.200009217621915241e+02,0.000000000000000000e+00
3.199939884747685426e+01,1.200009217149749503e+02,0.000000000000000000e+00
3.199939920561324413e+01,1.200009216643219219e+02,0.000000000000000000e+00
3.199939956338720037e+01,1.200009216102567819e+02,0.000000000000000000e+00
3.199939992077756301e+01,1.200009215528041153e+02,0.000000000000000000e+00
3.199940027776362328e+01,1.200009214919885778e+02,0.000000000000000000e+00
3.199940063432515913e+01,1.200009214278350242e+02,0.000000000000000000e+00
3.199940099044236064e+01,1.200009213603684231e+02,0.000000000000000000e+00
3.199940134609589037e+01,1.200009212896138422e+02,0.000000000000000000e+00
3.199940170126687633e+01,1.200009212155965628e+02,0.000000000000000000e+00
3.199940205593685150e+01,1.200009211383418801e+02,0.000000000000000000e+00
3.199940241008782849e+01,1.200009210578752743e+02,0.000000000000000000e+00
3.199940276370224979e+01,1.200009209742222822e+02,0.000000000000000000e+00
3.199940311676299132e+01,1.200009208874085118e+02,0.000000000000000000e+00
3.199940346925337664e+01,1.200009207974597558e+02,0.000000000000000000e+00
3.199940382115714854e+01,1.200009207044017643e+02,0.000000000000000000e+00
3.199940417245849034e+01,1.200009206082604152e+02,0.000000000000000000e+00
3.199940452314201522e+01,1.200009205090616859e+02,0.000000000000000000e+00
3.199940487319275562e+01,1.200009204068315540e+02,0.000000000000000000e+00
3.199940522259616671e+01,1.200009203015961106e+02,0.000000000000000000e+00
3.199940557133812291e+01,1.200009201933814325e+02,0.000000000000000000e+00
3.199940591940490719e+01,1.200009200822136677e+02,0.000000000000000000e+00
3.199940626678323241e+01,1.200009199681190069e+02,0.000000000000000000e+00
3.199940661346020931e+01,1.200009198511236690e+02,0.000000000000000000e+00
3.199940695942335722e+01,1.200009197312538589e+02,0.000000000000000000e+00
3.199940730466058980e+01,1.200009196085358667e+02,0.000000000000000000e+00
3.199940764916024705e+01,1.200009194829959114e+02,0.000000000000000000e+00
3.199940799291102778e+01,1.200009193546603257e+02,0.000000000000000000e+00
3.199940833590205003e+01,1.200009192235553428e+02,0.000000000000000000e+00
3.199940867812282619e+01,1.200009190897072529e+02,0.000000000000000000e+00
3.199940901956322747e+01,1.200009189531423033e+02,0.000000000000000000e+00
3.199940936021354077e+01,1.200009188138867557e+02,0.000000000000000000e+00
3.199940970006440111e+01,1.200009186719668435e+02,0.000000000000000000e+00
3.199941003910684856e+01,1.200009185274087713e+02,0.000000000000000000e+00
3.199941037733228200e+01,1.200009183802387582e+02,0.000000000000000000e+00
3.199941071473238807e+01,1.200009182304826965e+02,0.000000000000000000e+00
3.199941105129901331e+01,1.200009180781658245e+02,0.000000000000000000e+00
3.199941138702414989e+01,1.200009179233127696e+02,0.000000000000000000e+00
3.199941172189991079e+01,1.200009177659474915e+02,0.000000000000000000e+00
3.199941205591859017e+01,1.200009176060934948e+02,0.000000000000000000e+00
3.199941238907260654e+01,1.200009174437737727e+02,0.000000000000000000e+00
3.199941272135453829e+01,1.200009172790108067e+02,0.000000000000000000e+00
3.199941305275710235e+01,1.200009171118267233e+02,0.000000000000000000e+00
3.199941338327318263e+01,1.200009169422432933e+02,0.000000000000000000e+00
3.199941371289579806e+01,1.200009167702817905e+02,0.000000000000000000e+00
3.199941404161813452e+01,1.200009165959633322e+02,0.000000000000000000e+00
3.199941436943351647e+01,1.200009164193085525e+02,0.000000000000000000e+00
3.199941469633542468e+01,1.200009162403379719e+02,0.000000000000000000e+00
3.199941502231751045e+01,1.200009160590716988e+02,0.000000000000000000e+00
3.199941534737353876e+01,1.200009158755296568e+02,0.000000000000000000e+00
3.199941567149747357e+01,1.200009156897315279e+02,0.000000000000000000e+00
3.199941599468338538e+01,1.200009155016967526e+02,0.000000000000000000e+00
3.199941631692554367e+01,1.200009153114445866e+02,0.000000000000000000e+00
3.199941663821832805e+01,1.200009151189940582e+02,0.000000000000000000e+00
3.199941695855629575e+01,1.200009149243640110e+02,0.000000000000000000e+00
3.199941727793414259e+01,1.200009147275731181e+02,0.000000000000000000e+00
3.199941759634671001e+01,1.200009145286399104e+02,0.000000000000000000e+00
3.199941791378900646e+01,1.200009143275826489e+02,0.000000000000000000e+00
3.199941823025616827e+01,1.200009141244195519e+02,0.000000000000000000e+00
3.199941854574348454e+01,1.200009139191686387e+02,0.000000000000000000e+00
3.199941886024639359e+01,1.200009137118477440e+02,0.000000000000000000e+00
3.199941917376048295e+01,1.200009135024746314e+02,0.000000000000000000e+00
3.199941948628146093e+01,1.200009132910668228e+02,0.000000000000000000e+00
3.199941979780519574e+01,1.200009130776418260e+02,0.000000000000000000e+00
3.199942010832769768e+01,1.200009128622169357e+02,0.000000000000000000e+00
3.199942041784510849e+01,1.200009126448093042e+02,0.000000000000000000e+00
3.199942072635370138e+01,1.200009124254360415e+02,0.000000000000000000e+00
3.199942103384989878e+01,1.200009122041140444e+02,0.000000000000000000e+00
3.199942134033024743e+01,1.200009119808601383e+02,0.000000000000000000e+00
3.199942164579143977e+01,1.200009117556910212e+02,0.000000000000000000e+00
3.199942195023027836e+01,1.200009115286232344e+02,0.000000000000000000e+00
3.199942225364370785e+01,1.200009112996732483e+02,0.000000000000000000e+00
3.199942255602880437e+01,1.200009110688573912e+02,0.000000000000000000e+00
3.199942285738276837e+01,1.200009108361918919e+02,0.000000000000000000e+00
3.199942315770290691e+01,1.200009106016928797e+02,0.000000000000000000e+00
3.199942345698667978e+01,1.200009103653763276e+02,0.000000000000000000e+00
3.199942375523164273e+01,1.200009101272581233e+02,0.000000000000000000e+00
3.199942405243548293e+01,1.200009098873540125e+02,0.000000000000000000e+00
3.199942434859600837e+01,1.200009096456796982e+02,0.000000000000000000e+00
3.199942464371112649e+01,1.200009094022507270e+02,0.000000000000000000e+00
3.199942493777887620e+01,1.200009091570825603e+02,0.000000000000000000e+00
3.199942523079739942e+01,1.200009089101905033e+02,0.000000000000000000e+00
3.199942552276495533e+01,1.200009086615897900e+02,0.000000000000000000e+00
3.199942581367990257e+01,1.200009084112955549e+02,0.000000000000000000e+00
3.199942610354071348e+01,1.200009081593228331e+02,0.000000000000000000e+00
3.199942639234597408e+01,1.200009079056865033e+02,0.000000000000000000e+00
3.199942668009435920e+01,1.200009076504013592e+02,0.000000000000000000e+00
3.199942696678465737e+01,1.200009073934821373e+02,0.000000000000000000e+00
3.199942725241574593e+01,1.200009071349434180e+02,0.000000000000000000e+00
3.199942753698661591e+01,1.200009068747996963e+02,0.000000000000000000e+00
3.199942782049634005e+01,1.200009066130653395e+02,0.000000000000000000e+00
3.199942810294410833e+01,1.200009063497546151e+02,0.000000000000000000e+00
3.199942838432917824e+01,1.200009060848817626e+02,0.000000000000000000e+00
3.199942866465092095e+01,1.200009058184607937e+02,0.000000000000000000e+00
3.199942894390879289e+01,1.200009055505057347e+02,0.000000000000000000e+00
3.199942922210233220e+01,1.200009052810304127e+02,0.000000000000000000e+00
3.199942949923117297e+01,1.200009050100485979e+02,0.000000000000000000e+00
3.199942977529503807e+01,1.200009047375739613e+02,0.000000000000000000e+00
3.199943005029372145e+01,1.200009044636201025e+02,0.000000000000000000e+00
3.199943032422711653e+01,1.200009041882004226e+02,0.000000000000000000e+00
3.199943059709519133e+01,1.200009039113283080e+02,0.000000000000000000e+00
3.199943086889798849e+01,1.200009036330170460e+02,0.000000000000000000e+00
3.199943113963564656e+01,1.200009033532797531e+02,0.000000000000000000e+00
3.199943140930836449e+01,1.200009030721295034e+02,0.000000000000000000e+00
3.199943167791641585e+01,1.200009027895792570e+02,0.000000000000000000e+00
3.199943194546017367e+01,1.200009025056419034e+02,0.000000000000000000e+00
3.199943221194004650e+01,1.200009022203301754e+02,0.000000000000000000e+00
3.199943247735654595e+01,1.200009019336567491e+02,0.000000000000000000e+00
3.199943274171024399e+01,1.200009016456341726e+02,0.000000000000000000e+00
3.199943300500178367e+01,1.200009013562749374e+02,0.000000000000000000e+00
3.199943326723186132e+01,1.200009010655914068e+02,0.000000000000000000e+00
3.199943352840126565e+01,1.200009007735958164e+02,0.000000000000000000e+00
3.199943378851082443e+01,1.200009004803004160e+02,0.000000000000000000e+00
3.199943404756145071e+01,1.200009001857172279e+02,0.000000000000000000e+00
3.199943430555410373e+01,1.200008998898582746e+02,0.000000000000000000e+00
3.199943456248981732e+01,1.200008995927354079e+02,0.000000000000000000e+00
3.199943481836967862e+01,1.200008992943604653e+02,0.000000000000000000e+00
3.199943507319483516e+01,1.200008989947450999e+02,0.000000000000000000e+00
3.199943532696649129e+01,1.200008986939009645e+02,0.000000000000000000e+00
3.199943557968590468e+01,1.200008983918395273e+02,0.000000000000000000e+00
3.199943583135440051e+01,1.200008980885722423e+02,0.000000000000000000e+00
3.199943608197335010e+01,1.200008977841104212e+02,0.000000000000000000e+00
3.199943633154417100e+01,1.200008974784652906e+02,0.000000000000000000e+00
3.199943658006834468e+01,1.200008971716479920e+02,0.000000000000000000e+00
3.199943682754740593e+01,1.200008968636695954e+02,0.000000000000000000e+00
3.199943707398292148e+01,1.200008965545410575e+02,0.000000000000000000e+00
3.199943731937652558e+01,1.200008962442732354e+02,0.000000000000000000e+00
3.199943756372989156e+01,1.200008959328768867e+02,0.000000000000000000e+00
3.199943780704473895e+01,1.200008956203627548e+02,0.000000000000000000e+00
3.199943804932283697e+01,1.200008953067413842e+02,0.000000000000000000e+00
3.199943829056600819e+01,1.200008949920233192e+02,0.000000000000000000e+00
3.199943853077608935e+01,1.200008946762189623e+02,0.000000000000000000e+00
3.199943876995499892e+01,1.200008943593387016e+02,0.000000000000000000e+00
3.199943900810465891e+01,1.200008940413927263e+02,0.000000000000000000e+00
3.199943924522706595e+01,1.200008937223911971e+02,0.000000000000000000e+00
3.199943948132423799e+01,1.200008934023442180e+02,0.000000000000000000e+00
3.199943971639823559e+01,1.200008930812617649e+02,0.000000000000000000e+00
3.199943995045115486e+01,1.200008927591537571e+02,0.000000000000000000e+00
3.199944018348513808e+01,1.200008924360300142e+02,0.000000000000000000e+00
3.199944041550235241e+01,1.200008921119002423e+02,0.000000000000000000e+00
3.199944064650500763e+01,1.200008917867741189e+02,0.000000000000000000e+00
3.199944087649534907e+01,1.200008914606612080e+02,0.000000000000000000e+00
3.199944110547565757e+01,1.200008911335710167e+02,0.000000000000000000e+00
3.199944133344823882e+01,1.200008908055128956e+02,0.000000000000000000e+00
3.199944156041542342e+01,1.200008904764962239e+02,0.000000000000000000e+00
3.199944178637960590e+01,1.200008901465302102e+02,0.000000000000000000e+00
3.199944201134318433e+01,1.200008898156240349e+02,0.000000000000000000e+00
3.199944223530858167e+01,1.200008894837867643e+02,0.000000000000000000e+00
3.199944245827827061e+01,1.200008891510273941e+02,0.000000000000000000e+00
3.199944268025474514e+01,1.200008888173548627e+02,0.000000000000000000e+00
3.199944290124052060e+01,1.200008884827780093e+02,0.000000000000000000e+00
3.199944312123813717e+01,1.200008881473056022e+02,0.000000000000000000e+00
3.199944334025017767e+01,1.200008878109462955e+02,0.000000000000000000e+00
3.199944355827923914e+01,1.200008874737087723e+02,0.000000000000000000e+00
3.199944377532793638e+01,1.200008871356014879e+02,0.000000000000000000e+00
3.199944399139892326e+01,1.200008867966329547e+02,0.000000000000000000e+00
3.199944420649486432e+01,1.200008864568115570e+02,0.000000000000000000e+00
3.199944442061845606e+01,1.200008861161455656e+02,0.000000000000000000e+00
3.199944463377241277e+01,1.200008857746432511e+02,0.000000000000000000e+00
3.199944484595947003e+01,1.200008854323127565e+02,0.000000000000000000e+00
3.199944505718238474e+01,1.200008850891621677e+02,0.000000000000000000e+00
3.199944526744393869e+01,1.200008847451995138e+02,0.000000000000000000e+00
3.199944547674692430e+01,1.200008844004327244e+02,0.000000000000000000e+00
3.199944568509415532e+01,1.200008840548696867e+02,0.000000000000000000e+00
3.199944589248847038e+01,1.200008837085181739e+02,0.000000000000000000e+00
3.199944609893272229e+01,1.200008833613859167e+02,0.000000000000000000e+00
3.199944630442978522e+01,1.200008830134806175e+02,0.000000000000000000e+00
3.199944650898253684e+01,1.200008826648098079e+02,0.000000000000000000e+00
3.199944671259387974e+01,1.200008823153810482e+02,0.000000000000000000e+00
3.199944691526673779e+01,1.200008819652017706e+02,0.000000000000000000e+00
3.199944711700404198e+01,1.200008816142793648e+02,0.000000000000000000e+00
3.199944731780873397e+01,1.200008812626211352e+02,0.000000000000000000e+00
3.199944751768379447e+01,1.200008809102343577e+02,0.000000000000000000e+00
3.199944771663217580e+01,1.200008805571261945e+02,0.000000000000000000e+00
3.199944791465688354e+01,1.200008802033037654e+02,0.000000000000000000e+00
3.199944811176090553e+01,1.200008798487741188e+02,0.000000000000000000e+00
3.199944830794727224e+01,1.200008794935442324e+02,0.000000000000000000e+00
3.199944850321898926e+01,1.200008791376210553e+02,0.000000000000000000e+00
3.199944869757910482e+01,1.200008787810114086e+02,0.000000000000000000e+00
3.199944889103065648e+01,1.200008784237221278e+02,0.000000000000000000e+00
3.199944908357671025e+01,1.200008780657598777e+02,0.000000000000000000e+00
3.199944927522033566e+01,1.200008777071313943e+02,0.000000000000000000e+00
3.199944946596459872e+01,1.200008773478432431e+02,0.000000000000000000e+00
3.199944965581258671e+01,1.200008769879019894e+02,0.000000000000000000e+00
3.199944984476739407e+01,1.200008766273140992e+02,0.000000000000000000e+00
3.199945003283212941e+01,1.200008762660860100e+02,0.000000000000000000e+00
3.199945022000989070e+01,1.200008759042240740e+02,0.000000000000000000e+00
3.199945040630380078e+01,1.200008755417346009e+02,0.000000000000000000e+00
3.199945059171698603e+01,1.200008751786238292e+02,0.000000000000000000e+00
3.199945077625257639e+01,1.200008748148979407e+02,0.000000000000000000e+00
3.199945095991369826e+01,1.200008744505630887e+02,0.000000000000000000e+00
3.199945114270350288e+01,1.200008740856252700e+02,0.000000000000000000e+00
3.199945132462514508e+01,1.200008737200905955e+02,0.000000000000000000e+00
3.199945150568176189e+01,1.200008733539649626e+02,0.000000000000000000e+00
3.199945168587652233e+01,1.200008729872542546e+02,0.000000000000000000e+00
3.199945186521258478e+01,1.200008726199643547e+02,0.000000000000000000e+00
3.199945204369311469e+01,1.200008722521010185e+02,0.000000000000000000e+00
3.199945222132128109e+01,1.200008718836700154e+02,0.000000000000000000e+00
3.199945239810026010e+01,1.200008715146770015e+02,0.000000000000000000e+00
3.199945257403322785e+01,1.200008711451275900e+02,0.000000000000000000e+00
3.199945274912336757e+01,1.200008707750273800e+02,0.000000000000000000e+00
3.199945292337384828e+01,1.200008704043818568e+02,0.000000000000000000e+00
3.199945309678786742e+01,1.200008700331965201e+02,0.000000000000000000e+00
3.199945326936860468e+01,1.200008696614767416e+02,0.000000000000000000e+00
3.199945344111925394e+01,1.200008692892279356e+02,0.000000000000000000e+00
3.199945361204299132e+01,1.200008689164553459e+02,0.000000000000000000e+00
3.199945378214302139e+01,1.200008685431642732e+02,0.000000000000000000e+00
3.199945395142252025e+01,1.200008681693599470e+02,0.000000000000000000e+00
3.199945411988469601e+01,1.200008677950474549e+02,0.000000000000000000e+00
3.199945428753272481e+01,1.200008674202319980e+02,0.000000000000000000e+00
3.199945445436980407e+01,1.200008670449185502e+02,0.000000000000000000e+00
3.199945462039912769e+01,1.200008666691121704e+02,0.000000000000000000e+00
3.199945478562388601e+01,1.200008662928178182e+02,0.000000000000000000e+00
3.199945495004726581e+01,1.200008659160404108e+02,0.000000000000000000e+00
3.199945511367246098e+01,1.200008655387847938e+02,0.000000000000000000e+00
3.199945527650264765e+01,1.200008651610557848e+02,0.000000000000000000e+00
3.199945543854102681e+01,1.200008647828581871e+02,0.000000000000000000e+00
3.199945559979077814e+01,1.200008644041967187e+02,0.000000000000000000e+00
3.199945576025508487e+01,1.200008640250760550e+02,0.000000000000000000e+00
3.199945591993712313e+01,1.200008636455008144e+02,0.000000000000000000e+00
3.199945607884007970e+01,1.200008632654756298e+02,0.000000000000000000e+00
3.199945623696712360e+01,1.200008628850050059e+02,0.000000000000000000e+00
3.199945639432143452e+01,1.200008625040934760e+02,0.000000000000000000e+00
3.199945655090617791e+01,1.200008621227454881e+02,0.000000000000000000e+00
3.199945670672452280e+01,1.200008617409654619e+02,0.000000000000000000e+00
3.199945686177963111e+01,1.200008613587577457e+02,0.000000000000000000e+00
3.199945701607466830e+01,1.200008609761267167e+02,0.000000000000000000e+00
3.199945716961278919e+01,1.200008605930766095e+02,0.000000000000000000e+00
3.199945732239714502e+01,1.200008602096117158e+02,0.000000000000000000e+00
3.199945747443089061e+01,1.200008598257361996e+02,0.000000000000000000e+00
3.199945762571716656e+01,1.200008594414542529e+02,0.000000000000000000e+00
3.199945777625910992e+01,1.200008590567699827e+02,0.000000000000000000e+00
3.199945792605987194e+01,1.200008586716874532e+02,0.000000000000000000e+00
3.199945807512256479e+01,1.200008582862107431e+02,0.000000000000000000e+00
3.199945822345033619e+01,1.200008579003438314e+02,0.000000000000000000e+00
3.199945837104629121e+01,1.200008575140907112e+02,0.000000000000000000e+00
3.199945851791354912e+01,1.200008571274552764e+02,0.000000000000000000e+00
3.199945866405522565e+01,1.200008567404413924e+02,0.000000000000000000e+00
3.199945880947442944e+01,1.200008563530529671e+02,0.000000000000000000e+00
3.199945895417425490e+01,1.200008559652937521e+02,0.000000000000000000e+00
3.199945909815780709e+01,1.200008555771675418e+02,0.000000000000000000e+00
3.199945924142816267e+01,1.200008551886780737e+02,0.000000000000000000e+00
3.199945938398840894e+01,1.200008547998290283e+02,0.000000000000000000e+00
3.199945952584163322e+01,1.200008544106241004e+02,0.000000000000000000e+00
3.199945966699089439e+01,1.200008540210668855e+02,0.000000000000000000e+00
3.199945980743926555e+01,1.200008536311609788e+02,0.000000000000000000e+00
3.199945994718979847e+01,1.200008532409099189e+02,0.000000000000000000e+00
3.199946008624555205e+01,1.200008528503172727e+02,0.000000000000000000e+00
3.199946022460956740e+01,1.200008524593864649e+02,0.000000000000000000e+00
3.199946036228488211e+01,1.200008520681209632e+02,0.000000000000000000e+00
3.199946049927453373e+01,1.200008516765242064e+02,0.000000000000000000e+00
3.199946063558154208e+01,1.200008512845995625e+02,0.000000000000000000e+00
3.199946077120892340e+01,1.200008508923503570e+02,0.000000000000000000e+00
3.199946090615969396e+01,1.200008504997799434e+02,0.000000000000000000e+00
3.199946104043685935e+01,1.200008501068915621e+02,0.000000000000000000e+00
3.199946117404340740e+01,1.200008497136884671e+02,0.000000000000000000e+00
3.199946130698233659e+01,1.200008493201739128e+02,0.000000000000000000e+00
3.199946143925661701e+01,1.200008489263510398e+02,0.000000000000000000e+00
3.199946157086922938e+01,1.200008485322230172e+02,0.000000000000000000e+00
3.199946170182314376e+01,1.200008481377929570e+02,0.000000000000000000e+00
3.199946183212130890e+01,1.200008477430639857e+02,0.000000000000000000e+00
3.199946196176668423e+01,1.200008473480391018e+02,0.000000000000000000e+00
3.199946209076220072e+01,1.200008469527213890e+02,0.000000000000000000e+00
3.199946221911080713e+01,1.200008465571138032e+02,0.000000000000000000e+00
3.199946234681542023e+01,1.200008461612193145e+02,0.000000000000000000e+00
3.199946247387896392e+01,1.200008457650409071e+02,0.000000000000000000e+00
3.199946260030434431e+01,1.200008453685814516e+02,0.000000000000000000e+00
3.199946272609446751e+01,1.200008449718438186e+02,0.000000000000000000e+00
3.199946285125222900e+01,1.200008445748308787e+02,0.000000000000000000e+00
3.199946297578050292e+01,1.200008441775454742e+02,0.000000000000000000e+00
3.199946309968218117e+01,1.200008437799903618e+02,0.000000000000000000e+00
3.199946322296012369e+01,1.200008433821683127e+02,0.000000000000000000e+00
3.199946334561718331e+01,1.200008429840820838e+02,0.000000000000000000e+00
3.199946346765622351e+01,1.200008425857343752e+02,0.000000000000000000e+00
3.199946358908008293e+01,1.200008421871278728e+02,0.000000000000000000e+00
3.199946370989160016e+01,1.200008417882652196e+02,0.000000000000000000e+00
3.199946383009359252e+01,1.200008413891490733e+02,0.000000000000000000e+00
3.199946394968887375e+01,1.200008409897819774e+02,0.000000000000000000e+00
3.199946406868026116e+01,1.200008405901666038e+02,0.000000000000000000e+00
3.199946418707055074e+01,1.200008401903054391e+02,0.000000000000000000e+00
3.199946430486252780e+01,1.200008397902009989e+02,0.000000000000000000e+00
3.199946442205897057e+01,1.200008393898558268e+02,0.000000000000000000e+00
3.199946453866265728e+01,1.200008389892723670e+02,0.000000000000000000e+00
3.199946465467635548e+01,1.200008385884530924e+02,0.000000000000000000e+00
3.199946477010280788e+01,1.200008381874004186e+02,0.000000000000000000e+00
3.199946488494476071e+01,1.200008377861167332e+02,0.000000000000000000e+00
3.199946499920495313e+01,1.200008373846044236e+02,0.000000000000000000e+00
3.199946511288610651e+01,1.200008369828658346e+02,0.000000000000000000e+00
3.199946522599094578e+01,1.200008365809033108e+02,0.000000000000000000e+00
3.199946533852216390e+01,1.200008361787191546e+02,0.000000000000000000e+00
3.199946545048247160e+01,1.200008357763155971e+02,0.000000000000000000e+00
3.199946556187455471e+01,1.200008353736949829e+02,0.000000000000000000e+00
3.199946567270109199e+01,1.200008349708594864e+02,0.000000000000000000e+00
3.199946578296475863e+01,1.200008345678113528e+02,0.000000000000000000e+00
3.199946589266820141e+01,1.200008341645527707e+02,0.000000000000000000e+00
3.199946600181408130e+01,1.200008337610858717e+02,0.000000000000000000e+00
3.199946611040504507e+01,1.200008333574128443e+02,0.000000000000000000e+00
3.199946621844371464e+01,1.200008329535357916e+02,0.000000000000000000e+00
