ref_vel_x (m/s),ref_vel_y (m/s),ref_vel_z (m/s)
1.219758769130420417e-03,-3.999999814023561751e+00,0.000000000000000000e+00
1.213355882837626951e-03,-3.999999815970931127e+00,0.000000000000000000e+00
1.206986607248189186e-03,-3.999999817897909704e+00,0.000000000000000000e+00
1.200650765929977366e-03,-3.999999819804711088e+00,0.000000000000000000e+00
1.194348183375454602e-03,-3.999999821691545776e+00,0.000000000000000000e+00
1.188078684999900082e-03,-3.999999823558623824e+00,0.000000000000000000e+00
1.181842097134304295e-03,-3.999999825406151288e+00,0.000000000000000000e+00
1.175638247020927268e-03,-3.999999827234332894e+00,0.000000000000000000e+00
1.169466962809746291e-03,-3.999999829043372035e+00,0.000000000000000000e+00
1.163328073552239101e-03,-3.999999830833468550e+00,0.000000000000000000e+00
1.157221409197830512e-03,-3.999999832604820504e+00,0.000000000000000000e+00
1.151146800587675391e-03,-3.999999834357624628e+00,0.000000000000000000e+00
1.145104079451105938e-03,-3.999999836092075434e+00,0.000000000000000000e+00
1.139093078402079627e-03,-3.999999837808364322e+00,0.000000000000000000e+00
1.133113630931184296e-03,-3.999999839506681809e+00,0.000000000000000000e+00
1.127165571404751274e-03,-3.999999841187216632e+00,0.000000000000000000e+00
1.121248735057749297e-03,-3.999999842850153975e+00,0.000000000000000000e+00
1.115362957990231798e-03,-3.999999844495678580e+00,0.000000000000000000e+00
1.109508077162896667e-03,-3.999999846123972969e+00,0.000000000000000000e+00
1.103683930391756093e-03,-3.999999847735217440e+00,0.000000000000000000e+00
1.097890356344584937e-03,-3.999999849329590518e+00,0.000000000000000000e+00
1.092127194535590790e-03,-3.999999850907268950e+00,0.000000000000000000e+00
1.086394285321862349e-03,-3.999999852468427264e+00,0.000000000000000000e+00
1.080691469898039042e-03,-3.999999854013238654e+00,0.000000000000000000e+00
1.075018590292759401e-03,-3.999999855541874094e+00,0.000000000000000000e+00
1.069375489363331554e-03,-3.999999857054503227e+00,0.000000000000000000e+00
1.063762010793068910e-03,-3.999999858551293475e+00,0.000000000000000000e+00
1.058177999085072041e-03,-3.999999860032410481e+00,0.000000000000000000e+00
1.052623299558677703e-03,-3.999999861498019005e+00,0.000000000000000000e+00
1.047097758345016429e-03,-3.999999862948281137e+00,0.000000000000000000e+00
1.041601222383460243e-03,-3.999999864383357195e+00,0.000000000000000000e+00
1.036133539417181991e-03,-3.999999865803406607e+00,0.000000000000000000e+00
1.030694557987826701e-03,-3.999999867208586579e+00,0.000000000000000000e+00
1.025284127431957569e-03,-3.999999868599052988e+00,0.000000000000000000e+00
1.019902097877504544e-03,-3.999999869974959488e+00,0.000000000000000000e+00
1.014548320238434611e-03,-3.999999871336458845e+00,0.000000000000000000e+00
1.009222646212087470e-03,-3.999999872683702051e+00,0.000000000000000000e+00
1.003924928274734646e-03,-3.999999874016837875e+00,0.000000000000000000e+00
9.986550196753624532e-04,-3.999999875336014643e+00,0.000000000000000000e+00
9.934127744347829529e-04,-3.999999876641378460e+00,0.000000000000000000e+00
9.881980473403061821e-04,-3.999999877933073211e+00,0.000000000000000000e+00
9.830106939395218211e-04,-3.999999879211242781e+00,0.000000000000000000e+00
9.778505705403000604e-04,-3.999999880476028835e+00,0.000000000000000000e+00
9.727175342036856317e-04,-3.999999881727570816e+00,0.000000000000000000e+00
9.676114427421212338e-04,-3.999999882966008169e+00,0.000000000000000000e+00
9.625321547132311513e-04,-3.999999884191477673e+00,0.000000000000000000e+00
9.574795294180442470e-04,-3.999999885404114774e+00,0.000000000000000000e+00
9.524534268947769302e-04,-3.999999886604054922e+00,0.000000000000000000e+00
9.474537079179447610e-04,-3.999999887791430009e+00,0.000000000000000000e+00
9.424802339921457437e-04,-3.999999888966372374e+00,0.000000000000000000e+00
9.375328673493950327e-04,-3.999999890129011693e+00,0.000000000000000000e+00
9.326114709446849073e-04,-3.999999891279476749e+00,0.000000000000000000e+00
9.277159084524314080e-04,-3.999999892417895442e+00,0.000000000000000000e+00
9.228460442620335527e-04,-3.999999893544393892e+00,0.000000000000000000e+00
9.180017434752092351e-04,-3.999999894659096444e+00,0.000000000000000000e+00
9.131828719024420770e-04,-3.999999895762126556e+00,0.000000000000000000e+00
9.083892960576523583e-04,-3.999999896853607240e+00,0.000000000000000000e+00
9.036208831555328069e-04,-3.999999897933658843e+00,0.000000000000000000e+00
8.988775011088839546e-04,-3.999999899002401271e+00,0.000000000000000000e+00
8.941590185223967802e-04,-3.999999900059952651e+00,0.000000000000000000e+00
8.894653046917645311e-04,-3.999999901106430666e+00,0.000000000000000000e+00
8.847962295983537607e-04,-3.999999902141950781e+00,0.000000000000000000e+00
8.801516639047635452e-04,-3.999999903166627568e+00,0.000000000000000000e+00
8.755314789548252668e-04,-3.999999904180575161e+00,0.000000000000000000e+00
8.709355467664970773e-04,-3.999999905183905913e+00,0.000000000000000000e+00
8.663637400291999057e-04,-3.999999906176730402e+00,0.000000000000000000e+00
8.618159321011524890e-04,-3.999999907159159207e+00,0.000000000000000000e+00
8.572919970058187665e-04,-3.999999908131300685e+00,0.000000000000000000e+00
8.527918094265788101e-04,-3.999999909093262751e+00,0.000000000000000000e+00
8.483152447067288235e-04,-3.999999910045152429e+00,0.000000000000000000e+00
8.438621788414877537e-04,-3.999999910987074525e+00,0.000000000000000000e+00
8.394324884788850359e-04,-3.999999911919133844e+00,0.000000000000000000e+00
8.350260509135437777e-04,-3.999999912841433414e+00,0.000000000000000000e+00
8.306427440840158990e-04,-3.999999913754075820e+00,0.000000000000000000e+00
8.262824465701180303e-04,-3.999999914657161870e+00,0.000000000000000000e+00
8.219450375893781486e-04,-3.999999915550791485e+00,0.000000000000000000e+00
8.176303969934837308e-04,-3.999999916435063696e+00,0.000000000000000000e+00
8.133384052629518161e-04,-3.999999917310076647e+00,0.000000000000000000e+00
8.090689435080178349e-04,-3.999999918175927593e+00,0.000000000000000000e+00
8.048218934615296392e-04,-3.999999919032712015e+00,0.000000000000000000e+00
8.005971374771719048e-04,-3.999999919880524946e+00,0.000000000000000000e+00
7.963945585268007287e-04,-3.999999920719460533e+00,0.000000000000000000e+00
7.922140401968916744e-04,-3.999999921549611148e+00,0.000000000000000000e+00
7.880554666840982291e-04,-3.999999922371069605e+00,0.000000000000000000e+00
7.839187227934760974e-04,-3.999999923183926498e+00,0.000000000000000000e+00
7.798036939349298376e-04,-3.999999923988271977e+00,0.000000000000000000e+00
7.757102661196607976e-04,-3.999999924784194860e+00,0.000000000000000000e+00
7.716383259566139685e-04,-3.999999925571783965e+00,0.000000000000000000e+00
7.675877606507016272e-04,-3.999999926351125890e+00,0.000000000000000000e+00
7.635584579992510564e-04,-3.999999927122307231e+00,0.000000000000000000e+00
7.595503063875630023e-04,-3.999999927885413697e+00,0.000000000000000000e+00
7.555631947880241464e-04,-3.999999928640529667e+00,0.000000000000000000e+00
7.515970127547777100e-04,-3.999999929387738629e+00,0.000000000000000000e+00
7.476516504219469887e-04,-3.999999930127123182e+00,0.000000000000000000e+00
7.437269985009710340e-04,-3.999999930858765929e+00,0.000000000000000000e+00
7.398229482761638698e-04,-3.999999931582747692e+00,0.000000000000000000e+00
7.359393916038258800e-04,-3.999999932299148853e+00,0.000000000000000000e+00
7.320762209060271020e-04,-3.999999933008048014e+00,0.000000000000000000e+00
7.282333291714949714e-04,-3.999999933709524669e+00,0.000000000000000000e+00
7.244106099485091111e-04,-3.999999934403655644e+00,0.000000000000000000e+00
7.206079573466777971e-04,-3.999999935090518655e+00,0.000000000000000000e+00
7.168252660298322053e-04,-3.999999935770189641e+00,0.000000000000000000e+00
7.130624312142502721e-04,-3.999999936442743209e+00,0.000000000000000000e+00
7.093193486677686239e-04,-3.999999937108254855e+00,0.000000000000000000e+00
7.055959147053413602e-04,-3.999999937766797853e+00,0.000000000000000000e+00
7.018920261845995948e-04,-3.999999938418445034e+00,0.000000000000000000e+00
6.982075805058510221e-04,-3.999999939063269228e+00,0.000000000000000000e+00
6.945424756076393506e-04,-3.999999939701341045e+00,0.000000000000000000e+00
6.908966099640796591e-04,-3.999999940332731541e+00,0.000000000000000000e+00
6.872698825830820396e-04,-3.999999940957510880e+00,0.000000000000000000e+00
6.836621930019105972e-04,-3.999999941575747897e+00,0.000000000000000000e+00
6.800734412854074181e-04,-3.999999942187511870e+00,0.000000000000000000e+00
6.765035280224393141e-04,-3.999999942792869412e+00,0.000000000000000000e+00
6.729523543241221163e-04,-3.999999943391888468e+00,0.000000000000000000e+00
6.694198218211557059e-04,-3.999999943984635209e+00,0.000000000000000000e+00
6.659058326602715176e-04,-3.999999944571175359e+00,0.000000000000000000e+00
6.624102895015676791e-04,-3.999999945151573311e+00,0.000000000000000000e+00
6.589330955167333045e-04,-3.999999945725894346e+00,0.000000000000000000e+00
6.554741543854950220e-04,-3.999999946294201525e+00,0.000000000000000000e+00
6.520333702920646938e-04,-3.999999946856557909e+00,0.000000000000000000e+00
6.486106479251394158e-04,-3.999999947413025669e+00,0.000000000000000000e+00
6.452058924734605178e-04,-3.999999947963666980e+00,0.000000000000000000e+00
6.418190096231491358e-04,-3.999999948508542236e+00,0.000000000000000000e+00
6.384499055559295306e-04,-3.999999949047712278e+00,0.000000000000000000e+00
6.350984869446888456e-04,-3.999999949581236613e+00,0.000000000000000000e+00
6.317646609534764571e-04,-3.999999950109174307e+00,0.000000000000000000e+00
6.284483352330635150e-04,-3.999999950631583534e+00,0.000000000000000000e+00
6.251494179191661527e-04,-3.999999951148523358e+00,0.000000000000000000e+00
6.218678176297814941e-04,-3.999999951660049735e+00,0.000000000000000000e+00
6.186034434625226845e-04,-3.999999952166219952e+00,0.000000000000000000e+00
6.153562049928429671e-04,-3.999999952667089964e+00,0.000000000000000000e+00
6.121260122695941410e-04,-3.999999953162715727e+00,0.000000000000000000e+00
6.089127758141390330e-04,-3.999999953653151419e+00,0.000000000000000000e+00
6.057164066185749237e-04,-3.999999954138451663e+00,0.000000000000000000e+00
6.025368161412923305e-04,-3.999999954618670639e+00,0.000000000000000000e+00
5.993739163051991928e-04,-3.999999955093861193e+00,0.000000000000000000e+00
5.962276194968324766e-04,-3.999999955564075726e+00,0.000000000000000000e+00
5.930978385610288870e-04,-3.999999956029366643e+00,0.000000000000000000e+00
5.899844868018133725e-04,-3.999999956489785902e+00,0.000000000000000000e+00
5.868874779770697284e-04,-3.999999956945383683e+00,0.000000000000000000e+00
5.838067262976529611e-04,-3.999999957396211059e+00,0.000000000000000000e+00
5.807421464247241021e-04,-3.999999957842317322e+00,0.000000000000000000e+00
5.776936534670859980e-04,-3.999999958283753099e+00,0.000000000000000000e+00
5.746611629802952405e-04,-3.999999958720565907e+00,0.000000000000000000e+00
5.716445909622210574e-04,-3.999999959152805484e+00,0.000000000000000000e+00
5.686438538521573511e-04,-3.999999959580518460e+00,0.000000000000000000e+00
5.656588685281579466e-04,-3.999999960003753241e+00,0.000000000000000000e+00
5.626895523034838777e-04,-3.999999960422556011e+00,0.000000000000000000e+00
5.597358229266037122e-04,-3.999999960836973845e+00,0.000000000000000000e+00
5.567975985776405130e-04,-3.999999961247052038e+00,0.000000000000000000e+00
5.538747978657073030e-04,-3.999999961652836333e+00,0.000000000000000000e+00
5.509673398280189949e-04,-3.999999962054371583e+00,0.000000000000000000e+00
5.480751439254518244e-04,-3.999999962451702196e+00,0.000000000000000000e+00
5.451981300425425914e-04,-3.999999962844872581e+00,0.000000000000000000e+00
5.423362184839365966e-04,-3.999999963233925815e+00,0.000000000000000000e+00
5.394893299734992466e-04,-3.999999963618905419e+00,0.000000000000000000e+00
5.366573856507634481e-04,-3.999999963999854025e+00,0.000000000000000000e+00
5.338403070691528180e-04,-3.999999964376813377e+00,0.000000000000000000e+00
5.310380161933177983e-04,-3.999999964749825665e+00,0.000000000000000000e+00
5.282504353982470438e-04,-3.999999965118932188e+00,0.000000000000000000e+00
5.254774874657148175e-04,-3.999999965484173803e+00,0.000000000000000000e+00
5.227190955842810982e-04,-3.999999965845590921e+00,0.000000000000000000e+00
5.199751833448503641e-04,-3.999999966203223511e+00,0.000000000000000000e+00
5.172456747388958853e-04,-3.999999966557111541e+00,0.000000000000000000e+00
5.145304941575705709e-04,-3.999999966907294091e+00,0.000000000000000000e+00
5.118295663881553383e-04,-3.999999967253809352e+00,0.000000000000000000e+00
5.091428166140581383e-04,-3.999999967596696848e+00,0.000000000000000000e+00
5.064701704094858601e-04,-3.999999967935993439e+00,0.000000000000000000e+00
5.038115537412197120e-04,-3.999999968271737316e+00,0.000000000000000000e+00
5.011668929641748720e-04,-3.999999968603965783e+00,0.000000000000000000e+00
4.985361148196242390e-04,-3.999999968932715255e+00,0.000000000000000000e+00
4.959191464334218591e-04,-3.999999969258022592e+00,0.000000000000000000e+00
4.933159153133381738e-04,-3.999999969579923764e+00,0.000000000000000000e+00
4.907263493490605618e-04,-3.999999969898453855e+00,0.000000000000000000e+00
4.881503768077519049e-04,-3.999999970213648837e+00,0.000000000000000000e+00
4.855879263331627890e-04,-3.999999970525543347e+00,0.000000000000000000e+00
4.830389269438550392e-04,-3.999999970834172025e+00,0.000000000000000000e+00
4.805033080305371298e-04,-3.999999971139569066e+00,0.000000000000000000e+00
4.779809993560641844e-04,-3.999999971441768221e+00,0.000000000000000000e+00
4.754719310501090142e-04,-3.999999971740803240e+00,0.000000000000000000e+00
4.729760336100501334e-04,-3.999999972036706541e+00,0.000000000000000000e+00
4.704932378983074409e-04,-3.999999972329511877e+00,0.000000000000000000e+00
4.680234751396774142e-04,-3.999999972619251221e+00,0.000000000000000000e+00
4.655666769204451472e-04,-3.999999972905956547e+00,0.000000000000000000e+00
4.631227751848316916e-04,-3.999999973189659386e+00,0.000000000000000000e+00
4.606917022367700877e-04,-3.999999973470392156e+00,0.000000000000000000e+00
4.582733907328002086e-04,-3.999999973748185056e+00,0.000000000000000000e+00
4.558677736847334037e-04,-3.999999974023069171e+00,0.000000000000000000e+00
4.534747844552111185e-04,-3.999999974295075145e+00,0.000000000000000000e+00
4.510943567577055456e-04,-3.999999974564232730e+00,0.000000000000000000e+00
4.487264246520781359e-04,-3.999999974830572125e+00,0.000000000000000000e+00
4.463709225454682108e-04,-3.999999975094122640e+00,0.000000000000000000e+00
4.440277851887399776e-04,-3.999999975354913584e+00,0.000000000000000000e+00
4.416969476764826918e-04,-3.999999975612973380e+00,0.000000000000000000e+00
4.393783454425697656e-04,-3.999999975868331337e+00,0.000000000000000000e+00
4.370719142592703176e-04,-3.999999976121015433e+00,0.000000000000000000e+00
4.347775902381377858e-04,-3.999999976371053645e+00,0.000000000000000000e+00
4.324953098246806394e-04,-3.999999976618473507e+00,0.000000000000000000e+00
4.302250097983621627e-04,-3.999999976863302997e+00,0.000000000000000000e+00
4.279666272708245855e-04,-3.999999977105568316e+00,0.000000000000000000e+00
4.257200996832241147e-04,-3.999999977345297442e+00,0.000000000000000000e+00
4.234853648053429182e-04,-3.999999977582516131e+00,0.000000000000000000e+00
4.212623607329247523e-04,-3.999999977817250585e+00,0.000000000000000000e+00
4.190510258885627067e-04,-3.999999978049527449e+00,0.000000000000000000e+00
4.168512990163707297e-04,-3.999999978279372037e+00,0.000000000000000000e+00
4.146631191819830867e-04,-3.999999978506810105e+00,0.000000000000000000e+00
4.124864257725546312e-04,-3.999999978731866079e+00,0.000000000000000000e+00
4.103211584914316797e-04,-3.999999978954566160e+00,0.000000000000000000e+00
4.081672573599285313e-04,-3.999999979174933884e+00,0.000000000000000000e+00
4.060246627137743206e-04,-3.999999979392994565e+00,0.000000000000000000e+00
4.038933152013372027e-04,-3.999999979608771294e+00,0.000000000000000000e+00
4.017731557827357953e-04,-3.999999979822288942e+00,0.000000000000000000e+00
3.996641257289511090e-04,-3.999999980033571045e+00,0.000000000000000000e+00
3.975661666182738331e-04,-3.999999980242640696e+00,0.000000000000000000e+00
5.975661650505369356e-04,-3.999999955364332394e+00,0.000000000000000000e+00
9.975661569324285015e-04,-3.999999875607715971e+00,0.000000000000000000e+00
1.597566124801344956e-03,-3.999999680972794458e+00,0.000000000000000000e+00
2.397566023711160486e-03,-3.999999281459578615e+00,0.000000000000000000e+00
3.397565758735786399e-03,-3.999998557068102034e+00,0.000000000000000000e+00
4.597565154965633713e-03,-3.999997357798455777e+00,0.000000000000000000e+00
5.997563920011205266e-03,-3.999995503650848772e+00,0.000000000000000000e+00
7.597561598999643361e-03,-3.999992784625708619e+00,0.000000000000000000e+00
9.397557522078469824e-03,-3.999988960723841913e+00,0.000000000000000000e+00
1.139755074441240086e-02,-3.999983761946666938e+00,0.000000000000000000e+00
1.359753997868754991e-02,-3.999976888296544963e+00,0.000000000000000000e+00
1.599752352010892081e-02,-3.999968009777228772e+00,0.000000000000000000e+00
1.859749916390569108e-02,-3.999956766394460850e+00,0.000000000000000000e+00
2.139746411533020864e-02,-3.999942768156741657e+00,0.000000000000000000e+00
2.439741489216540674e-02,-3.999925595076308849e+00,0.000000000000000000e+00
2.759734721972677968e-02,-3.999904797170354520e+00,0.000000000000000000e+00
3.099725591837365971e-02,-3.999879894462521790e+00,0.000000000000000000e+00
3.459713478351634369e-02,-3.999850376984713130e+00,0.000000000000000000e+00
3.839697645813402310e-02,-3.999815704779265957e+00,0.000000000000000000e+00
4.239677229779030554e-02,-3.999775307901521693e+00,0.000000000000000000e+00
4.659651222816169058e-02,-3.999728586422853116e+00,0.000000000000000000e+00
5.099618459506711360e-02,-3.999674910434187769e+00,0.000000000000000000e+00
5.559577600700882360e-02,-3.999613620050086915e+00,0.000000000000000000e+00
6.039527117022672198e-02,-3.999544025413429349e+00,0.000000000000000000e+00
6.539465271625913290e-02,-3.999465406700763115e+00,0.000000000000000000e+00
7.059390102202589556e-02,-3.999377014128384644e+00,0.000000000000000000e+00
7.599299402242214174e-02,-3.999278067959202154e+00,0.000000000000000000e+00
8.159190701544033475e-02,-3.999167758510458803e+00,0.000000000000000000e+00
8.739061245980948855e-02,-3.999045246162373779e+00,0.000000000000000000e+00
9.338907976516999665e-02,-3.998909661367783031e+00,0.000000000000000000e+00
9.958727507477388441e-02,-3.998760104662839598e+00,0.000000000000000000e+00
1.059851610407298306e-01,-3.998595646678862803e+00,0.000000000000000000e+00
1.125826965917837569e-01,-3.998415328155406012e+00,0.000000000000000000e+00
1.193798366936554278e-01,-3.998218159954628703e+00,0.000000000000000000e+00
1.263765321019228727e-01,-3.998003123077053633e+00,0.000000000000000000e+00
1.335727291074765288e-01,-3.997769168678797502e+00,0.000000000000000000e+00
1.409683692745359596e-01,-3.997515218090365252e+00,0.000000000000000000e+00
1.485633891712523913e-01,-3.997240162837095934e+00,0.000000000000000000e+00
1.563577200928917554e-01,-3.996942864661356953e+00,0.000000000000000000e+00
1.643512877776224512e-01,-3.996622155546583510e+00,0.000000000000000000e+00
1.725440121149054984e-01,-3.996276837743260479e+00,0.000000000000000000e+00
1.809358068465074521e-01,-3.995905683796951990e+00,0.000000000000000000e+00
1.895265792601488197e-01,-3.995507436578479066e+00,0.000000000000000000e+00
1.983162298757924213e-01,-3.995080809316356341e+00,0.000000000000000000e+00
2.073046521246001694e-01,-3.994624485631594446e+00,0.000000000000000000e+00
2.164917320205590190e-01,-3.994137119574980410e+00,0.000000000000000000e+00
2.258773478248075617e-01,-3.993617335666952872e+00,0.000000000000000000e+00
2.354613697026669283e-01,-3.993063728940188906e+00,0.000000000000000000e+00
2.452436593734088621e-01,-3.992474864985016136e+00,0.000000000000000000e+00
2.552240697527680680e-01,-3.991849279997782940e+00,0.000000000000000000e+00
2.654024445882340877e-01,-3.991185480832301735e+00,0.000000000000000000e+00
2.757786180871317772e-01,-3.990481945054498603e+00,0.000000000000000000e+00
2.863524145375291874e-01,-3.989737121000393572e+00,0.000000000000000000e+00
2.971236479219852011e-01,-3.988949427837549688e+00,0.000000000000000000e+00
3.080921215241776978e-01,-3.988117255630119207e+00,0.000000000000000000e+00
3.192576275284284004e-01,-3.987238965407629010e+00,0.000000000000000000e+00
3.306199466121687580e-01,-3.986312889237641155e+00,0.000000000000000000e+00
3.421788475313656819e-01,-3.985337330302428427e+00,0.000000000000000000e+00
3.539340866989556522e-01,-3.984310562979818560e+00,0.000000000000000000e+00
3.658854077563095664e-01,-3.983230832928338128e+00,0.000000000000000000e+00
3.780325411377803979e-01,-3.982096357176819090e+00,0.000000000000000000e+00
3.903752036283608673e-01,-3.980905324218612762e+00,0.000000000000000000e+00
4.029130979145023606e-01,-3.979655894110559977e+00,0.000000000000000000e+00
4.156459121281392832e-01,-3.978346198576884873e+00,0.000000000000000000e+00
4.285733193839572075e-01,-3.976974341118157064e+00,0.000000000000000000e+00
4.416949773099663190e-01,-3.975538397125492729e+00,0.000000000000000000e+00
4.550105275714174669e-01,-3.974036414000148731e+00,0.000000000000000000e+00
4.685195953881295949e-01,-3.972466411278681164e+00,0.000000000000000000e+00
4.822217890452687450e-01,-3.970826380763828212e+00,0.000000000000000000e+00
4.961166993976535156e-01,-3.969114286661290070e+00,0.000000000000000000e+00
5.102038993676325518e-01,-3.967328065722576902e+00,0.000000000000000000e+00
5.244829434366136134e-01,-3.965465627394095360e+00,0.000000000000000000e+00
5.389533671302961793e-01,-3.963524853972647755e+00,0.000000000000000000e+00
5.536146864976912996e-01,-3.961503600767522393e+00,0.000000000000000000e+00
5.684663975839882033e-01,-3.959399696269355395e+00,0.000000000000000000e+00
5.835079758973562569e-01,-3.957210942325939840e+00,0.000000000000000000e+00
5.987388758697484992e-01,-3.954935114325165646e+00,0.000000000000000000e+00
6.141585303118008987e-01,-3.952569961385279829e+00,0.000000000000000000e+00
6.297663498619002764e-01,-3.950113206552642531e+00,0.000000000000000000e+00
6.455617224295222556e-01,-3.947562547007179568e+00,0.000000000000000000e+00
6.615440126329195092e-01,-3.944915654275705563e+00,0.000000000000000000e+00
6.777125612312621117e-01,-3.942170174453323295e+00,0.000000000000000000e+00
6.940666845513325800e-01,-3.939323728433079985e+00,0.000000000000000000e+00
7.106056739088659757e-01,-3.936373912144082610e+00,0.000000000000000000e+00
7.273287950246576372e-01,-3.933318296798259617e+00,0.000000000000000000e+00
7.442352874355327996e-01,-3.930154429145976014e+00,0.000000000000000000e+00
7.613243639003075547e-01,-3.926879831740687887e+00,0.000000000000000000e+00
7.785952098008455113e-01,-3.923492003212846857e+00,0.000000000000000000e+00
7.960469825383456044e-01,-3.919988418553245868e+00,0.000000000000000000e+00
8.136788109249741829e-01,-3.916366529406013264e+00,0.000000000000000000e+00
8.314897945709861515e-01,-3.912623764371458535e+00,0.000000000000000000e+00
8.494790032674565117e-01,-3.908757529318966473e+00,0.000000000000000000e+00
8.676454763647748480e-01,-3.904765207710154229e+00,0.000000000000000000e+00
8.859882221470350983e-01,-3.900644160932488447e+00,0.000000000000000000e+00
9.045062172024799230e-01,-3.896391728643571639e+00,0.000000000000000000e+00
9.231984057901432283e-01,-3.892005229126307420e+00,0.000000000000000000e+00
9.420636992028581513e-01,-3.887481959655145314e+00,0.000000000000000000e+00
9.611009751267848289e-01,-3.882819196873622758e+00,0.000000000000000000e+00
9.803090769976350316e-01,-3.878014197183401901e+00,0.000000000000000000e+00
9.996868133537565315e-01,-3.873064197145019261e+00,0.000000000000000000e+00
1.019232957186266608e+00,-3.867966413890549848e+00,0.000000000000000000e+00
1.038946245286406889e+00,-3.862718045548401147e+00,0.000000000000000000e+00
1.058825377590314476e+00,-3.857316271680442554e+00,0.000000000000000000e+00
1.078869016521406321e+00,-3.851758253731679016e+00,0.000000000000000000e+00
1.099075786330566018e+00,-3.846041135492680674e+00,0.000000000000000000e+00
1.119444272434349186e+00,-3.840162043574972817e+00,0.000000000000000000e+00
1.139973020751408495e+00,-3.834118087899600624e+00,0.000000000000000000e+00
1.160660537037364159e+00,-3.827906362199070323e+00,0.000000000000000000e+00
1.181505286218331063e+00,-3.821523944532877248e+00,0.000000000000000000e+00
1.202505691723341874e+00,-3.814967897816828213e+00,0.000000000000000000e+00
1.223660134815888867e+00,-3.808235270366359781e+00,0.000000000000000000e+00
1.244966953924836028e+00,-3.801323096454061634e+00,0.000000000000000000e+00
1.266424443974933256e+00,-3.794228396881606180e+00,0.000000000000000000e+00
1.288030855717201328e+00,-3.786948179566284267e+00,0.000000000000000000e+00
1.309784395059429229e+00,-3.779479440142357038e+00,0.000000000000000000e+00
1.331659076947301790e+00,-3.771827687313385358e+00,0.000000000000000000e+00
1.353625852295872622e+00,-3.764000139744451801e+00,0.000000000000000000e+00
1.375658522449504817e+00,-3.756003678061567985e+00,0.000000000000000000e+00
1.397733469666345485e+00,-3.747844867090213583e+00,0.000000000000000000e+00
1.419829412905701860e+00,-3.739529975578191667e+00,0.000000000000000000e+00
1.441927186572763642e+00,-3.731064993888787207e+00,0.000000000000000000e+00
1.464009540087971795e+00,-3.722455650042238773e+00,0.000000000000000000e+00
1.486060956342595052e+00,-3.713707424398711598e+00,0.000000000000000000e+00
1.508067487279258545e+00,-3.704825563209583006e+00,0.000000000000000000e+00
1.530016604997634699e+00,-3.695815091212152570e+00,0.000000000000000000e+00
1.551897066932576674e+00,-3.686680823402813445e+00,0.000000000000000000e+00
1.573698793785865302e+00,-3.677427376092815781e+00,0.000000000000000000e+00
1.595412759014562809e+00,-3.668059177327094744e+00,0.000000000000000000e+00
1.617030888789806609e+00,-3.658580476728594544e+00,0.000000000000000000e+00
1.638545971440632076e+00,-3.648995354816946701e+00,0.000000000000000000e+00
1.659951575489008624e+00,-3.639307731840155657e+00,0.000000000000000000e+00
1.681241975465526561e+00,-3.629521376150408596e+00,0.000000000000000000e+00
1.702412084770783096e+00,-3.619639912149601901e+00,0.000000000000000000e+00
1.723457394916202423e+00,-3.609666827826169211e+00,0.000000000000000000e+00
1.744373920540381651e+00,-3.599605481901948956e+00,0.000000000000000000e+00
1.765158149653688779e+00,-3.589459110605823344e+00,0.000000000000000000e+00
1.785806998615206531e+00,-3.579230834089488056e+00,0.000000000000000000e+00
1.806317771392749849e+00,-3.568923662499761562e+00,0.000000000000000000e+00
1.826688122698991501e+00,-3.558540501721234595e+00,0.000000000000000000e+00
1.846916024635090414e+00,-3.548084158802620180e+00,0.000000000000000000e+00
1.866999736508029972e+00,-3.537557347079892889e+00,0.000000000000000000e+00
1.886937777519400949e+00,-3.526962691009096318e+00,0.000000000000000000e+00
1.906728902051993080e+00,-3.516302730721515335e+00,0.000000000000000000e+00
1.926372077306463648e+00,-3.505579926313756367e+00,0.000000000000000000e+00
1.945866463063851803e+00,-3.494796661885117395e+00,0.000000000000000000e+00
1.965211393371003146e+00,-3.483955249334409032e+00,0.000000000000000000e+00
1.984406359965243061e+00,-3.473057931928213105e+00,0.000000000000000000e+00
2.003450997272119949e+00,-3.462106887652276033e+00,0.000000000000000000e+00
2.022345068825851744e+00,-3.451104232357484758e+00,0.000000000000000000e+00
2.041088454976443423e+00,-3.440052022711554525e+00,0.000000000000000000e+00
2.059681141760417944e+00,-3.428952258967231881e+00,0.000000000000000000e+00
2.078123210823848321e+00,-3.417806887557452544e+00,0.000000000000000000e+00
2.096414830297007370e+00,-3.406617803527532740e+00,0.000000000000000000e+00
2.114556246529581518e+00,-3.395386852814080925e+00,0.000000000000000000e+00
2.132547776604103440e+00,-3.384115834379916254e+00,0.000000000000000000e+00
2.150389801553139968e+00,-3.372806502213880453e+00,0.000000000000000000e+00
2.168082760212898474e+00,-3.361460567204024308e+00,0.000000000000000000e+00
2.185627143652382642e+00,-3.350079698892238333e+00,0.000000000000000000e+00
2.203023490123042993e+00,-3.338665527117993470e+00,0.000000000000000000e+00
2.220272380479172636e+00,-3.327219643558466444e+00,0.000000000000000000e+00
2.237374434024052228e+00,-3.315743603171923848e+00,0.000000000000000000e+00
2.254330304741185564e+00,-3.304238925550859296e+00,0.000000000000000000e+00
2.271140677873859648e+00,-3.292707096191012095e+00,0.000000000000000000e+00
