ref_Yaw (deg),ref_Pitch (deg),ref_Roll (deg)
-3.243972566273006919e+01,0.000000000000000000e+00,0.000000000000000000e+00
-3.274209838871018974e+01,0.000000000000000000e+00,0.000000000000000000e+00
-3.304286279289792816e+01,0.000000000000000000e+00,0.000000000000000000e+00
-3.334202932527045959e+01,0.000000000000000000e+00,0.000000000000000000e+00
-3.363960818974310740e+01,0.000000000000000000e+00,0.000000000000000000e+00
-3.393560936367362046e+01,0.000000000000000000e+00,0.000000000000000000e+00
-3.423004261552925698e+01,0.000000000000000000e+00,0.000000000000000000e+00
-3.452291752089154642e+01,0.000000000000000000e+00,0.000000000000000000e+00
-3.481424347695718069e+01,0.000000000000000000e+00,0.000000000000000000e+00
-3.510402971567776120e+01,0.000000000000000000e+00,0.000000000000000000e+00
-3.539228531566846669e+01,0.000000000000000000e+00,0.000000000000000000e+00
-3.567901921300224188e+01,0.000000000000000000e+00,0.000000000000000000e+00
-3.596424021099613810e+01,0.000000000000000000e+00,0.000000000000000000e+00
-3.624795698908512520e+01,0.000000000000000000e+00,0.000000000000000000e+00
-3.653017811087073596e+01,0.000000000000000000e+00,0.000000000000000000e+00
-3.681091203142229773e+01,0.000000000000000000e+00,0.000000000000000000e+00
-3.709016710390302762e+01,0.000000000000000000e+00,0.000000000000000000e+00
-3.736795158558371099e+01,0.000000000000000000e+00,0.000000000000000000e+00
-3.764427364330354209e+01,0.000000000000000000e+00,0.000000000000000000e+00
-3.791914135842970524e+01,0.000000000000000000e+00,0.000000000000000000e+00
-3.819256273136409163e+01,0.000000000000000000e+00,0.000000000000000000e+00
-3.846454568563932952e+01,0.000000000000000000e+00,0.000000000000000000e+00
-3.873509807164419527e+01,0.000000000000000000e+00,0.000000000000000000e+00
-3.900422767001280988e+01,0.000000000000000000e+00,0.000000000000000000e+00
-3.927194219470953129e+01,0.000000000000000000e+00,0.000000000000000000e+00
-3.953824929583922199e+01,0.000000000000000000e+00,0.000000000000000000e+00
-3.980315656220800236e+01,0.000000000000000000e+00,0.000000000000000000e+00
-4.006667152365883311e+01,0.000000000000000000e+00,0.000000000000000000e+00
-4.032880165320273136e+01,0.000000000000000000e+00,0.000000000000000000e+00
-4.058955436896565061e+01,0.000000000000000000e+00,0.000000000000000000e+00
-4.084893703596780057e+01,0.000000000000000000e+00,0.000000000000000000e+00
-4.110695696775171371e+01,0.000000000000000000e+00,0.000000000000000000e+00
-4.136362142787341867e+01,0.000000000000000000e+00,0.000000000000000000e+00
-4.161893763126896317e+01,0.000000000000000000e+00,0.000000000000000000e+00
-4.187291274550935327e+01,0.000000000000000000e+00,0.000000000000000000e+00
-4.212555389195294708e+01,0.000000000000000000e+00,0.000000000000000000e+00
-4.237686814680620273e+01,0.000000000000000000e+00,0.000000000000000000e+00
-4.262686254210071723e+01,0.000000000000000000e+00,0.000000000000000000e+00
-4.287554406659472761e+01,0.000000000000000000e+00,0.000000000000000000e+00
-4.312291966660607301e+01,0.000000000000000000e+00,0.000000000000000000e+00
-4.336899624678294884e+01,0.000000000000000000e+00,0.000000000000000000e+00
-4.361378067081874832e+01,0.000000000000000000e+00,0.000000000000000000e+00
-4.385727976211558143e+01,0.000000000000000000e+00,0.000000000000000000e+00
-4.409950030440163715e+01,0.000000000000000000e+00,0.000000000000000000e+00
-4.434044904230688644e+01,0.000000000000000000e+00,0.000000000000000000e+00
-4.458013268190047995e+01,0.000000000000000000e+00,0.000000000000000000e+00
-4.481855789119379097e+01,0.000000000000000000e+00,0.000000000000000000e+00
-4.505573130061212339e+01,0.000000000000000000e+00,0.000000000000000000e+00
-4.529165950343834623e+01,0.000000000000000000e+00,0.000000000000000000e+00
-4.552634905623023087e+01,0.000000000000000000e+00,0.000000000000000000e+00
-4.575980647921478095e+01,0.000000000000000000e+00,0.000000000000000000e+00
-4.599203825666130285e+01,0.000000000000000000e+00,0.000000000000000000e+00
-4.622305083723483676e+01,0.000000000000000000e+00,0.000000000000000000e+00
-4.645285063433234996e+01,0.000000000000000000e+00,0.000000000000000000e+00
-4.668144402640298551e+01,0.000000000000000000e+00,0.000000000000000000e+00
-4.690883735725337544e+01,0.000000000000000000e+00,0.000000000000000000e+00
-4.713503693634006453e+01,0.000000000000000000e+00,0.000000000000000000e+00
-4.736004903904995444e+01,0.000000000000000000e+00,0.000000000000000000e+00
-4.758387990696930103e+01,0.000000000000000000e+00,0.000000000000000000e+00
-4.780653574814324713e+01,0.000000000000000000e+00,0.000000000000000000e+00
-4.802802273732568494e+01,0.000000000000000000e+00,0.000000000000000000e+00
-4.824834701622123845e+01,0.000000000000000000e+00,0.000000000000000000e+00
-4.846751469371915988e+01,0.000000000000000000e+00,0.000000000000000000e+00
-4.868553184612040496e+01,0.000000000000000000e+00,0.000000000000000000e+00
-4.890240451735844118e+01,0.000000000000000000e+00,0.000000000000000000e+00
-4.911813871921400931e+01,0.000000000000000000e+00,0.000000000000000000e+00
-4.933274043152440669e+01,0.000000000000000000e+00,0.000000000000000000e+00
-4.954621560238803823e+01,0.000000000000000000e+00,0.000000000000000000e+00
-4.975857014836407899e+01,0.000000000000000000e+00,0.000000000000000000e+00
-4.996980995466834941e+01,0.000000000000000000e+00,0.000000000000000000e+00
-5.017994087536487768e+01,0.000000000000000000e+00,0.000000000000000000e+00
-5.038896873355403727e+01,0.000000000000000000e+00,0.000000000000000000e+00
-5.059689932155752246e+01,0.000000000000000000e+00,0.000000000000000000e+00
-5.080373840109987071e+01,0.000000000000000000e+00,0.000000000000000000e+00
-5.100949170348742712e+01,0.000000000000000000e+00,0.000000000000000000e+00
-5.121416492978447366e+01,0.000000000000000000e+00,0.000000000000000000e+00
-5.141776375098696406e+01,0.000000000000000000e+00,0.000000000000000000e+00
-5.162029380819365798e+01,0.000000000000000000e+00,0.000000000000000000e+00
-5.182176071277565654e+01,0.000000000000000000e+00,0.000000000000000000e+00
-5.202217004654301746e+01,0.000000000000000000e+00,0.000000000000000000e+00
-5.222152736191039679e+01,0.000000000000000000e+00,0.000000000000000000e+00
-5.241983818206005452e+01,0.000000000000000000e+00,0.000000000000000000e+00
-5.261710800110373043e+01,0.000000000000000000e+00,0.000000000000000000e+00
-5.281334228424246646e+01,0.000000000000000000e+00,0.000000000000000000e+00
-5.300854646792524960e+01,0.000000000000000000e+00,0.000000000000000000e+00
-5.320272596000575760e+01,0.000000000000000000e+00,0.000000000000000000e+00
-5.339588613989820232e+01,0.000000000000000000e+00,0.000000000000000000e+00
-5.358803235873148196e+01,0.000000000000000000e+00,0.000000000000000000e+00
-5.377916993950207569e+01,0.000000000000000000e+00,0.000000000000000000e+00
-5.396930417722585105e+01,0.000000000000000000e+00,0.000000000000000000e+00
-5.415844033908863508e+01,0.000000000000000000e+00,0.000000000000000000e+00
-5.434658366459555623e+01,0.000000000000000000e+00,0.000000000000000000e+00
-5.453373936571953351e+01,0.000000000000000000e+00,0.000000000000000000e+00
-5.471991262704825232e+01,0.000000000000000000e+00,0.000000000000000000e+00
-5.490510860593056464e+01,0.000000000000000000e+00,0.000000000000000000e+00
-5.508933243262168133e+01,0.000000000000000000e+00,0.000000000000000000e+00
-5.527258921042738393e+01,0.000000000000000000e+00,0.000000000000000000e+00
-5.545488401584729132e+01,0.000000000000000000e+00,0.000000000000000000e+00
-5.563622189871726675e+01,0.000000000000000000e+00,0.000000000000000000e+00
-5.581660788235093662e+01,0.000000000000000000e+00,0.000000000000000000e+00
-5.599604696367999424e+01,0.000000000000000000e+00,0.000000000000000000e+00
-5.617454411339437570e+01,0.000000000000000000e+00,0.000000000000000000e+00
-5.635210427608057415e+01,0.000000000000000000e+00,0.000000000000000000e+00
-5.652873237036013876e+01,0.000000000000000000e+00,0.000000000000000000e+00
-5.670443328902655367e+01,0.000000000000000000e+00,0.000000000000000000e+00
-5.687921189918182563e+01,0.000000000000000000e+00,0.000000000000000000e+00
-5.705307304237193478e+01,0.000000000000000000e+00,0.000000000000000000e+00
-5.722602153472189457e+01,0.000000000000000000e+00,0.000000000000000000e+00
-5.739806216706951147e+01,0.000000000000000000e+00,0.000000000000000000e+00
-5.756919970509878937e+01,0.000000000000000000e+00,0.000000000000000000e+00
-5.773943888947258785e+01,0.000000000000000000e+00,0.000000000000000000e+00
-5.790878443596431424e+01,0.000000000000000000e+00,0.000000000000000000e+00
-5.807724103558883400e+01,0.000000000000000000e+00,0.000000000000000000e+00
-5.824481335473313237e+01,0.000000000000000000e+00,0.000000000000000000e+00
-5.841150603528561192e+01,0.000000000000000000e+00,0.000000000000000000e+00
-5.857732369476524781e+01,0.000000000000000000e+00,0.000000000000000000e+00
-5.874227092644949977e+01,0.000000000000000000e+00,0.000000000000000000e+00
-5.890635229950212448e+01,0.000000000000000000e+00,0.000000000000000000e+00
-5.906957235909971615e+01,0.000000000000000000e+00,0.000000000000000000e+00
-5.923193562655804811e+01,0.000000000000000000e+00,0.000000000000000000e+00
-5.939344659945721361e+01,0.000000000000000000e+00,0.000000000000000000e+00
-5.955410975176674526e+01,0.000000000000000000e+00,0.000000000000000000e+00
-5.971392953396946979e+01,0.000000000000000000e+00,0.000000000000000000e+00
-5.987291037318490794e+01,0.000000000000000000e+00,0.000000000000000000e+00
-6.003105667329221262e+01,0.000000000000000000e+00,0.000000000000000000e+00
-6.018837281505214776e+01,0.000000000000000000e+00,0.000000000000000000e+00
-6.034486315622856978e+01,0.000000000000000000e+00,0.000000000000000000e+00
-6.050053203170918437e+01,0.000000000000000000e+00,0.000000000000000000e+00
-6.065538375362594792e+01,0.000000000000000000e+00,0.000000000000000000e+00
-6.080942261147419714e+01,0.000000000000000000e+00,0.000000000000000000e+00
-6.096265287223188523e+01,0.000000000000000000e+00,0.000000000000000000e+00
-6.111507878047768116e+01,0.000000000000000000e+00,0.000000000000000000e+00
-6.126670455850865693e+01,0.000000000000000000e+00,0.000000000000000000e+00
-6.141753440645729967e+01,0.000000000000000000e+00,0.000000000000000000e+00
-6.156757250240779911e+01,0.000000000000000000e+00,0.000000000000000000e+00
-6.171682300251208630e+01,0.000000000000000000e+00,0.000000000000000000e+00
-6.186529004110469288e+01,0.000000000000000000e+00,0.000000000000000000e+00
-6.201297773081747522e+01,0.000000000000000000e+00,0.000000000000000000e+00
-6.215989016269359269e+01,0.000000000000000000e+00,0.000000000000000000e+00
-6.230603140630068992e+01,0.000000000000000000e+00,0.000000000000000000e+00
-6.245140550984400107e+01,0.000000000000000000e+00,0.000000000000000000e+00
-6.259601650027803998e+01,0.000000000000000000e+00,0.000000000000000000e+00
-6.273986838341851779e+01,0.000000000000000000e+00,0.000000000000000000e+00
-6.288296514405322313e+01,0.000000000000000000e+00,0.000000000000000000e+00
-6.302531074605246175e+01,0.000000000000000000e+00,0.000000000000000000e+00
-6.316690913247875727e+01,0.000000000000000000e+00,0.000000000000000000e+00
-6.330776422569617523e+01,0.000000000000000000e+00,0.000000000000000000e+00
-6.344787992747901484e+01,0.000000000000000000e+00,0.000000000000000000e+00
-6.358726011911978304e+01,0.000000000000000000e+00,0.000000000000000000e+00
-6.372590866153696254e+01,0.000000000000000000e+00,0.000000000000000000e+00
-6.386382939538162162e+01,0.000000000000000000e+00,0.000000000000000000e+00
-6.400102614114413768e+01,0.000000000000000000e+00,0.000000000000000000e+00
-6.413750269925982650e+01,0.000000000000000000e+00,0.000000000000000000e+00
-6.427326285021432284e+01,0.000000000000000000e+00,0.000000000000000000e+00
-6.440831035464827892e+01,0.000000000000000000e+00,0.000000000000000000e+00
-6.454264895346148023e+01,0.000000000000000000e+00,0.000000000000000000e+00
-6.467628236791664165e+01,0.000000000000000000e+00,0.000000000000000000e+00
-6.480921429974237924e+01,0.000000000000000000e+00,0.000000000000000000e+00
-6.494144843123564215e+01,0.000000000000000000e+00,0.000000000000000000e+00
-6.507298842536390282e+01,0.000000000000000000e+00,0.000000000000000000e+00
-6.520383792586673621e+01,0.000000000000000000e+00,0.000000000000000000e+00
-6.533400055735633316e+01,0.000000000000000000e+00,0.000000000000000000e+00
-6.546347992541825533e+01,0.000000000000000000e+00,0.000000000000000000e+00
-6.559227961671130913e+01,0.000000000000000000e+00,0.000000000000000000e+00
-6.572040319906666639e+01,0.000000000000000000e+00,0.000000000000000000e+00
-6.584785422158699930e+01,0.000000000000000000e+00,0.000000000000000000e+00
-6.597463621474446427e+01,0.000000000000000000e+00,0.000000000000000000e+00
-6.610075269047885627e+01,0.000000000000000000e+00,0.000000000000000000e+00
-6.622620714229454109e+01,0.000000000000000000e+00,0.000000000000000000e+00
-6.635100304535752969e+01,0.000000000000000000e+00,0.000000000000000000e+00
-6.647514385659151515e+01,0.000000000000000000e+00,0.000000000000000000e+00
-6.659863301477379594e+01,0.000000000000000000e+00,0.000000000000000000e+00
-6.672147394063048864e+01,0.000000000000000000e+00,0.000000000000000000e+00
-6.684367003693120068e+01,0.000000000000000000e+00,0.000000000000000000e+00
-6.696522468858337618e+01,0.000000000000000000e+00,0.000000000000000000e+00
-6.708614126272601652e+01,0.000000000000000000e+00,0.000000000000000000e+00
-6.720642310882303150e+01,0.000000000000000000e+00,0.000000000000000000e+00
-6.732607355875593669e+01,0.000000000000000000e+00,0.000000000000000000e+00
-6.744509592691622402e+01,0.000000000000000000e+00,0.000000000000000000e+00
-6.756349351029696493e+01,0.000000000000000000e+00,0.000000000000000000e+00
-6.768126958858451303e+01,0.000000000000000000e+00,0.000000000000000000e+00
-6.779842742424901303e+01,0.000000000000000000e+00,0.000000000000000000e+00
-6.791497026263489545e+01,0.000000000000000000e+00,0.000000000000000000e+00
-6.803090133205088819e+01,0.000000000000000000e+00,0.000000000000000000e+00
-6.814622384385930332e+01,0.000000000000000000e+00,0.000000000000000000e+00
-6.826094099256488335e+01,0.000000000000000000e+00,0.000000000000000000e+00
-6.837505595590369012e+01,0.000000000000000000e+00,0.000000000000000000e+00
-6.848857189493061526e+01,0.000000000000000000e+00,0.000000000000000000e+00
-6.860149195410740219e+01,0.000000000000000000e+00,0.000000000000000000e+00
-6.871381926138944607e+01,0.000000000000000000e+00,0.000000000000000000e+00
-6.882555692831259364e+01,0.000000000000000000e+00,0.000000000000000000e+00
-6.893670805007927527e+01,0.000000000000000000e+00,0.000000000000000000e+00
-6.904727570564423900e+01,0.000000000000000000e+00,0.000000000000000000e+00
-6.915726295779990096e+01,0.000000000000000000e+00,0.000000000000000000e+00
-6.926667285326108470e+01,0.000000000000000000e+00,0.000000000000000000e+00
-6.937550842274951890e+01,0.000000000000000000e+00,0.000000000000000000e+00
-6.948377268107772409e+01,0.000000000000000000e+00,0.000000000000000000e+00
-6.959146862723261506e+01,0.000000000000000000e+00,0.000000000000000000e+00
-6.969859924445837862e+01,0.000000000000000000e+00,0.000000000000000000e+00
-6.980516750033929441e+01,0.000000000000000000e+00,0.000000000000000000e+00
-6.991117634688197313e+01,0.000000000000000000e+00,0.000000000000000000e+00
-7.001662872059696952e+01,0.000000000000000000e+00,0.000000000000000000e+00
-7.012152754258015364e+01,0.000000000000000000e+00,0.000000000000000000e+00
-7.022587571859371280e+01,0.000000000000000000e+00,0.000000000000000000e+00
-7.032967613914667027e+01,0.000000000000000000e+00,0.000000000000000000e+00
-7.043293167957467915e+01,0.000000000000000000e+00,0.000000000000000000e+00
-7.053564520012014327e+01,0.000000000000000000e+00,0.000000000000000000e+00
-7.063781954601100210e+01,0.000000000000000000e+00,0.000000000000000000e+00
-7.073945754753975734e+01,0.000000000000000000e+00,0.000000000000000000e+00
-7.084056202014187420e+01,0.000000000000000000e+00,0.000000000000000000e+00
-7.094113576447374214e+01,0.000000000000000000e+00,0.000000000000000000e+00
-7.104118156649013827e+01,0.000000000000000000e+00,0.000000000000000000e+00
-7.114070219752163382e+01,0.000000000000000000e+00,0.000000000000000000e+00
-7.123970041435124756e+01,0.000000000000000000e+00,0.000000000000000000e+00
-7.133817895929071540e+01,0.000000000000000000e+00,0.000000000000000000e+00
-7.143614056025663217e+01,0.000000000000000000e+00,0.000000000000000000e+00
-7.153358793084579759e+01,0.000000000000000000e+00,0.000000000000000000e+00
-7.163052377041061902e+01,0.000000000000000000e+00,0.000000000000000000e+00
-7.172695076413377535e+01,0.000000000000000000e+00,0.000000000000000000e+00
-7.182287158310252551e+01,0.000000000000000000e+00,0.000000000000000000e+00
-7.191828888438284650e+01,0.000000000000000000e+00,0.000000000000000000e+00
-7.201320531109293199e+01,0.000000000000000000e+00,0.000000000000000000e+00
-7.210762349247650604e+01,0.000000000000000000e+00,0.000000000000000000e+00
-7.220154604397546905e+01,0.000000000000000000e+00,0.000000000000000000e+00
-7.229497556730254360e+01,0.000000000000000000e+00,0.000000000000000000e+00
-7.238791465051322405e+01,0.000000000000000000e+00,0.000000000000000000e+00
-7.248036586807761239e+01,0.000000000000000000e+00,0.000000000000000000e+00
-7.257233178095155779e+01,0.000000000000000000e+00,0.000000000000000000e+00
-7.266381493664758295e+01,0.000000000000000000e+00,0.000000000000000000e+00
-7.275481786930568262e+01,0.000000000000000000e+00,0.000000000000000000e+00
-7.284534309976334043e+01,0.000000000000000000e+00,0.000000000000000000e+00
-7.293539313562533266e+01,0.000000000000000000e+00,0.000000000000000000e+00
-7.302497047133336139e+01,0.000000000000000000e+00,0.000000000000000000e+00
-7.311407758823487768e+01,0.000000000000000000e+00,0.000000000000000000e+00
-7.320271695465211792e+01,0.000000000000000000e+00,0.000000000000000000e+00
-7.329089102595033012e+01,0.000000000000000000e+00,0.000000000000000000e+00
-7.337860224460575864e+01,0.000000000000000000e+00,0.000000000000000000e+00
-7.346585304027333052e+01,0.000000000000000000e+00,0.000000000000000000e+00
-7.355264582985400068e+01,0.000000000000000000e+00,0.000000000000000000e+00
-7.363898301756167086e+01,0.000000000000000000e+00,0.000000000000000000e+00
-7.372486699498981011e+01,0.000000000000000000e+00,0.000000000000000000e+00
-7.381030014117760629e+01,0.000000000000000000e+00,0.000000000000000000e+00
-7.389528482267607501e+01,0.000000000000000000e+00,0.000000000000000000e+00
-7.397982339361335846e+01,0.000000000000000000e+00,0.000000000000000000e+00
-7.406391819576008118e+01,0.000000000000000000e+00,0.000000000000000000e+00
-7.414757155859426518e+01,0.000000000000000000e+00,0.000000000000000000e+00
-7.423078579936569099e+01,0.000000000000000000e+00,0.000000000000000000e+00
-7.431356322316031537e+01,0.000000000000000000e+00,0.000000000000000000e+00
-7.439590612296390759e+01,0.000000000000000000e+00,0.000000000000000000e+00
-7.447781677972567138e+01,0.000000000000000000e+00,0.000000000000000000e+00
-7.455929746242139800e+01,0.000000000000000000e+00,0.000000000000000000e+00
-7.464035042811634924e+01,0.000000000000000000e+00,0.000000000000000000e+00
-7.472097792202768574e+01,0.000000000000000000e+00,0.000000000000000000e+00
-7.480118217758692367e+01,0.000000000000000000e+00,0.000000000000000000e+00
-7.488096541650146776e+01,0.000000000000000000e+00,0.000000000000000000e+00
-7.496032984881622951e+01,0.000000000000000000e+00,0.000000000000000000e+00
-7.503927767297517448e+01,0.000000000000000000e+00,0.000000000000000000e+00
-7.511781107588170414e+01,0.000000000000000000e+00,0.000000000000000000e+00
-7.519593223295964890e+01,0.000000000000000000e+00,0.000000000000000000e+00
-7.527364330821333738e+01,0.000000000000000000e+00,0.000000000000000000e+00
-7.535094645428749516e+01,0.000000000000000000e+00,0.000000000000000000e+00
-7.542784381252718617e+01,0.000000000000000000e+00,0.000000000000000000e+00
-7.550433751303656038e+01,0.000000000000000000e+00,0.000000000000000000e+00
-7.558042967473851093e+01,0.000000000000000000e+00,0.000000000000000000e+00
-7.565612240543289602e+01,0.000000000000000000e+00,0.000000000000000000e+00
-7.573141780185508765e+01,0.000000000000000000e+00,0.000000000000000000e+00
-7.580631794973416504e+01,0.000000000000000000e+00,0.000000000000000000e+00
-7.588082492385049704e+01,0.000000000000000000e+00,0.000000000000000000e+00
-7.595494078809325345e+01,0.000000000000000000e+00,0.000000000000000000e+00
-7.602866759551764630e+01,0.000000000000000000e+00,0.000000000000000000e+00
-7.610200738840187284e+01,0.000000000000000000e+00,0.000000000000000000e+00
-7.617496219830348991e+01,0.000000000000000000e+00,0.000000000000000000e+00
-7.624753404611576002e+01,0.000000000000000000e+00,0.000000000000000000e+00
-7.631972494212382685e+01,0.000000000000000000e+00,0.000000000000000000e+00
-7.639153688605993864e+01,0.000000000000000000e+00,0.000000000000000000e+00
-7.646297186715945315e+01,0.000000000000000000e+00,0.000000000000000000e+00
-7.653403186421539317e+01,0.000000000000000000e+00,0.000000000000000000e+00
-7.660471884563366984e+01,0.000000000000000000e+00,0.000000000000000000e+00
-7.667503476948728292e+01,0.000000000000000000e+00,0.000000000000000000e+00
-7.674498158357080513e+01,0.000000000000000000e+00,0.000000000000000000e+00
-7.681456122545415610e+01,0.000000000000000000e+00,0.000000000000000000e+00
-7.688377562253647568e+01,0.000000000000000000e+00,0.000000000000000000e+00
-7.695262669209928674e+01,0.000000000000000000e+00,0.000000000000000000e+00
-7.702111634135975748e+01,0.000000000000000000e+00,0.000000000000000000e+00
-7.708924646752353738e+01,0.000000000000000000e+00,0.000000000000000000e+00
-7.715701895783712416e+01,0.000000000000000000e+00,0.000000000000000000e+00
-7.722443568964047245e+01,0.000000000000000000e+00,0.000000000000000000e+00
-7.729149853041866436e+01,0.000000000000000000e+00,0.000000000000000000e+00
-7.735820933785382181e+01,0.000000000000000000e+00,0.000000000000000000e+00
-7.742456995987653556e+01,0.000000000000000000e+00,0.000000000000000000e+00
-7.749058223471702433e+01,0.000000000000000000e+00,0.000000000000000000e+00
-7.755624799095610911e+01,0.000000000000000000e+00,0.000000000000000000e+00
-7.762156904757583220e+01,0.000000000000000000e+00,0.000000000000000000e+00
-7.768654721400976371e+01,0.000000000000000000e+00,0.000000000000000000e+00
-7.775118429019329369e+01,0.000000000000000000e+00,0.000000000000000000e+00
-7.781548206661337019e+01,0.000000000000000000e+00,0.000000000000000000e+00
-7.787944232435818037e+01,0.000000000000000000e+00,0.000000000000000000e+00
-7.794306683516633427e+01,0.000000000000000000e+00,0.000000000000000000e+00
-7.800635736147604860e+01,0.000000000000000000e+00,0.000000000000000000e+00
-7.806931565647406046e+01,0.000000000000000000e+00,0.000000000000000000e+00
-7.813194346414404379e+01,0.000000000000000000e+00,0.000000000000000000e+00
-7.819424251931496883e+01,0.000000000000000000e+00,0.000000000000000000e+00
-7.825621454770907803e+01,0.000000000000000000e+00,0.000000000000000000e+00
-7.831786126598997555e+01,0.000000000000000000e+00,0.000000000000000000e+00
-7.837918438180980729e+01,0.000000000000000000e+00,0.000000000000000000e+00
-7.844018559385668254e+01,0.000000000000000000e+00,0.000000000000000000e+00
-7.850086659190201033e+01,0.000000000000000000e+00,0.000000000000000000e+00
-7.856122905684684099e+01,0.000000000000000000e+00,0.000000000000000000e+00
-7.862127466076873361e+01,0.000000000000000000e+00,0.000000000000000000e+00
-7.868100506696809759e+01,0.000000000000000000e+00,0.000000000000000000e+00
-7.874042193001398005e+01,0.000000000000000000e+00,0.000000000000000000e+00
-7.879952689579035052e+01,0.000000000000000000e+00,0.000000000000000000e+00
-7.885832160154113524e+01,0.000000000000000000e+00,0.000000000000000000e+00
-7.891680767591606127e+01,0.000000000000000000e+00,0.000000000000000000e+00
-7.897498673901556288e+01,0.000000000000000000e+00,0.000000000000000000e+00
-7.903286040243555988e+01,0.000000000000000000e+00,0.000000000000000000e+00
-7.909043026931240661e+01,0.000000000000000000e+00,0.000000000000000000e+00
-7.914769793436686030e+01,0.000000000000000000e+00,0.000000000000000000e+00
-7.920466498394868893e+01,0.000000000000000000e+00,0.000000000000000000e+00
-7.926133299608039806e+01,0.000000000000000000e+00,0.000000000000000000e+00
-7.931770354050087235e+01,0.000000000000000000e+00,0.000000000000000000e+00
-7.937377817870903129e+01,0.000000000000000000e+00,0.000000000000000000e+00
-7.942955846400703024e+01,0.000000000000000000e+00,0.000000000000000000e+00
-7.948504594154323399e+01,0.000000000000000000e+00,0.000000000000000000e+00
-7.954024214835504836e+01,0.000000000000000000e+00,0.000000000000000000e+00
-7.959514861341153846e+01,0.000000000000000000e+00,0.000000000000000000e+00
-7.964976685765562081e+01,0.000000000000000000e+00,0.000000000000000000e+00
-7.970409839404649688e+01,0.000000000000000000e+00,0.000000000000000000e+00
-7.975814472760126250e+01,0.000000000000000000e+00,0.000000000000000000e+00
-7.981190735543671622e+01,0.000000000000000000e+00,0.000000000000000000e+00
-7.986538776681094021e+01,0.000000000000000000e+00,0.000000000000000000e+00
-7.991858744316429863e+01,0.000000000000000000e+00,0.000000000000000000e+00
-7.997150785816076279e+01,0.000000000000000000e+00,0.000000000000000000e+00
-8.002415047772851153e+01,0.000000000000000000e+00,0.000000000000000000e+00
-8.007651676010063113e+01,0.000000000000000000e+00,0.000000000000000000e+00
-8.012860815585547414e+01,0.000000000000000000e+00,0.000000000000000000e+00
-8.018042610795689029e+01,0.000000000000000000e+00,0.000000000000000000e+00
-8.023197205179420166e+01,0.000000000000000000e+00,0.000000000000000000e+00
-8.028324741522190777e+01,0.000000000000000000e+00,0.000000000000000000e+00
-8.033425361859919178e+01,0.000000000000000000e+00,0.000000000000000000e+00
-8.038499207482942666e+01,0.000000000000000000e+00,0.000000000000000000e+00
-8.043546418939929765e+01,0.000000000000000000e+00,0.000000000000000000e+00
-8.048567136041744163e+01,0.000000000000000000e+00,0.000000000000000000e+00
-8.053561497865355534e+01,0.000000000000000000e+00,0.000000000000000000e+00
-8.058529642757672207e+01,0.000000000000000000e+00,0.000000000000000000e+00
-8.063471708339380939e+01,0.000000000000000000e+00,0.000000000000000000e+00
-8.068387831508751162e+01,0.000000000000000000e+00,0.000000000000000000e+00
-8.073278148445425018e+01,0.000000000000000000e+00,0.000000000000000000e+00
-8.078142794614207389e+01,0.000000000000000000e+00,0.000000000000000000e+00
-8.082981904768810466e+01,0.000000000000000000e+00,0.000000000000000000e+00
-8.087795612955565616e+01,0.000000000000000000e+00,0.000000000000000000e+00
-8.092584052517170790e+01,0.000000000000000000e+00,0.000000000000000000e+00
-8.097347356096351234e+01,0.000000000000000000e+00,0.000000000000000000e+00
-8.102085655639567108e+01,0.000000000000000000e+00,0.000000000000000000e+00
-8.106799082400644352e+01,0.000000000000000000e+00,0.000000000000000000e+00
-8.111487766944412670e+01,0.000000000000000000e+00,0.000000000000000000e+00
-8.116151839150332137e+01,0.000000000000000000e+00,0.000000000000000000e+00
-8.120791428216082863e+01,0.000000000000000000e+00,0.000000000000000000e+00
-8.125406662661148971e+01,0.000000000000000000e+00,0.000000000000000000e+00
-8.129997670330382675e+01,0.000000000000000000e+00,0.000000000000000000e+00
-8.134564578397525736e+01,0.000000000000000000e+00,0.000000000000000000e+00
-8.139107513368755065e+01,0.000000000000000000e+00,0.000000000000000000e+00
-8.143626601086178596e+01,0.000000000000000000e+00,0.000000000000000000e+00
-8.148121966731312682e+01,0.000000000000000000e+00,0.000000000000000000e+00
-8.152593734828570859e+01,0.000000000000000000e+00,0.000000000000000000e+00
-8.157042029248691506e+01,0.000000000000000000e+00,0.000000000000000000e+00
-8.161466973212172604e+01,0.000000000000000000e+00,0.000000000000000000e+00
-8.165868689292699401e+01,0.000000000000000000e+00,0.000000000000000000e+00
-8.170247299420526588e+01,0.000000000000000000e+00,0.000000000000000000e+00
-8.174602924885860489e+01,0.000000000000000000e+00,0.000000000000000000e+00
-8.178935686342222766e+01,0.000000000000000000e+00,0.000000000000000000e+00
-8.183245703809771499e+01,0.000000000000000000e+00,0.000000000000000000e+00
-8.187533096678664890e+01,0.000000000000000000e+00,0.000000000000000000e+00
-8.191797983712328346e+01,0.000000000000000000e+00,0.000000000000000000e+00
-8.196040483050767023e+01,0.000000000000000000e+00,0.000000000000000000e+00
-8.200260712213838588e+01,0.000000000000000000e+00,0.000000000000000000e+00
-8.204458788104491873e+01,0.000000000000000000e+00,0.000000000000000000e+00
